           km_, km_StrNo_text, km_window_type, km_font_type, 
433 : summons_lob_omen_arts,        730,          0,          0, 
434 : summons_lob_omen_action,        731,          0,          0, 
435 : summons_namul_niram_arts,        732,          0,          0, 
436 : summons_namul_niram_magic,        733,          0,          0, 
437 : mons_MF0010_arts,        734,          0,          0, 
438 : mons_MF0010_arts,        735,          0,          0, 
439 : mons_MF0010_arts,        736,          0,          0, 
440 : mons_MF0010_arts,        737,          0,          0, 
441 : mons_MG0010_arts,        738,          0,          0, 
442 : mons_MG0010_arts,        739,          0,          0, 
443 : mons_MJ0010_arts,        740,          0,          0, 
444 : mons_MJ0010_arts,        741,          0,          0, 
445 : mons_MJ0010_arts,        742,          0,          0, 
446 : mons_MJ0010_arts,        743,          0,          0, 
447 : mons_MJ1010_arts,        744,          0,          0, 
448 : mons_MJ1010_arts,        745,          0,          0, 
449 : mons_MJ1010_arts,        746,          0,          0, 
450 : mons_MJ1010_arts,        747,          0,          0, 
451 : mons_MJ3010_arts,        748,          0,          0, 
452 : mons_MJ3010_arts,        749,          0,          0, 
453 : mons_MJ3010_arts,        750,          0,          0, 
454 : mons_MJ3010_arts,        751,          0,          0, 
455 : mons_MJ4010_arts,        752,          0,          0, 
456 : mons_MJ4010_arts,        753,          0,          0, 
457 : mons_MJ4010_magic,        754,          0,          0, 
458 : mons_MJ4010_magic,        755,          0,          0, 
459 : mons_MC0010_arts,        756,          0,          0, 
460 : mons_MC0010_arts,        757,          0,          0, 
461 : mons_MC0010_magic,        758,          0,          0, 
462 : mons_MC0010_magic,        759,          0,          0, 
463 : mons_MC3010_arts,        760,          0,          0, 
464 : mons_MC3010_arts,        761,          0,          0, 
465 : mons_MC3010_arts,        762,          0,          0, 
466 : mons_MC3010_arts,        763,          0,          0, 
467 : mons_MD0010_arts,        764,          0,          0, 
468 : mons_MD0010_arts,        765,          0,          0, 
469 : mons_MD0010_arts,        766,          0,          0, 
470 : mons_MD0010_arts,        767,          0,          0, 
471 : mons_MD1010_arts,        768,          0,          0, 
472 : mons_MD1010_arts,        769,          0,          0, 
473 : mons_MD1010_arts,        770,          0,          0, 
474 : mons_MD1010_arts,        771,          0,          0, 
475 : mons_MD2010_arts,        772,          0,          0, 
476 : mons_MD2010_arts,        773,          0,          0, 
477 : mons_MD2010_arts,        774,          0,          0, 
478 : mons_MD2010_arts,        775,          0,          0, 
479 : mons_MI1010_arts,        776,          0,          0, 
480 : mons_MI1010_arts,        777,          0,          0, 
481 : mons_MI1010_arts,        778,          0,          0, 
482 : mons_MI1010_arts,        779,          0,          0, 
483 : mons_MI2010_arts,        780,          0,          0, 
484 : mons_MI2010_arts,        781,          0,          0, 
485 : mons_MI2010_arts,        782,          0,          0, 
486 : mons_MI2010_arts,        783,          0,          0, 
487 : mons_MI0010_arts,        784,          0,          0, 
488 : mons_MI0010_arts,        785,          0,          0, 
489 : mons_MI0010_magic,        786,          0,          0, 
490 : mons_MI0010_magic,        787,          0,          0, 
491 : mons_MK1010_arts,        788,          0,          0, 
492 : mons_MK1010_arts,        789,          0,          0, 
493 : mons_MK1010_arts,        790,          0,          0, 
494 : mons_MK1010_arts,        791,          0,          0, 
495 : mons_MK0010_arts,        792,          0,          0, 
496 : mons_MK0010_arts,        793,          0,          0, 
497 : mons_MK0010_arts,        794,          0,          0, 
498 : mons_MK0010_arts,        795,          0,          0, 
499 : mons_ML0010_arts,        796,          0,          0, 
500 : mons_ML0010_arts,        797,          0,          0, 
501 : mons_ML0010_arts,        798,          0,          0, 
502 : mons_ML0010_arts,        799,          0,          0, 
503 : mons_ML1010_arts,        800,          0,          0, 
504 : mons_ML1010_arts,        801,          0,          0, 
505 : mons_MM0010_arts,        802,          0,          0, 
506 : mons_MM0010_arts,        803,          0,          0, 
507 : mons_MM0010_arts,        804,          0,          0, 
508 : mons_MM0010_arts,        805,          0,          0, 
509 : mons_CF0670_magic,        806,          0,          0, 
510 : mons_MB8010_magic,        807,          0,          0, 
511 : mons_magic_charge,        808,          0,          0, 
512 : mons_magic_charge,        809,          0,          0, 
513 : mons_magic_charge,        810,          0,          0, 
514 : mons_magic_charge,        811,          0,          0, 
515 : mons_magic_snipe,        812,          0,          0, 
516 : mons_magic_snipe,        813,          0,          0, 
517 : mons_magic_snipe,        814,          0,          0, 
518 : mons_magic_snipe,        815,          0,          0, 
519 : mons_magic_agent,        816,          0,          0, 
520 : mons_magic_agent,        817,          0,          0, 
521 : mons_magic_agent,        818,          0,          0, 
522 : mons_magic_agent,        819,          0,          0, 
523 : mons_magic_rescue,        820,          0,          0, 
524 : mons_magic_rescue,        821,          0,          0, 
525 : mons_magic_rescue,        822,          0,          0, 
526 : mons_magic_rescue,        823,          0,          0, 
527 : mons_magic_tactics,        824,          0,          0, 
528 : mons_magic_tactics,        825,          0,          0, 
529 : mons_magic_tactics,        826,          0,          0, 
530 : mons_magic_tactics,        827,          0,          0, 
531 : mons_magic_stratagem,        828,          0,          0, 
532 : mons_magic_stratagem,        829,          0,          0, 
533 : mons_magic_stratagem,        830,          0,          0, 
534 : mons_magic_stratagem,        831,          0,          0, 
535 : mons_magic_boss_1_lv1,        832,          0,          0, 
536 : mons_magic_boss_2_lv1,        833,          0,          0, 
537 : mons_magic_boss_3_lv1,        834,          0,          0, 
538 : boss_conqueror_action,        835,          0,          0, 
539 : boss_conqueror_arts,        836,          0,          0, 
540 : boss_conqueror_action,        837,          0,          0, 
541 : boss_conqueror_arts,        838,          0,          0, 
542 : boss_conqueror_arts,        839,          0,          0, 
543 : boss_conqueror_summons,        840,          0,          0, 
544 : boss_conqueror_arts_b,        841,          0,          0, 
545 : boss_conqueror_arts_c,        842,          0,          0, 
546 : boss_conqueror_summons,        843,          0,          0, 
547 : boss_roeas_arts,        844,          0,          0, 
548 : boss_roeas_summons,        845,          0,          0, 
549 : boss_castanea_arts,        846,          0,          0, 
550 : boss_castanea_arts,        847,          0,          0, 
551 : boss_castanea_arts,        848,          0,          0, 
552 : boss_jager_arts,        849,          0,          0, 
553 : boss_snievan_magic,        850,          0,          0, 
554 : boss_zuido_arts,        851,          0,          0, 
555 : boss_ludope_magic,        852,          0,          0, 
556 : boss_hannah_arts,        853,          0,          0, 
557 : boss_milton_magic,        854,          0,          0, 
558 : boss_hinnah_magic,        855,          0,          0, 
559 : boss_young_arts,        856,          0,          0, 
560 : boss_hellgate_arts,        857,          0,          0, 
561 : boss_hellgate_arts,        858,          0,          0, 
562 : boss_hellgate_magic,        859,          0,          0, 
563 : boss_hellgate_4_lv1,        860,          0,          0, 
564 : boss_hellgate_5_lv1,        861,          0,          0, 
565 : boss_agni_magic,        862,          0,          0, 
566 : boss_agni_arts,        863,          0,          0, 
567 : boss_agni_magic,        864,          0,          0, 
568 : boss_artman_arts,        865,          0,          0, 
569 : boss_artman_magic,        866,          0,          0, 
570 : boss_artman_magic,        867,          0,          0, 
571 : boss_blaffman_arts,        868,          0,          0, 
572 : boss_blaffman_action,        869,          0,          0, 
573 : boss_blaffman_magic,        870,          0,          0, 
574 : boss_ala_melvilana_arts,        871,          0,          0, 
575 : boss_ala_melvilana_action,        872,          0,          0, 
576 : boss_ala_melvilana_arts,        873,          0,          0, 
577 : boss_god_arts,        874,          0,          0, 
578 : boss_god_arts,        875,          0,          0, 
579 : boss_god_arts,        876,          0,          0, 
580 : boss_god_magic,        877,          0,          0, 
581 : boss_god_magic,        878,          0,          0, 
582 : btl_winsp_01,        879,          0,          0, 
583 : btl_winsp_02,        880,          0,          0, 
584 : btl_winsp_03,        881,          0,          0, 
585 : btl_winsp_04,        882,          0,          0, 
586 : btl_winsp_05,        883,          0,          0, 
587 : btl_winsp_06,        884,          0,          0, 
588 : btl_winsp_07,        885,          0,          0, 
589 : btl_winsp_08,        886,          0,          0, 
590 : magic_skill_taboo_attack_x,        887,          0,          0, 

