           km_, km_StrNo_text, km_StrNo_text_s, km_StrNo_text_k1, km_StrNo_text_k2, km_window_type, km_font_type, 
344 : katana_l_WLB020_defense,      32296,      32297,      32298,      32299,          0,          0, 
345 : katana_l_WLB020_reflect,      32300,      32301,      32302,      32303,          0,          0, 
346 : katana_l_WLB020_antique,      32304,      32305,      32306,      32307,          0,          0, 
347 : katana_l_uniq_01,      32308,      32309,      32310,      32311,          0,          0, 
348 : katana_l_uniq_02,      32312,      32313,      32314,      32315,          0,          0, 
349 : katana_l_uniq_03,      32316,      32317,      32318,      32319,          0,          0, 
350 : katana_l_uniq_04,      32320,      32321,      32322,      32323,          0,          0, 
351 : katana_l_uniq_05,      32324,      32325,      32326,      32327,          0,          0, 
352 : katana_l_uniq_06,      32328,      32329,      32330,      32331,          0,          0, 
353 : katana_x_WXB010_normal,      32332,      32333,      32334,      32335,          0,          0, 
354 : katana_x_WXB010_battle,      32336,      32337,      32338,      32339,          0,          0, 
355 : katana_x_WXB010_warriors,      32340,      32341,      32342,      32343,          0,          0, 
356 : katana_x_WXB010_brave,      32344,      32345,      32346,      32347,          0,          0, 
357 : katana_x_WXB010_elite,      32348,      32349,      32350,      32351,          0,          0, 
358 : katana_x_WXB010_champion,      32352,      32353,      32354,      32355,          0,          0, 
359 : katana_x_WXB010_warload,      32356,      32357,      32358,      32359,          0,          0, 
360 : katana_x_WXB010_divine,      32360,      32361,      32362,      32363,          0,          0, 
361 : katana_x_WXB010_dragon,      32364,      32365,      32366,      32367,          0,          0, 
362 : katana_x_WXB010_crystal,      32368,      32369,      32370,      32371,          0,          0, 
363 : katana_x_WXB010_damascus,      32372,      32373,      32374,      32375,          0,          0, 
364 : katana_x_WXB010_antique,      32376,      32377,      32378,      32379,          0,          0, 
365 : katana_x_uniq_01,      32380,      32381,      32382,      32383,          0,          0, 
366 : katana_x_uniq_02,      32384,      32385,      32386,      32387,          0,          0, 
367 : katana_x_uniq_03,      32388,      32389,      32390,      32391,          0,          0, 
368 : katana_x_uniq_04,      32392,      32393,      32394,      32395,          0,          0, 
369 : katana_x_uniq_05,      32396,      32397,      32398,      32399,          0,          0, 
370 : axe_s_WSC010_normal,      32400,      32401,      32402,      32403,          0,          0, 
371 : axe_s_WSC010_battle,      32404,      32405,      32406,      32407,          0,          0, 
372 : axe_s_WSC010_warriors,      32408,      32409,      32410,      32411,          0,          0, 
373 : axe_s_WSC010_brave,      32412,      32413,      32414,      32415,          0,          0, 
374 : axe_s_WSC010_elite,      32416,      32417,      32418,      32419,          0,          0, 
375 : axe_s_WSC010_champion,      32420,      32421,      32422,      32423,          0,          0, 
376 : axe_s_WSC010_warload,      32424,      32425,      32426,      32427,          0,          0, 
377 : axe_s_WSC010_divine,      32428,      32429,      32430,      32431,          0,          0, 
378 : axe_s_WSC010_dragon,      32432,      32433,      32434,      32435,          0,          0, 
379 : axe_s_WSC010_crystal,      32436,      32437,      32438,      32439,          0,          0, 
380 : axe_s_WSC010_damascus,      32440,      32441,      32442,      32443,          0,          0, 
381 : axe_s_WSC010_antique,      32444,      32445,      32446,      32447,          0,          0, 
382 : axe_s_WSC020_normal,      32448,      32449,      32450,      32451,          0,          0, 
383 : axe_s_WSC020_battle,      32452,      32453,      32454,      32455,          0,          0, 
384 : axe_s_WSC020_warriors,      32456,      32457,      32458,      32459,          0,          0, 
385 : axe_s_WSC020_brave,      32460,      32461,      32462,      32463,          0,          0, 
386 : axe_s_WSC020_elite,      32464,      32465,      32466,      32467,          0,          0, 
387 : axe_s_WSC020_champion,      32468,      32469,      32470,      32471,          0,          0, 
388 : axe_s_WSC020_warload,      32472,      32473,      32474,      32475,          0,          0, 
389 : axe_s_WSC020_divine,      32476,      32477,      32478,      32479,          0,          0, 
390 : axe_s_WSC020_dragon,      32480,      32481,      32482,      32483,          0,          0, 
391 : axe_s_WSC020_crystal,      32484,      32485,      32486,      32487,          0,          0, 
392 : axe_s_WSC020_damascus,      32488,      32489,      32490,      32491,          0,          0, 
393 : axe_s_WSC020_antique,      32492,      32493,      32494,      32495,          0,          0, 
394 : axe_s_uniq_01,      32496,      32497,      32498,      32499,          0,          0, 
395 : axe_s_uniq_02,      32500,      32501,      32502,      32503,          0,          0, 
396 : axe_s_uniq_03,      32504,      32505,      32506,      32507,          0,          0, 
397 : axe_m_WMC020_normal,      32508,      32509,      32510,      32511,          0,          0, 
398 : axe_m_WMC020_battle,      32512,      32513,      32514,      32515,          0,          0, 
399 : axe_m_WMC020_warriors,      32516,      32517,      32518,      32519,          0,          0, 
400 : axe_m_WMC020_brave,      32520,      32521,      32522,      32523,          0,          0, 
401 : axe_m_WMC020_elite,      32524,      32525,      32526,      32527,          0,          0, 
402 : axe_m_WMC020_champion,      32528,      32529,      32530,      32531,          0,          0, 
403 : axe_m_WMC020_warload,      32532,      32533,      32534,      32535,          0,          0, 
404 : axe_m_WMC020_divine,      32536,      32537,      32538,      32539,          0,          0, 
405 : axe_m_WMC020_dragon,      32540,      32541,      32542,      32543,          0,          0, 
406 : axe_m_WMC020_crystal,      32544,      32545,      32546,      32547,          0,          0, 
407 : axe_m_WMC020_damascus,      32548,      32549,      32550,      32551,          0,          0, 
408 : axe_m_WMC020_antique,      32552,      32553,      32554,      32555,          0,          0, 
409 : axe_m_WMC030_normal,      32556,      32557,      32558,      32559,          0,          0, 
410 : axe_m_WMC030_battle,      32560,      32561,      32562,      32563,          0,          0, 
411 : axe_m_WMC030_warriors,      32564,      32565,      32566,      32567,          0,          0, 
412 : axe_m_WMC030_brave,      32568,      32569,      32570,      32571,          0,          0, 
413 : axe_m_WMC030_elite,      32572,      32573,      32574,      32575,          0,          0, 
414 : axe_m_WMC030_champion,      32576,      32577,      32578,      32579,          0,          0, 
415 : axe_m_WMC030_warload,      32580,      32581,      32582,      32583,          0,          0, 
416 : axe_m_WMC030_divine,      32584,      32585,      32586,      32587,          0,          0, 
417 : axe_m_WMC030_dragon,      32588,      32589,      32590,      32591,          0,          0, 
418 : axe_m_WMC030_crystal,      32592,      32593,      32594,      32595,          0,          0, 
419 : axe_m_WMC030_damascus,      32596,      32597,      32598,      32599,          0,          0, 
420 : axe_m_WMC030_antique,      32600,      32601,      32602,      32603,          0,          0, 
421 : axe_m_WMC010_normal,      32604,      32605,      32606,      32607,          0,          0, 
422 : axe_m_WMC010_quality,      32608,      32609,      32610,      32611,          0,          0, 
423 : axe_m_WMC010_fine,      32612,      32613,      32614,      32615,          0,          0, 
424 : axe_m_WMC010_power,      32616,      32617,      32618,      32619,          0,          0, 
425 : axe_m_WMC010_magic,      32620,      32621,      32622,      32623,          0,          0, 
426 : axe_m_WMC010_antique,      32624,      32625,      32626,      32627,          0,          0, 
427 : axe_m_WMC040_normal,      32628,      32629,      32630,      32631,          0,          0, 
428 : axe_m_WMC040_quality,      32632,      32633,      32634,      32635,          0,          0, 
429 : axe_m_WMC040_fine,      32636,      32637,      32638,      32639,          0,          0, 
430 : axe_m_WMC040_fire,      32640,      32641,      32642,      32643,          0,          0, 
431 : axe_m_WMC040_thunder,      32644,      32645,      32646,      32647,          0,          0, 
432 : axe_m_WMC040_ice,      32648,      32649,      32650,      32651,          0,          0, 
433 : axe_m_WMC040_acid,      32652,      32653,      32654,      32655,          0,          0, 
434 : axe_m_WMC040_poison,      32656,      32657,      32658,      32659,          0,          0, 
435 : axe_m_WMC040_defense,      32660,      32661,      32662,      32663,          0,          0, 
436 : axe_m_WMC040_reflect,      32664,      32665,      32666,      32667,          0,          0, 
437 : axe_m_WMC040_antique,      32668,      32669,      32670,      32671,          0,          0, 
438 : axe_m_uniq_01,      32672,      32673,      32674,      32675,          0,          0, 
439 : axe_m_uniq_02,      32676,      32677,      32678,      32679,          0,          0, 
440 : axe_m_uniq_03,      32680,      32681,      32682,      32683,          0,          0, 
441 : axe_m_uniq_04,      32684,      32685,      32686,      32687,          0,          0, 
442 : axe_l_WLC020_normal,      32688,      32689,      32690,      32691,          0,          0, 
443 : axe_l_WLC020_battle,      32692,      32693,      32694,      32695,          0,          0, 
444 : axe_l_WLC020_warriors,      32696,      32697,      32698,      32699,          0,          0, 
445 : axe_l_WLC020_brave,      32700,      32701,      32702,      32703,          0,          0, 
446 : axe_l_WLC020_elite,      32704,      32705,      32706,      32707,          0,          0, 
447 : axe_l_WLC020_champion,      32708,      32709,      32710,      32711,          0,          0, 
448 : axe_l_WLC020_warload,      32712,      32713,      32714,      32715,          0,          0, 
449 : axe_l_WLC020_divine,      32716,      32717,      32718,      32719,          0,          0, 
450 : axe_l_WLC020_dragon,      32720,      32721,      32722,      32723,          0,          0, 
451 : axe_l_WLC020_crystal,      32724,      32725,      32726,      32727,          0,          0, 
452 : axe_l_WLC020_damascus,      32728,      32729,      32730,      32731,          0,          0, 
453 : axe_l_WLC020_antique,      32732,      32733,      32734,      32735,          0,          0, 
454 : axe_l_WLC030_normal,      32736,      32737,      32738,      32739,          0,          0, 
455 : axe_l_WLC030_battle,      32740,      32741,      32742,      32743,          0,          0, 
456 : axe_l_WLC030_warriors,      32744,      32745,      32746,      32747,          0,          0, 
457 : axe_l_WLC030_brave,      32748,      32749,      32750,      32751,          0,          0, 
458 : axe_l_WLC030_elite,      32752,      32753,      32754,      32755,          0,          0, 
459 : axe_l_WLC030_champion,      32756,      32757,      32758,      32759,          0,          0, 
460 : axe_l_WLC030_warload,      32760,      32761,      32762,      32763,          0,          0, 
461 : axe_l_WLC030_divine,      32764,      32765,      32766,      32767,          0,          0, 
462 : axe_l_WLC030_dragon,      32768,      32769,      32770,      32771,          0,          0, 
463 : axe_l_WLC030_crystal,      32772,      32773,      32774,      32775,          0,          0, 
464 : axe_l_WLC030_damascus,      32776,      32777,      32778,      32779,          0,          0, 
465 : axe_l_WLC030_antique,      32780,      32781,      32782,      32783,          0,          0, 
466 : axe_l_WLC010_normal,      32784,      32785,      32786,      32787,          0,          0, 
467 : axe_l_WLC010_quality,      32788,      32789,      32790,      32791,          0,          0, 
468 : axe_l_WLC010_fine,      32792,      32793,      32794,      32795,          0,          0, 
469 : axe_l_WLC010_power,      32796,      32797,      32798,      32799,          0,          0, 
470 : axe_l_WLC010_magic,      32800,      32801,      32802,      32803,          0,          0, 
471 : axe_l_WLC010_antique,      32804,      32805,      32806,      32807,          0,          0, 
472 : axe_l_uniq_01,      32808,      32809,      32810,      32811,          0,          0, 
473 : axe_l_uniq_02,      32812,      32813,      32814,      32815,          0,          0, 
474 : axe_l_uniq_03,      32816,      32817,      32818,      32819,          0,          0, 
475 : axe_l_uniq_04,      32820,      32821,      32822,      32823,          0,          0, 
476 : axe_l_uniq_05,      32824,      32825,      32826,      32827,          0,          0, 
477 : axe_l_uniq_06,      32828,      32829,      32830,      32831,          0,          0, 
478 : axe_x_WXC010_normal,      32832,      32833,      32834,      32835,          0,          0, 
479 : axe_x_WXC010_battle,      32836,      32837,      32838,      32839,          0,          0, 
480 : axe_x_WXC010_warriors,      32840,      32841,      32842,      32843,          0,          0, 
481 : axe_x_WXC010_brave,      32844,      32845,      32846,      32847,          0,          0, 
482 : axe_x_WXC010_elite,      32848,      32849,      32850,      32851,          0,          0, 
483 : axe_x_WXC010_champion,      32852,      32853,      32854,      32855,          0,          0, 
484 : axe_x_WXC010_warload,      32856,      32857,      32858,      32859,          0,          0, 
485 : axe_x_WXC010_divine,      32860,      32861,      32862,      32863,          0,          0, 
486 : axe_x_WXC010_dragon,      32864,      32865,      32866,      32867,          0,          0, 
487 : axe_x_WXC010_crystal,      32868,      32869,      32870,      32871,          0,          0, 
488 : axe_x_WXC010_damascus,      32872,      32873,      32874,      32875,          0,          0, 
489 : axe_x_WXC010_antique,      32876,      32877,      32878,      32879,          0,          0, 
490 : axe_x_WXC020_normal,      32880,      32881,      32882,      32883,          0,          0, 
491 : axe_x_WXC020_quality,      32884,      32885,      32886,      32887,          0,          0, 
492 : axe_x_WXC020_fine,      32888,      32889,      32890,      32891,          0,          0, 
493 : axe_x_WXC020_fire,      32892,      32893,      32894,      32895,          0,          0, 
494 : axe_x_WXC020_thunder,      32896,      32897,      32898,      32899,          0,          0, 
495 : axe_x_WXC020_ice,      32900,      32901,      32902,      32903,          0,          0, 
496 : axe_x_WXC020_acid,      32904,      32905,      32906,      32907,          0,          0, 
497 : axe_x_WXC020_poison,      32908,      32909,      32910,      32911,          0,          0, 
498 : axe_x_WXC020_defense,      32912,      32913,      32914,      32915,          0,          0, 
499 : axe_x_WXC020_reflect,      32916,      32917,      32918,      32919,          0,          0, 
500 : axe_x_WXC020_antique,      32920,      32921,      32922,      32923,          0,          0, 
501 : axe_x_uniq_01,      32924,      32925,      32926,      32927,          0,          0, 
502 : axe_x_uniq_02,      32928,      32929,      32930,      32931,          0,          0, 
503 : axe_x_uniq_03,      32932,      32933,      32934,      32935,          0,          0, 
504 : axe_x_uniq_04,      32936,      32937,      32938,      32939,          0,          0, 
505 : axe_x_uniq_05,      32940,      32941,      32942,      32943,          0,          0, 
506 : axe_x_uniq_06,      32944,      32945,      32946,      32947,          0,          0, 
507 : axe_x_uniq_07,      32948,      32949,      32950,      32951,          0,          0, 
508 : hammer_s_WSD010_normal,      32952,      32953,      32954,      32955,          0,          0, 
509 : hammer_s_WSD010_battle,      32956,      32957,      32958,      32959,          0,          0, 
510 : hammer_s_WSD010_warriors,      32960,      32961,      32962,      32963,          0,          0, 
511 : hammer_s_WSD010_brave,      32964,      32965,      32966,      32967,          0,          0, 
512 : hammer_s_WSD010_elite,      32968,      32969,      32970,      32971,          0,          0, 
513 : hammer_s_WSD010_champion,      32972,      32973,      32974,      32975,          0,          0, 
514 : hammer_s_WSD010_warload,      32976,      32977,      32978,      32979,          0,          0, 
515 : hammer_s_WSD010_divine,      32980,      32981,      32982,      32983,          0,          0, 
516 : hammer_s_WSD010_dragon,      32984,      32985,      32986,      32987,          0,          0, 
517 : hammer_s_WSD010_crystal,      32988,      32989,      32990,      32991,          0,          0, 
518 : hammer_s_WSD010_damascus,      32992,      32993,      32994,      32995,          0,          0, 
519 : hammer_s_WSD010_antique,      32996,      32997,      32998,      32999,          0,          0, 
520 : hammer_s_WSD020_normal,      33000,      33001,      33002,      33003,          0,          0, 
521 : hammer_s_WSD020_quality,      33004,      33005,      33006,      33007,          0,          0, 
522 : hammer_s_WSD020_fine,      33008,      33009,      33010,      33011,          0,          0, 
523 : hammer_s_WSD020_fire,      33012,      33013,      33014,      33015,          0,          0, 
524 : hammer_s_WSD020_thunder,      33016,      33017,      33018,      33019,          0,          0, 
525 : hammer_s_WSD020_ice,      33020,      33021,      33022,      33023,          0,          0, 
526 : hammer_s_WSD020_acid,      33024,      33025,      33026,      33027,          0,          0, 
527 : hammer_s_WSD020_poison,      33028,      33029,      33030,      33031,          0,          0, 
528 : hammer_s_WSD020_defense,      33032,      33033,      33034,      33035,          0,          0, 
529 : hammer_s_WSD020_reflect,      33036,      33037,      33038,      33039,          0,          0, 
530 : hammer_s_WSD020_antique,      33040,      33041,      33042,      33043,          0,          0, 
531 : hammer_s_uniq_01,      33044,      33045,      33046,      33047,          0,          0, 
532 : hammer_s_uniq_02,      33048,      33049,      33050,      33051,          0,          0, 
533 : hammer_s_uniq_03,      33052,      33053,      33054,      33055,          0,          0, 
534 : hammer_m_WMD010_normal,      33056,      33057,      33058,      33059,          0,          0, 
535 : hammer_m_WMD010_battle,      33060,      33061,      33062,      33063,          0,          0, 
536 : hammer_m_WMD010_warriors,      33064,      33065,      33066,      33067,          0,          0, 
537 : hammer_m_WMD010_brave,      33068,      33069,      33070,      33071,          0,          0, 
538 : hammer_m_WMD010_elite,      33072,      33073,      33074,      33075,          0,          0, 
539 : hammer_m_WMD010_champion,      33076,      33077,      33078,      33079,          0,          0, 
540 : hammer_m_WMD010_warload,      33080,      33081,      33082,      33083,          0,          0, 
541 : hammer_m_WMD010_divine,      33084,      33085,      33086,      33087,          0,          0, 
542 : hammer_m_WMD010_dragon,      33088,      33089,      33090,      33091,          0,          0, 
543 : hammer_m_WMD010_crystal,      33092,      33093,      33094,      33095,          0,          0, 
544 : hammer_m_WMD010_damascus,      33096,      33097,      33098,      33099,          0,          0, 
545 : hammer_m_WMD010_antique,      33100,      33101,      33102,      33103,          0,          0, 
546 : hammer_m_WMD020_normal,      33104,      33105,      33106,      33107,          0,          0, 
547 : hammer_m_WMD020_battle,      33108,      33109,      33110,      33111,          0,          0, 
548 : hammer_m_WMD020_warriors,      33112,      33113,      33114,      33115,          0,          0, 
549 : hammer_m_WMD020_brave,      33116,      33117,      33118,      33119,          0,          0, 
550 : hammer_m_WMD020_elite,      33120,      33121,      33122,      33123,          0,          0, 
551 : hammer_m_WMD020_champion,      33124,      33125,      33126,      33127,          0,          0, 
552 : hammer_m_WMD020_warload,      33128,      33129,      33130,      33131,          0,          0, 
553 : hammer_m_WMD020_divine,      33132,      33133,      33134,      33135,          0,          0, 
554 : hammer_m_WMD020_dragon,      33136,      33137,      33138,      33139,          0,          0, 
555 : hammer_m_WMD020_crystal,      33140,      33141,      33142,      33143,          0,          0, 
556 : hammer_m_WMD020_damascus,      33144,      33145,      33146,      33147,          0,          0, 
557 : hammer_m_WMD020_antique,      33148,      33149,      33150,      33151,          0,          0, 
558 : hammer_m_WMD030_normal,      33152,      33153,      33154,      33155,          0,          0, 
559 : hammer_m_WMD030_quality,      33156,      33157,      33158,      33159,          0,          0, 
560 : hammer_m_WMD030_fine,      33160,      33161,      33162,      33163,          0,          0, 
561 : hammer_m_WMD030_power,      33164,      33165,      33166,      33167,          0,          0, 
562 : hammer_m_WMD030_magic,      33168,      33169,      33170,      33171,          0,          0, 
563 : hammer_m_WMD030_antique,      33172,      33173,      33174,      33175,          0,          0, 
564 : hammer_m_uniq_01,      33176,      33177,      33178,      33179,          0,          0, 
565 : hammer_m_uniq_02,      33180,      33181,      33182,      33183,          0,          0, 
566 : hammer_m_uniq_03,      33184,      33185,      33186,      33187,          0,          0, 
567 : hammer_l_WLD010_normal,      33188,      33189,      33190,      33191,          0,          0, 
568 : hammer_l_WLD010_battle,      33192,      33193,      33194,      33195,          0,          0, 
569 : hammer_l_WLD010_warriors,      33196,      33197,      33198,      33199,          0,          0, 
570 : hammer_l_WLD010_brave,      33200,      33201,      33202,      33203,          0,          0, 
571 : hammer_l_WLD010_elite,      33204,      33205,      33206,      33207,          0,          0, 
572 : hammer_l_WLD010_champion,      33208,      33209,      33210,      33211,          0,          0, 
573 : hammer_l_WLD010_warload,      33212,      33213,      33214,      33215,          0,          0, 
574 : hammer_l_WLD010_divine,      33216,      33217,      33218,      33219,          0,          0, 
575 : hammer_l_WLD010_dragon,      33220,      33221,      33222,      33223,          0,          0, 
576 : hammer_l_WLD010_crystal,      33224,      33225,      33226,      33227,          0,          0, 
577 : hammer_l_WLD010_damascus,      33228,      33229,      33230,      33231,          0,          0, 
578 : hammer_l_WLD010_antique,      33232,      33233,      33234,      33235,          0,          0, 
579 : hammer_l_WLD030_normal,      33236,      33237,      33238,      33239,          0,          0, 
580 : hammer_l_WLD030_battle,      33240,      33241,      33242,      33243,          0,          0, 
581 : hammer_l_WLD030_warriors,      33244,      33245,      33246,      33247,          0,          0, 
582 : hammer_l_WLD030_brave,      33248,      33249,      33250,      33251,          0,          0, 
583 : hammer_l_WLD030_elite,      33252,      33253,      33254,      33255,          0,          0, 
584 : hammer_l_WLD030_champion,      33256,      33257,      33258,      33259,          0,          0, 
585 : hammer_l_WLD030_warload,      33260,      33261,      33262,      33263,          0,          0, 
586 : hammer_l_WLD030_divine,      33264,      33265,      33266,      33267,          0,          0, 
587 : hammer_l_WLD030_dragon,      33268,      33269,      33270,      33271,          0,          0, 
588 : hammer_l_WLD030_crystal,      33272,      33273,      33274,      33275,          0,          0, 
589 : hammer_l_WLD030_damascus,      33276,      33277,      33278,      33279,          0,          0, 
590 : hammer_l_WLD030_antique,      33280,      33281,      33282,      33283,          0,          0, 
591 : hammer_l_WLD020_normal,      33284,      33285,      33286,      33287,          0,          0, 
592 : hammer_l_WLD020_quality,      33288,      33289,      33290,      33291,          0,          0, 
593 : hammer_l_WLD020_fine,      33292,      33293,      33294,      33295,          0,          0, 
594 : hammer_l_WLD020_power,      33296,      33297,      33298,      33299,          0,          0, 
595 : hammer_l_WLD020_magic,      33300,      33301,      33302,      33303,          0,          0, 
596 : hammer_l_WLD020_antique,      33304,      33305,      33306,      33307,          0,          0, 
597 : hammer_l_WLD040_normal,      33308,      33309,      33310,      33311,          0,          0, 
598 : hammer_l_WLD040_quality,      33312,      33313,      33314,      33315,          0,          0, 
599 : hammer_l_WLD040_fine,      33316,      33317,      33318,      33319,          0,          0, 
600 : hammer_l_WLD040_fire,      33320,      33321,      33322,      33323,          0,          0, 
601 : hammer_l_WLD040_thunder,      33324,      33325,      33326,      33327,          0,          0, 
602 : hammer_l_WLD040_ice,      33328,      33329,      33330,      33331,          0,          0, 
603 : hammer_l_WLD040_acid,      33332,      33333,      33334,      33335,          0,          0, 
604 : hammer_l_WLD040_poison,      33336,      33337,      33338,      33339,          0,          0, 
605 : hammer_l_WLD040_defense,      33340,      33341,      33342,      33343,          0,          0, 
606 : hammer_l_WLD040_reflect,      33344,      33345,      33346,      33347,          0,          0, 
607 : hammer_l_WLD040_antique,      33348,      33349,      33350,      33351,          0,          0, 
608 : hammer_l_uniq_01,      33352,      33353,      33354,      33355,          0,          0, 
609 : hammer_l_uniq_02,      33356,      33357,      33358,      33359,          0,          0, 
610 : hammer_l_uniq_03,      33360,      33361,      33362,      33363,          0,          0, 
611 : hammer_l_uniq_04,      33364,      33365,      33366,      33367,          0,          0, 
612 : hammer_l_uniq_05,      33368,      33369,      33370,      33371,          0,          0, 
613 : hammer_x_WXD010_normal,      33372,      33373,      33374,      33375,          0,          0, 
614 : hammer_x_WXD010_battle,      33376,      33377,      33378,      33379,          0,          0, 
615 : hammer_x_WXD010_warriors,      33380,      33381,      33382,      33383,          0,          0, 
616 : hammer_x_WXD010_brave,      33384,      33385,      33386,      33387,          0,          0, 
617 : hammer_x_WXD010_elite,      33388,      33389,      33390,      33391,          0,          0, 
618 : hammer_x_WXD010_champion,      33392,      33393,      33394,      33395,          0,          0, 
619 : hammer_x_WXD010_warload,      33396,      33397,      33398,      33399,          0,          0, 
620 : hammer_x_WXD010_divine,      33400,      33401,      33402,      33403,          0,          0, 
621 : hammer_x_WXD010_dragon,      33404,      33405,      33406,      33407,          0,          0, 
622 : hammer_x_WXD010_crystal,      33408,      33409,      33410,      33411,          0,          0, 
623 : hammer_x_WXD010_damascus,      33412,      33413,      33414,      33415,          0,          0, 
624 : hammer_x_WXD010_antique,      33416,      33417,      33418,      33419,          0,          0, 
625 : hammer_x_WXD020_normal,      33420,      33421,      33422,      33423,          0,          0, 
626 : hammer_x_WXD020_battle,      33424,      33425,      33426,      33427,          0,          0, 
627 : hammer_x_WXD020_warriors,      33428,      33429,      33430,      33431,          0,          0, 
628 : hammer_x_WXD020_brave,      33432,      33433,      33434,      33435,          0,          0, 
629 : hammer_x_WXD020_elite,      33436,      33437,      33438,      33439,          0,          0, 
630 : hammer_x_WXD020_champion,      33440,      33441,      33442,      33443,          0,          0, 
631 : hammer_x_WXD020_warload,      33444,      33445,      33446,      33447,          0,          0, 
632 : hammer_x_WXD020_divine,      33448,      33449,      33450,      33451,          0,          0, 
633 : hammer_x_WXD020_dragon,      33452,      33453,      33454,      33455,          0,          0, 
634 : hammer_x_WXD020_crystal,      33456,      33457,      33458,      33459,          0,          0, 
635 : hammer_x_WXD020_damascus,      33460,      33461,      33462,      33463,          0,          0, 
636 : hammer_x_WXD020_antique,      33464,      33465,      33466,      33467,          0,          0, 
637 : hammer_x_WXD030_normal,      33468,      33469,      33470,      33471,          0,          0, 
638 : hammer_x_WXD030_quality,      33472,      33473,      33474,      33475,          0,          0, 
639 : hammer_x_WXD030_fine,      33476,      33477,      33478,      33479,          0,          0, 
640 : hammer_x_WXD030_fire,      33480,      33481,      33482,      33483,          0,          0, 
641 : hammer_x_WXD030_thunder,      33484,      33485,      33486,      33487,          0,          0, 
642 : hammer_x_WXD030_ice,      33488,      33489,      33490,      33491,          0,          0, 
643 : hammer_x_WXD030_acid,      33492,      33493,      33494,      33495,          0,          0, 
644 : hammer_x_WXD030_poison,      33496,      33497,      33498,      33499,          0,          0, 
645 : hammer_x_WXD030_defense,      33500,      33501,      33502,      33503,          0,          0, 
646 : hammer_x_WXD030_reflect,      33504,      33505,      33506,      33507,          0,          0, 
647 : hammer_x_WXD030_antique,      33508,      33509,      33510,      33511,          0,          0, 
648 : hammer_x_uniq_01,      33512,      33513,      33514,      33515,          0,          0, 
649 : hammer_x_uniq_02,      33516,      33517,      33518,      33519,          0,          0, 
650 : hammer_x_uniq_03,      33520,      33521,      33522,      33523,          0,          0, 
651 : hammer_x_uniq_04,      33524,      33525,      33526,      33527,          0,          0, 
652 : hammer_x_uniq_05,      33528,      33529,      33530,      33531,          0,          0, 
653 : lance_s_WSE020_normal,      33532,      33533,      33534,      33535,          0,          0, 
654 : lance_s_WSE020_battle,      33536,      33537,      33538,      33539,          0,          0, 
655 : lance_s_WSE020_warriors,      33540,      33541,      33542,      33543,          0,          0, 
656 : lance_s_WSE020_brave,      33544,      33545,      33546,      33547,          0,          0, 
657 : lance_s_WSE020_elite,      33548,      33549,      33550,      33551,          0,          0, 
658 : lance_s_WSE020_champion,      33552,      33553,      33554,      33555,          0,          0, 
659 : lance_s_WSE020_warload,      33556,      33557,      33558,      33559,          0,          0, 
660 : lance_s_WSE020_divine,      33560,      33561,      33562,      33563,          0,          0, 
661 : lance_s_WSE020_dragon,      33564,      33565,      33566,      33567,          0,          0, 
662 : lance_s_WSE020_crystal,      33568,      33569,      33570,      33571,          0,          0, 
663 : lance_s_WSE020_damascus,      33572,      33573,      33574,      33575,          0,          0, 
664 : lance_s_WSE020_antique,      33576,      33577,      33578,      33579,          0,          0, 
665 : lance_s_WSE010_normal,      33580,      33581,      33582,      33583,          0,          0, 
666 : lance_s_WSE010_quality,      33584,      33585,      33586,      33587,          0,          0, 
667 : lance_s_WSE010_fine,      33588,      33589,      33590,      33591,          0,          0, 
668 : lance_s_WSE010_power,      33592,      33593,      33594,      33595,          0,          0, 
669 : lance_s_WSE010_magic,      33596,      33597,      33598,      33599,          0,          0, 
670 : lance_s_WSE010_antique,      33600,      33601,      33602,      33603,          0,          0, 
671 : lance_s_uniq_01,      33604,      33605,      33606,      33607,          0,          0, 
672 : lance_s_uniq_02,      33608,      33609,      33610,      33611,          0,          0, 
673 : lance_s_uniq_03,      33612,      33613,      33614,      33615,          0,          0, 
674 : lance_m_WME030_normal,      33616,      33617,      33618,      33619,          0,          0, 
675 : lance_m_WME030_battle,      33620,      33621,      33622,      33623,          0,          0, 
676 : lance_m_WME030_warriors,      33624,      33625,      33626,      33627,          0,          0, 
677 : lance_m_WME030_brave,      33628,      33629,      33630,      33631,          0,          0, 
678 : lance_m_WME030_elite,      33632,      33633,      33634,      33635,          0,          0, 
679 : lance_m_WME030_champion,      33636,      33637,      33638,      33639,          0,          0, 
680 : lance_m_WME030_warload,      33640,      33641,      33642,      33643,          0,          0, 
681 : lance_m_WME030_divine,      33644,      33645,      33646,      33647,          0,          0, 
682 : lance_m_WME030_dragon,      33648,      33649,      33650,      33651,          0,          0, 
683 : lance_m_WME030_crystal,      33652,      33653,      33654,      33655,          0,          0, 
684 : lance_m_WME030_damascus,      33656,      33657,      33658,      33659,          0,          0, 
685 : lance_m_WME030_antique,      33660,      33661,      33662,      33663,          0,          0, 
686 : lance_m_WME010_normal,      33664,      33665,      33666,      33667,          0,          0, 
687 : lance_m_WME010_battle,      33668,      33669,      33670,      33671,          0,          0, 
688 : lance_m_WME010_warriors,      33672,      33673,      33674,      33675,          0,          0, 
