           km_, km_StrNo_text, km_StrNo_text_s, km_StrNo_text_k1, km_StrNo_text_k2, km_window_type, km_font_type, 
385 : btl_free_npc,      26904,      26905,      26906,      26907,          0,          0, 
386 : btl_free_npc,      26908,      26909,      26910,      26911,          0,          0, 
387 : btl_free_npc,      26912,      26913,      26914,      26915,          0,          0, 
388 : btl_free_npc,      26916,      26917,      26918,      26919,          0,          0, 
389 : btl_free_npc,      26920,      26921,      26922,      26923,          0,          0, 
390 : btl_free_npc,      26924,      26925,      26926,      26927,          0,          0, 
391 : btl_free_npc,      26928,      26929,      26930,      26931,          0,          0, 
392 : btl_free_npc,      26932,      26933,      26934,      26935,          0,          0, 
393 : btl_free_npc,      26936,      26937,      26938,      26939,          0,          0, 
394 : btl_free_npc,      26940,      26941,      26942,      26943,          0,          0, 
395 : btl_free_npc,      26944,      26945,      26946,      26947,          0,          0, 
396 : btl_free_npc,      26948,      26949,      26950,      26951,          0,          0, 
397 : btl_free_npc,      26952,      26953,      26954,      26955,          0,          0, 
398 : btl_free_npc,      26956,      26957,      26958,      26959,          0,          0, 
399 : btl_free_npc,      26960,      26961,      26962,      26963,          0,          0, 
400 : btl_free_npc,      26964,      26965,      26966,      26967,          0,          0, 
401 : btl_free_npc,      26968,      26969,      26970,      26971,          0,          0, 
402 : btl_free_npc,      26972,      26973,      26974,      26975,          0,          0, 
403 : btl_free_npc,      26976,      26977,      26978,      26979,          0,          0, 
404 : btl_free_npc,      26980,      26981,      26982,      26983,          0,          0, 
405 : btl_free_npc,      26984,      26985,      26986,      26987,          0,          0, 
406 : btl_free_npc,      26988,      26989,      26990,      26991,          0,          0, 
407 : btl_free_npc,      26992,      26993,      26994,      26995,          0,          0, 
408 : btl_free_npc,      26996,      26997,      26998,      26999,          0,          0, 
409 : btl_free_npc,      27000,      27001,      27002,      27003,          0,          0, 
410 : btl_free_npc,      27004,      27005,      27006,      27007,          0,          0, 
411 : btl_free_npc,      27008,      27009,      27010,      27011,          0,          0, 
412 : btl_free_npc,      27012,      27013,      27014,      27015,          0,          0, 
413 : btl_free_npc,      27016,      27017,      27018,      27019,          0,          0, 
414 : btl_free_npc,      27020,      27021,      27022,      27023,          0,          0, 
415 : btl_free_npc,      27024,      27025,      27026,      27027,          0,          0, 
416 : btl_free_npc,      27028,      27029,      27030,      27031,          0,          0, 
417 : btl_free_npc,      27032,      27033,      27034,      27035,          0,          0, 
418 : btl_free_npc,      27036,      27037,      27038,      27039,          0,          0, 
419 : btl_free_npc,      27040,      27041,      27042,      27043,          0,          0, 
420 : btl_free_npc,      27044,      27045,      27046,      27047,          0,          0, 
421 : btl_free_npc,      27048,      27049,      27050,      27051,          0,          0, 
422 : btl_free_npc,      27052,      27053,      27054,      27055,          0,          0, 
423 : btl_free_npc,      27056,      27057,      27058,      27059,          0,          0, 
424 : btl_free_npc,      27060,      27061,      27062,      27063,          0,          0, 
425 : btl_free_npc,      27064,      27065,      27066,      27067,          0,          0, 
426 : btl_free_npc,      27068,      27069,      27070,      27071,          0,          0, 
427 : btl_free_npc,      27072,      27073,      27074,      27075,          0,          0, 
428 : btl_free_npc,      27076,      27077,      27078,      27079,          0,          0, 
429 : btl_free_npc,      27080,      27081,      27082,      27083,          0,          0, 
430 : btl_free_npc,      27084,      27085,      27086,      27087,          0,          0, 
431 : btl_free_npc,      27088,      27089,      27090,      27091,          0,          0, 
432 : btl_free_npc,      27092,      27093,      27094,      27095,          0,          0, 
433 : btl_free_npc,      27096,      27097,      27098,      27099,          0,          0, 
434 : btl_free_npc,      27100,      27101,      27102,      27103,          0,          0, 
435 : btl_free_npc,      27104,      27105,      27106,      27107,          0,          0, 
436 : btl_free_npc,      27108,      27109,      27110,      27111,          0,          0, 
437 : btl_free_npc,      27112,      27113,      27114,      27115,          0,          0, 
438 : btl_free_npc,      27116,      27117,      27118,      27119,          0,          0, 
439 : btl_free_npc,      27120,      27121,      27122,      27123,          0,          0, 
440 : btl_free_npc,      27124,      27125,      27126,      27127,          0,          0, 
441 : btl_free_npc,      27128,      27129,      27130,      27131,          0,          0, 
442 : btl_free_npc,      27132,      27133,      27134,      27135,          0,          0, 
443 : btl_free_npc,      27136,      27137,      27138,      27139,          0,          0, 
444 : btl_free_npc,      27140,      27141,      27142,      27143,          0,          0, 
445 : btl_free_npc,      27144,      27145,      27146,      27147,          0,          0, 
446 : btl_free_npc,      27148,      27149,      27150,      27151,          0,          0, 
447 : btl_free_npc,      27152,      27153,      27154,      27155,          0,          0, 
448 : btl_free_npc,      27156,      27157,      27158,      27159,          0,          0, 
449 : btl_free_npc,      27160,      27161,      27162,      27163,          0,          0, 
450 : btl_free_npc,      27164,      27165,      27166,      27167,          0,          0, 
451 : ev0170_girl_01,      27168,      27169,      27170,      27171,          0,          0, 
452 : ev0680_people_01,      27172,      27173,      27174,      27175,          0,          0, 
453 : ev0680_people_02,      27176,      27177,      27178,      27179,          0,          0, 
454 : ev0790_people_01,      27180,      27181,      27182,      27183,          0,          0, 
455 : ev0790_people_02,      27184,      27185,      27186,      27187,          0,          0, 
456 : ev0280_emmy_first,      27188,      27189,      27190,      27191,          0,          0, 
457 : event_name_roeas,      27192,      27193,      27194,      27195,          0,          0, 
458 : event_name_castanea,      27196,      27197,      27198,      27199,          0,          0, 
459 : event_name_snievan,      27200,      27201,      27202,      27203,          0,          0, 
460 : event_name_zuido,      27204,      27205,      27206,      27207,          0,          0, 
461 : event_name_ludope,      27208,      27209,      27210,      27211,          0,          0, 
462 : event_name_hannah,      27212,      27213,      27214,      27215,          0,          0, 
463 : event_name_milton,      27216,      27217,      27218,      27219,          0,          0, 
464 : event_name_hinnah,      27220,      27221,      27222,      27223,          0,          0, 
465 : event_name_young,      27224,      27225,      27226,      27227,          0,          0, 
466 : qe0070_otome,      27228,      27229,      27230,      27231,          0,          0, 
467 : qe0070_shisya_01,      27232,      27233,      27234,      27235,          0,          0, 
468 : qe0070_shisya_02,      27236,      27237,      27238,      27239,          0,          0, 
469 : qe0100_irai,      27240,      27241,      27242,      27243,          0,          0, 
470 : qe0100_fan,      27244,      27245,      27246,      27247,          0,          0, 
471 : qe0100_girl,      27248,      27249,      27250,      27251,          0,          0, 
472 : qe0100_ksitis,      27252,      27253,      27254,      27255,          0,          0, 
473 : qe0100_mitras,      27256,      27257,      27258,      27259,          0,          0, 
474 : qe0130_yami,      27260,      27261,      27262,      27263,          0,          0, 
475 : qe0130_woman,      27264,      27265,      27266,      27267,          0,          0, 
476 : qe0140_irai,      27268,      27269,      27270,      27271,          0,          0, 
477 : qe0140_flau,      27272,      27273,      27274,      27275,          0,          0, 
478 : qe0180_reya,      27276,      27277,      27278,      27279,          0,          0, 
479 : qe0210_marion,      27280,      27281,      27282,      27283,          0,          0, 
480 : qe0210_yamas_01,      27284,      27285,      27286,      27287,          0,          0, 
481 : qe0240_buka,      27288,      27289,      27290,      27291,          0,          0, 
482 : qe0270_irai,      27292,      27293,      27294,      27295,          0,          0, 
483 : qe0280_shisya,      27296,      27297,      27298,      27299,          0,          0, 
484 : qe0290_fusho,      27300,      27301,      27302,      27303,          0,          0, 
485 : qe0290_jusyo,      27304,      27305,      27306,      27307,          0,          0, 
486 : qe0280_kashira,      27308,      27309,      27310,      27311,          0,          0, 
487 : qe0280_elza,      27312,      27313,      27314,      27315,          0,          0, 
488 : qe0280_banjo,      27316,      27317,      27318,      27319,          0,          0, 
489 : qe0280_jack,      27320,      27321,      27322,      27323,          0,          0, 
490 : qe0280_zola,      27324,      27325,      27326,      27327,          0,          0, 
491 : qe0300_shikai,      27328,      27329,      27330,      27331,          0,          0, 
492 : qe0330_obasan,      27332,      27333,      27334,      27335,          0,          0, 
493 : qe0350_obasan,      27336,      27337,      27338,      27339,          0,          0, 
494 : qe0340_asc_sol,      27340,      27341,      27342,      27343,          0,          0, 
495 : qe0390_asc_sol,      27344,      27345,      27346,      27347,          0,          0, 
496 : qe0450_irai,      27348,      27349,      27350,      27351,          0,          0, 
497 : qe0450_pub,      27352,      27353,      27354,      27355,          0,          0, 
498 : qe0460_pub,      27356,      27357,      27358,      27359,          0,          0, 
499 : qe0460_saria_01,      27360,      27361,      27362,      27363,          0,          0, 
500 : qe0460_saria_02,      27364,      27365,      27366,      27367,          0,          0, 
501 : qe0480_kaicho,      27368,      27369,      27370,      27371,          0,          0, 
502 : qe0480_ani,      27372,      27373,      27374,      27375,          0,          0, 
503 : qe0480_otouto,      27376,      27377,      27378,      27379,          0,          0, 
504 : qe0530_irai,      27380,      27381,      27382,      27383,          0,          0, 
505 : qe0540_irai,      27384,      27385,      27386,      27387,          0,          0, 
506 : qe0650_irai,      27388,      27389,      27390,      27391,          0,          0, 
507 : qe0820_irai,      27392,      27393,      27394,      27395,          0,          0, 
508 : qe0840_irai,      27396,      27397,      27398,      27399,          0,          0, 
509 : qe0940_boy,      27400,      27401,      27402,      27403,          0,          0, 
510 : qe0940_girl,      27404,      27405,      27406,      27407,          0,          0, 
511 : qe1050_irai,      27408,      27409,      27410,      27411,          0,          0, 
512 : qe1050_tyousa,      27412,      27413,      27414,      27415,          0,          0, 
513 : qe1060_kid,      27416,      27417,      27418,      27419,          0,          0, 
514 : qe1060_bandit_boss,      27420,      27421,      27422,      27423,          0,          0, 
515 : qe1060_bandit_01,      27424,      27425,      27426,      27427,          0,          0, 
516 : qe1070_roujin,      27428,      27429,      27430,      27431,          0,          0, 
517 : qe1080_jiji,      27432,      27433,      27434,      27435,          0,          0, 
518 : qe1080_roten,      27436,      27437,      27438,      27439,          0,          0, 
519 : qe1080_gosta,      27440,      27441,      27442,      27443,          0,          0, 
520 : qe1080_yome,      27444,      27445,      27446,      27447,          0,          0, 
521 : qe1080_bino,      27448,      27449,      27450,      27451,          0,          0, 
522 : qe1090_naku,      27452,      27453,      27454,      27455,          0,          0, 
523 : qe1100_naiteta,      27456,      27457,      27458,      27459,          0,          0, 
524 : qe1100_girl,      27460,      27461,      27462,      27463,          0,          0, 
525 : qe1100_yamas,      27464,      27465,      27466,      27467,          0,          0, 
526 : qe1100_ryuko,      27468,      27469,      27470,      27471,          0,          0, 
527 : qe1100_kirari,      27472,      27473,      27474,      27475,          0,          0, 
528 : qe1100_haha,      27476,      27477,      27478,      27479,          0,          0, 
529 : qe1100_hakase,      27480,      27481,      27482,      27483,          0,          0, 
530 : qe1100_jyutushi,      27484,      27485,      27486,      27487,          0,          0, 
531 : qe1100_youhei,      27488,      27489,      27490,      27491,          0,          0, 
532 : qe1100_kako,      27492,      27493,      27494,      27495,          0,          0, 
533 : qe1110_majyo,      27496,      27497,      27498,      27499,          0,          0, 
534 : qe1250_irai,      27500,      27501,      27502,      27503,          0,          0, 
535 : qe1250_akarui,      27504,      27505,      27506,      27507,          0,          0, 
536 : customize_cpc,      27508,      27509,      27510,      27511,          0,          0, 
537 : pub_master,      27512,      27513,      27514,      27515,          0,          0, 
538 : guild_n_staff,      27516,      27517,      27518,      27519,          0,          0, 
539 : guild_l_staff,      27520,      27521,      27522,      27523,          0,          0, 
540 : guild_c_staff1,      27524,      27525,      27526,      27527,          0,          0, 
541 : guild_c_staff2,      27528,      27529,      27530,      27531,          0,          0, 
542 : pub_arbeiter_asc,      27532,      27533,      27534,      27535,          0,          0, 
543 : pub_arbeiter_cpc,      27536,      27537,      27538,      27539,          0,          0, 
544 : pub_arbeiter_erc,      27540,      27541,      27542,      27543,          0,          0, 
545 : pub_arbeiter_ngp,      27544,      27545,      27546,      27547,          0,          0, 
546 : pub_arbeiter_gol,      27548,      27549,      27550,      27551,          0,          0, 
547 : pub_arbeiter_unb,      27552,      27553,      27554,      27555,          0,          0, 
548 : pub_arbeiter_val,      27556,      27557,      27558,      27559,          0,          0, 
549 : pub_arbeiter_mel,      27560,      27561,      27562,      27563,          0,          0, 
550 : pub_arbeiter_rio,      27564,      27565,      27566,      27567,          0,          0, 
551 : pub_arbeiter_bar,      27568,      27569,      27570,      27571,          0,          0, 
552 : asc_0101_01,      27572,      27573,      27574,      27575,          0,          0, 
553 : asc_0101_02,      27576,      27577,      27578,      27579,          0,          0, 
554 : asc_0101_03,      27580,      27581,      27582,      27583,          0,          0, 
555 : asc_0102_01,      27584,      27585,      27586,      27587,          0,          0, 
556 : asc_0102_02,      27588,      27589,      27590,      27591,          0,          0, 
557 : asc_0102_03,      27592,      27593,      27594,      27595,          0,          0, 
558 : asc_0102_04,      27596,      27597,      27598,      27599,          0,          0, 
559 : asc_0102_05,      27600,      27601,      27602,      27603,          0,          0, 
560 :   ASC_0102,      27604,      27605,      27606,      27607,          0,          0, 
561 : asc_0103_01,      27608,      27609,      27610,      27611,          0,          0, 
562 : asc_0103_02,      27612,      27613,      27614,      27615,          0,          0, 
563 : asc_0103_03,      27616,      27617,      27618,      27619,          0,          0, 
564 : asc_0103_04,      27620,      27621,      27622,      27623,          0,          0, 
565 : asc_05pb_01,      27624,      27625,      27626,      27627,          0,          0, 
566 : asc_05pb_02,      27628,      27629,      27630,      27631,          0,          0, 
567 : asc_05pb_03,      27632,      27633,      27634,      27635,          0,          0, 
568 : asc_05gn_01,      27636,      27637,      27638,      27639,          0,          0, 
569 : asc_05gn_02,      27640,      27641,      27642,      27643,          0,          0, 
570 : cpc_0101_01,      27644,      27645,      27646,      27647,          0,          0, 
571 : cpc_0101_02,      27648,      27649,      27650,      27651,          0,          0, 
572 : cpc_0101_03,      27652,      27653,      27654,      27655,          0,          0, 
573 : cpc_0102_01,      27656,      27657,      27658,      27659,          0,          0, 
574 : cpc_0102_02,      27660,      27661,      27662,      27663,          0,          0, 
575 : cpc_0102_03,      27664,      27665,      27666,      27667,          0,          0, 
576 : cpc_0102_04,      27668,      27669,      27670,      27671,          0,          0, 
577 : cpc_05pl_01,      27672,      27673,      27674,      27675,          0,          0, 
578 : cpc_05pl_02,      27676,      27677,      27678,      27679,          0,          0, 
579 : cpc_05pl_03,      27680,      27681,      27682,      27683,          0,          0, 
580 : cpc_05pl_04,      27684,      27685,      27686,      27687,          0,          0, 
581 : cpc_05pl_05,      27688,      27689,      27690,      27691,          0,          0, 
582 : cpc_05gn_01,      27692,      27693,      27694,      27695,          0,          0, 
583 : cpc_05gn_02,      27696,      27697,      27698,      27699,          0,          0, 
584 : cpc_05gn_03,      27700,      27701,      27702,      27703,          0,          0, 
585 : erc_0101_01,      27704,      27705,      27706,      27707,          0,          0, 
586 : erc_0101_02,      27708,      27709,      27710,      27711,          0,          0, 
587 : erc_0101_03,      27712,      27713,      27714,      27715,          0,          0, 
588 : erc_0102_01,      27716,      27717,      27718,      27719,          0,          0, 
589 : erc_0102_02,      27720,      27721,      27722,      27723,          0,          0, 
590 : erc_0102_03,      27724,      27725,      27726,      27727,          0,          0, 
591 : erc_0102_04,      27728,      27729,      27730,      27731,          0,          0, 
592 : erc_0103_01,      27732,      27733,      27734,      27735,          0,          0, 
593 : erc_0103_02,      27736,      27737,      27738,      27739,          0,          0, 
594 : erc_0103_03,      27740,      27741,      27742,      27743,          0,          0, 
595 : erc_0104_01,      27744,      27745,      27746,      27747,          0,          0, 
596 : erc_0104_02,      27748,      27749,      27750,      27751,          0,          0, 
597 : erc_0104_03,      27752,      27753,      27754,      27755,          0,          0, 
598 : erc_0104_04,      27756,      27757,      27758,      27759,          0,          0, 
599 : erc_05tp_01,      27760,      27761,      27762,      27763,          0,          0, 
600 : erc_05tp_02,      27764,      27765,      27766,      27767,          0,          0, 
601 : erc_05tp_03,      27768,      27769,      27770,      27771,          0,          0, 
602 : erc_05tp_04,      27772,      27773,      27774,      27775,          0,          0, 
603 : erc_05ac_01,      27776,      27777,      27778,      27779,          0,          0, 
604 : erc_05ac_02,      27780,      27781,      27782,      27783,          0,          0, 
605 : erc_05ac_03,      27784,      27785,      27786,      27787,          0,          0, 
606 : erc_05ac_04,      27788,      27789,      27790,      27791,          0,          0, 
607 : erc_05ar_01,      27792,      27793,      27794,      27795,          0,          0, 
608 : erc_05ar_02,      27796,      27797,      27798,      27799,          0,          0, 
609 : erc_05ar_03,      27800,      27801,      27802,      27803,          0,          0, 
610 : erc_05ar_04,      27804,      27805,      27806,      27807,          0,          0, 
611 : erc_05pl_01,      27808,      27809,      27810,      27811,          0,          0, 
612 : erc_05pl_02,      27812,      27813,      27814,      27815,          0,          0, 
613 : erc_05pl_03,      27816,      27817,      27818,      27819,          0,          0, 
614 : erc_05gn_01,      27820,      27821,      27822,      27823,          0,          0, 
615 : ngp_0101_01,      27824,      27825,      27826,      27827,          0,          0, 
616 : ngp_0101_02,      27828,      27829,      27830,      27831,          0,          0, 
617 : ngp_0101_03,      27832,      27833,      27834,      27835,          0,          0, 
618 : ngp_0102_01,      27836,      27837,      27838,      27839,          0,          0, 
619 : ngp_0102_02,      27840,      27841,      27842,      27843,          0,          0, 
620 : ngp_0102_03,      27844,      27845,      27846,      27847,          0,          0, 
621 : ngp_0103_01,      27848,      27849,      27850,      27851,          0,          0, 
622 : ngp_0103_02,      27852,      27853,      27854,      27855,          0,          0, 
623 : ngp_0103_03,      27856,      27857,      27858,      27859,          0,          0, 
624 : ngp_05pl_01,      27860,      27861,      27862,      27863,          0,          0, 
625 : ngp_05pl_02,      27864,      27865,      27866,      27867,          0,          0, 
626 : ngp_05pl_03,      27868,      27869,      27870,      27871,          0,          0, 
627 : ngp_05gn_01,      27872,      27873,      27874,      27875,          0,          0, 
628 : ngp_05gn_02,      27876,      27877,      27878,      27879,          0,          0, 
629 : gol_0101_01,      27880,      27881,      27882,      27883,          0,          0, 
630 : gol_0101_02,      27884,      27885,      27886,      27887,          0,          0, 
631 : gol_0101_03,      27888,      27889,      27890,      27891,          0,          0, 
632 : gol_05pl_01,      27892,      27893,      27894,      27895,          0,          0, 
633 : gol_05pl_02,      27896,      27897,      27898,      27899,          0,          0, 
634 : gol_05pl_03,      27900,      27901,      27902,      27903,          0,          0, 
635 : gol_05gc_01,      27904,      27905,      27906,      27907,          0,          0, 
636 : gol_05gc_02,      27908,      27909,      27910,      27911,          0,          0, 
637 : unb_0101_01,      27912,      27913,      27914,      27915,          0,          0, 
638 : unb_0101_02,      27916,      27917,      27918,      27919,          0,          0, 
639 : unb_0101_03,      27920,      27921,      27922,      27923,          0,          0, 
640 : unb_0101_04,      27924,      27925,      27926,      27927,          0,          0, 
641 : unb_0102_01,      27928,      27929,      27930,      27931,          0,          0, 
642 : unb_0102_02,      27932,      27933,      27934,      27935,          0,          0, 
643 : unb_0102_03,      27936,      27937,      27938,      27939,          0,          0, 
644 : unb_05pl_01,      27940,      27941,      27942,      27943,          0,          0, 
645 : unb_05pl_02,      27944,      27945,      27946,      27947,          0,          0, 
646 : unb_05pl_03,      27948,      27949,      27950,      27951,          0,          0, 
647 : unb_05gn_01,      27952,      27953,      27954,      27955,          0,          0, 
648 : unb_05gn_02,      27956,      27957,      27958,      27959,          0,          0, 
649 : val_0101_01,      27960,      27961,      27962,      27963,          0,          0, 
650 : val_0101_02,      27964,      27965,      27966,      27967,          0,          0, 
651 : val_0101_03,      27968,      27969,      27970,      27971,          0,          0, 
652 : val_0101_04,      27972,      27973,      27974,      27975,          0,          0, 
653 : val_0102_01,      27976,      27977,      27978,      27979,          0,          0, 
654 : val_0102_02,      27980,      27981,      27982,      27983,          0,          0, 
655 : val_05pl_01,      27984,      27985,      27986,      27987,          0,          0, 
656 : val_05pl_02,      27988,      27989,      27990,      27991,          0,          0, 
657 : val_05pl_03,      27992,      27993,      27994,      27995,          0,          0, 
658 : val_05pl_04,      27996,      27997,      27998,      27999,          0,          0, 
659 : val_05gn_01,      28000,      28001,      28002,      28003,          0,          0, 
660 : val_05gn_02,      28004,      28005,      28006,      28007,          0,          0, 
661 : val_05gn_03,      28008,      28009,      28010,      28011,          0,          0, 
662 : mel_0101_01,      28012,      28013,      28014,      28015,          0,          0, 
663 : mel_0101_02,      28016,      28017,      28018,      28019,          0,          0, 
664 : mel_0101_03,      28020,      28021,      28022,      28023,          0,          0, 
665 : mel_0101_04,      28024,      28025,      28026,      28027,          0,          0, 
666 : mel_05pb_01,      28028,      28029,      28030,      28031,          0,          0, 
667 : mel_05pb_02,      28032,      28033,      28034,      28035,          0,          0, 
668 : mel_05gn_01,      28036,      28037,      28038,      28039,          0,          0, 
669 : mel_05gn_02,      28040,      28041,      28042,      28043,          0,          0, 
670 : rio_0101_01,      28044,      28045,      28046,      28047,          0,          0, 
671 : rio_0101_02,      28048,      28049,      28050,      28051,          0,          0, 
672 : rio_0101_03,      28052,      28053,      28054,      28055,          0,          0, 
673 : rio_0101_04,      28056,      28057,      28058,      28059,          0,          0, 
674 : rio_0101_05,      28060,      28061,      28062,      28063,          0,          0, 
675 : rio_05pb_01,      28064,      28065,      28066,      28067,          0,          0, 
676 : rio_05pb_02,      28068,      28069,      28070,      28071,          0,          0, 
677 : rio_05gn_01,      28072,      28073,      28074,      28075,          0,          0, 
678 : bar_0101_01,      28076,      28077,      28078,      28079,          0,          0, 
679 : bar_0101_02,      28080,      28081,      28082,      28083,          0,          0, 
680 : bar_0101_03,      28084,      28085,      28086,      28087,          0,          0, 
681 : bar_0101_04,      28088,      28089,      28090,      28091,          0,          0, 
682 : bar_0101_05,      28092,      28093,      28094,      28095,          0,          0, 
683 : bar_0101_06,      28096,      28097,      28098,      28099,          0,          0, 
684 : bar_0101_07,      28100,      28101,      28102,      28103,          0,          0, 
685 : bar_05pb_01,      28104,      28105,      28106,      28107,          0,          0, 
686 : bar_05pb_02,      28108,      28109,      28110,      28111,          0,          0, 
687 : bar_05gn_01,      28112,      28113,      28114,      28115,          0,          0, 
688 : asc_shop_01s,      28116,      28117,      28118,      28119,          0,          0, 
689 : asc_shop_02s,      28120,      28121,      28122,      28123,          0,          0, 
690 : asc_shop_03s,      28124,      28125,      28126,      28127,          0,          0, 
691 : asc_shop_04s,      28128,      28129,      28130,      28131,          0,          0, 
692 : asc_shop_05s,      28132,      28133,      28134,      28135,          0,          0, 
693 : asc_shop_06s,      28136,      28137,      28138,      28139,          0,          0, 
694 : asc_shop_07s,      28140,      28141,      28142,      28143,          0,          0, 
695 : bar_shop_01s,      28144,      28145,      28146,      28147,          0,          0, 
696 : bar_shop_02s,      28148,      28149,      28150,      28151,          0,          0, 
697 : bar_shop_03s,      28152,      28153,      28154,      28155,          0,          0, 
698 : bar_shop_04s,      28156,      28157,      28158,      28159,          0,          0, 
699 : cpc_shop_01s,      28160,      28161,      28162,      28163,          0,          0, 
700 : cpc_shop_02s,      28164,      28165,      28166,      28167,          0,          0, 
701 : cpc_shop_03s,      28168,      28169,      28170,      28171,          0,          0, 
702 : cpc_shop_04s,      28172,      28173,      28174,      28175,          0,          0, 
703 : cpc_shop_05s,      28176,      28177,      28178,      28179,          0,          0, 
704 : erc_shop_01s,      28180,      28181,      28182,      28183,          0,          0, 
705 : erc_shop_02s,      28184,      28185,      28186,      28187,          0,          0, 
706 : erc_shop_03s,      28188,      28189,      28190,      28191,          0,          0, 
707 : erc_shop_04s,      28192,      28193,      28194,      28195,          0,          0, 
708 : erc_shop_05s,      28196,      28197,      28198,      28199,          0,          0, 
709 : erc_shop_06s,      28200,      28201,      28202,      28203,          0,          0, 
710 : erc_shop_07s,      28204,      28205,      28206,      28207,          0,          0, 
711 : erc_shop_08s,      28208,      28209,      28210,      28211,          0,          0, 
712 : gol_shop_01s,      28212,      28213,      28214,      28215,          0,          0, 
713 : gol_shop_02s,      28216,      28217,      28218,      28219,          0,          0, 
714 : gol_shop_03s,      28220,      28221,      28222,      28223,          0,          0, 
715 : gol_shop_04s,      28224,      28225,      28226,      28227,          0,          0, 
716 : mel_shop_01s,      28228,      28229,      28230,      28231,          0,          0, 
717 : mel_shop_02s,      28232,      28233,      28234,      28235,          0,          0, 
718 : mel_shop_03s,      28236,      28237,      28238,      28239,          0,          0, 
719 : mel_shop_04s,      28240,      28241,      28242,      28243,          0,          0, 
720 : mel_shop_05s,      28244,      28245,      28246,      28247,          0,          0, 
721 : ngp_shop_01s,      28248,      28249,      28250,      28251,          0,          0, 
722 : ngp_shop_02s,      28252,      28253,      28254,      28255,          0,          0, 
723 : ngp_shop_03s,      28256,      28257,      28258,      28259,          0,          0, 
724 : ngp_shop_04s,      28260,      28261,      28262,      28263,          0,          0, 
725 : ngp_shop_05s,      28264,      28265,      28266,      28267,          0,          0, 
726 : ngp_shop_06s,      28268,      28269,      28270,      28271,          0,          0, 
727 : ngp_shop_07s,      28272,      28273,      28274,      28275,          0,          0, 
728 : ngp_shop_08s,      28276,      28277,      28278,      28279,          0,          0, 
729 : ngp_shop_09s,      28280,      28281,      28282,      28283,          0,          0, 
730 : ngp_shop_10s,      28284,      28285,      28286,      28287,          0,          0, 
731 : rio_shop_01s,      28288,      28289,      28290,      28291,          0,          0, 
732 : rio_shop_02s,      28292,      28293,      28294,      28295,          0,          0, 
733 : rio_shop_03s,      28296,      28297,      28298,      28299,          0,          0, 
734 : rio_shop_04s,      28300,      28301,      28302,      28303,          0,          0, 
735 : unb_shop_01s,      28304,      28305,      28306,      28307,          0,          0, 
736 : unb_shop_02s,      28308,      28309,      28310,      28311,          0,          0, 
737 : unb_shop_03s,      28312,      28313,      28314,      28315,          0,          0, 
738 : unb_shop_04s,      28316,      28317,      28318,      28319,          0,          0, 
739 : val_shop_01s,      28320,      28321,      28322,      28323,          0,          0, 
740 : val_shop_02s,      28324,      28325,      28326,      28327,          0,          0, 
741 : val_shop_03s,      28328,      28329,      28330,      28331,          0,          0, 
742 : val_shop_04s,      28332,      28333,      28334,      28335,          0,          0, 
743 : val_shop_05s,      28336,      28337,      28338,      28339,          0,          0, 
744 : asc_shop_01n,      28340,      28341,      28342,      28343,          0,          0, 
745 : asc_shop_02n,      28344,      28345,      28346,      28347,          0,          0, 
746 : asc_shop_03n,      28348,      28349,      28350,      28351,          0,          0, 
747 : asc_shop_04n,      28352,      28353,      28354,      28355,          0,          0, 
748 : asc_shop_05n,      28356,      28357,      28358,      28359,          0,          0, 
749 : asc_shop_06n,      28360,      28361,      28362,      28363,          0,          0, 
750 : asc_shop_07n,      28364,      28365,      28366,      28367,          0,          0, 
751 : bar_shop_01n,      28368,      28369,      28370,      28371,          0,          0, 
752 : bar_shop_02n,      28372,      28373,      28374,      28375,          0,          0, 
753 : bar_shop_03n,      28376,      28377,      28378,      28379,          0,          0, 
754 : bar_shop_04n,      28380,      28381,      28382,      28383,          0,          0, 
755 : cpc_shop_01n,      28384,      28385,      28386,      28387,          0,          0, 
756 : cpc_shop_02n,      28388,      28389,      28390,      28391,          0,          0, 
757 : cpc_shop_03n,      28392,      28393,      28394,      28395,          0,          0, 
758 : cpc_shop_04n,      28396,      28397,      28398,      28399,          0,          0, 
759 : cpc_shop_05n,      28400,      28401,      28402,      28403,          0,          0, 
760 : erc_shop_01n,      28404,      28405,      28406,      28407,          0,          0, 
761 : erc_shop_02n,      28408,      28409,      28410,      28411,          0,          0, 
762 : erc_shop_03n,      28412,      28413,      28414,      28415,          0,          0, 
763 : erc_shop_04n,      28416,      28417,      28418,      28419,          0,          0, 
764 : erc_shop_05n,      28420,      28421,      28422,      28423,          0,          0, 
765 : erc_shop_06n,      28424,      28425,      28426,      28427,          0,          0, 
766 : erc_shop_07n,      28428,      28429,      28430,      28431,          0,          0, 
767 : erc_shop_08n,      28432,      28433,      28434,      28435,          0,          0, 
768 : gol_shop_01n,      28436,      28437,      28438,      28439,          0,          0, 
769 : gol_shop_02n,      28440,      28441,      28442,      28443,          0,          0, 
770 : gol_shop_03n,      28444,      28445,      28446,      28447,          0,          0, 
771 : gol_shop_04n,      28448,      28449,      28450,      28451,          0,          0, 
772 : mel_shop_01n,      28452,      28453,      28454,      28455,          0,          0, 
773 : mel_shop_02n,      28456,      28457,      28458,      28459,          0,          0, 
774 : mel_shop_03n,      28460,      28461,      28462,      28463,          0,          0, 
