           km_, km_StrNo_text, km_StrNo_text_s, km_StrNo_text_k1, km_StrNo_text_k2, km_window_type, km_font_type, 
377 : plant_wood_008,      41072,      41073,      41074,      41075,          0,          0, 
378 : plant_seed_001,      41076,      41077,      41078,      41079,          0,          0, 
379 : plant_seed_002,      41080,      41081,      41082,      41083,          0,          0, 
380 : plant_seed_007,      41084,      41085,      41086,      41087,          0,          0, 
381 : plant_leaf_002,      41088,      41089,      41090,      41091,          0,          0, 
382 : plant_leaf_004,      41092,      41093,      41094,      41095,          0,          0, 
383 : plant_leaf_005,      41096,      41097,      41098,      41099,          0,          0, 
384 : plant_cotton_003,      41100,      41101,      41102,      41103,          0,          0, 
385 : plant_cotton_005,      41104,      41105,      41106,      41107,          0,          0, 
386 : plant_cotton_007,      41108,      41109,      41110,      41111,          0,          0, 
387 : nature_water_002,      41112,      41113,      41114,      41115,          0,          0, 
388 : nature_water_004,      41116,      41117,      41118,      41119,          0,          0, 
389 : nature_water_005,      41120,      41121,      41122,      41123,          0,          0, 
390 : nature_water_007,      41124,      41125,      41126,      41127,          0,          0, 
391 : nature_oil_001,      41128,      41129,      41130,      41131,          0,          0, 
392 : nature_oil_004,      41132,      41133,      41134,      41135,          0,          0, 
393 : nature_oil_006,      41136,      41137,      41138,      41139,          0,          0, 
394 : nature_oil_008,      41140,      41141,      41142,      41143,          0,          0, 
395 : nature_gas_003,      41144,      41145,      41146,      41147,          0,          0, 
396 : nature_gas_005,      41148,      41149,      41150,      41151,          0,          0, 
397 : nature_gas_007,      41152,      41153,      41154,      41155,          0,          0, 
398 : nature_shell_002,      41156,      41157,      41158,      41159,          0,          0, 
399 : nature_shell_004,      41160,      41161,      41162,      41163,          0,          0, 
400 : nature_shell_006,      41164,      41165,      41166,      41167,          0,          0, 
401 : nature_shell_008,      41168,      41169,      41170,      41171,          0,          0, 
402 : nature_bug_003,      41172,      41173,      41174,      41175,          0,          0, 
403 : nature_bug_005,      41176,      41177,      41178,      41179,          0,          0, 
404 : nature_bug_008,      41180,      41181,      41182,      41183,          0,          0, 
405 : nature_cloth_003,      41184,      41185,      41186,      41187,          0,          0, 
406 : nature_cloth_005,      41188,      41189,      41190,      41191,          0,          0, 
407 : nature_cloth_006,      41192,      41193,      41194,      41195,          0,          0, 
408 : nature_cloth_007,      41196,      41197,      41198,      41199,          0,          0, 
409 : brute_carapace_003,      41200,      41201,      41202,      41203,          0,          0, 
410 : brute_carapace_005,      41204,      41205,      41206,      41207,          0,          0, 
411 : brute_carapace_008,      41208,      41209,      41210,      41211,          0,          0, 
412 : brute_husk_002,      41212,      41213,      41214,      41215,          0,          0, 
413 : brute_husk_004,      41216,      41217,      41218,      41219,          0,          0, 
414 : brute_husk_007,      41220,      41221,      41222,      41223,          0,          0, 
415 : brute_coat_001,      41224,      41225,      41226,      41227,          0,          0, 
416 : brute_coat_004,      41228,      41229,      41230,      41231,          0,          0, 
417 : brute_shuck_002,      41232,      41233,      41234,      41235,          0,          0, 
418 : brute_shuck_005,      41236,      41237,      41238,      41239,          0,          0, 
419 : brute_fur_001,      41240,      41241,      41242,      41243,          0,          0, 
420 : brute_fur_003,      41244,      41245,      41246,      41247,          0,          0, 
421 : brute_fur_006,      41248,      41249,      41250,      41251,          0,          0, 
422 : brute_leather_002,      41252,      41253,      41254,      41255,          0,          0, 
423 : brute_leather_004,      41256,      41257,      41258,      41259,          0,          0, 
424 : brute_leather_007,      41260,      41261,      41262,      41263,          0,          0, 
425 : brute_squama_002,      41264,      41265,      41266,      41267,          0,          0, 
426 : brute_squama_005,      41268,      41269,      41270,      41271,          0,          0, 
427 : brute_squama_007,      41272,      41273,      41274,      41275,          0,          0, 
428 : brute_angle_001,      41276,      41277,      41278,      41279,          0,          0, 
429 : brute_angle_003,      41280,      41281,      41282,      41283,          0,          0, 
430 : brute_fang_001,      41284,      41285,      41286,      41287,          0,          0, 
431 : brute_fang_004,      41288,      41289,      41290,      41291,          0,          0, 
432 : brute_bone_001,      41292,      41293,      41294,      41295,          0,          0, 
433 : brute_bone_003,      41296,      41297,      41298,      41299,          0,          0, 
434 : brute_bone_004,      41300,      41301,      41302,      41303,          0,          0, 
435 : brute_bone_006,      41304,      41305,      41306,      41307,          0,          0, 
436 : brute_bone_008,      41308,      41309,      41310,      41311,          0,          0, 
437 : brute_claw_002,      41312,      41313,      41314,      41315,          0,          0, 
438 : brute_claw_007,      41316,      41317,      41318,      41319,          0,          0, 
439 : brute_feather_001,      41320,      41321,      41322,      41323,          0,          0, 
440 : brute_feather_003,      41324,      41325,      41326,      41327,          0,          0, 
441 : brute_feather_006,      41328,      41329,      41330,      41331,          0,          0, 
442 : brute_flesh_002,      41332,      41333,      41334,      41335,          0,          0, 
443 : brute_flesh_005,      41336,      41337,      41338,      41339,          0,          0, 
444 : brute_humoral_001,      41340,      41341,      41342,      41343,          0,          0, 
445 : brute_humoral_003,      41344,      41345,      41346,      41347,          0,          0, 
446 : brute_humoral_004,      41348,      41349,      41350,      41351,          0,          0, 
447 : brute_humoral_007,      41352,      41353,      41354,      41355,          0,          0, 
448 : brute_egg_001,      41356,      41357,      41358,      41359,          0,          0, 
449 : brute_egg_003,      41360,      41361,      41362,      41363,          0,          0, 
450 : brute_egg_005,      41364,      41365,      41366,      41367,          0,          0, 
451 : monster_carapace_004,      41368,      41369,      41370,      41371,          0,          0, 
452 : monster_husk_002,      41372,      41373,      41374,      41375,          0,          0, 
453 : monster_husk_004,      41376,      41377,      41378,      41379,          0,          0, 
454 : monster_husk_010,      41380,      41381,      41382,      41383,          0,          0, 
455 : monster_husk_011,      41384,      41385,      41386,      41387,          0,          0, 
456 : monster_coat_002,      41388,      41389,      41390,      41391,          0,          0, 
457 : monster_coat_013,      41392,      41393,      41394,      41395,          0,          0, 
458 : monster_shuck_001,      41396,      41397,      41398,      41399,          0,          0, 
459 : monster_shuck_006,      41400,      41401,      41402,      41403,          0,          0, 
460 : monster_shuck_007,      41404,      41405,      41406,      41407,          0,          0, 
461 : monster_shuck_009,      41408,      41409,      41410,      41411,          0,          0, 
462 : monster_shuck_010,      41412,      41413,      41414,      41415,          0,          0, 
463 : monster_shuck_012,      41416,      41417,      41418,      41419,          0,          0, 
464 : monster_shuck_013,      41420,      41421,      41422,      41423,          0,          0, 
465 : monster_fur_002,      41424,      41425,      41426,      41427,          0,          0, 
466 : monster_leather_001,      41428,      41429,      41430,      41431,          0,          0, 
467 : monster_leather_002,      41432,      41433,      41434,      41435,          0,          0, 
468 : monster_leather_009,      41436,      41437,      41438,      41439,          0,          0, 
469 : monster_leather_010,      41440,      41441,      41442,      41443,          0,          0, 
470 : monster_leather_013,      41444,      41445,      41446,      41447,          0,          0, 
471 : monster_squama_002,      41448,      41449,      41450,      41451,          0,          0, 
472 : monster_squama_009,      41452,      41453,      41454,      41455,          0,          0, 
473 : monster_squama_010,      41456,      41457,      41458,      41459,          0,          0, 
474 : monster_angle_002,      41460,      41461,      41462,      41463,          0,          0, 
475 : monster_angle_013,      41464,      41465,      41466,      41467,          0,          0, 
476 : monster_fang_002,      41468,      41469,      41470,      41471,          0,          0, 
477 : monster_fang_003,      41472,      41473,      41474,      41475,          0,          0, 
478 : monster_fang_007,      41476,      41477,      41478,      41479,          0,          0, 
479 : monster_fang_009,      41480,      41481,      41482,      41483,          0,          0, 
480 : monster_fang_010,      41484,      41485,      41486,      41487,          0,          0, 
481 : monster_fang_011,      41488,      41489,      41490,      41491,          0,          0, 
482 : monster_fang_013,      41492,      41493,      41494,      41495,          0,          0, 
483 : monster_bone_001,      41496,      41497,      41498,      41499,          0,          0, 
484 : monster_bone_002,      41500,      41501,      41502,      41503,          0,          0, 
485 : monster_bone_003,      41504,      41505,      41506,      41507,          0,          0, 
486 : monster_bone_009,      41508,      41509,      41510,      41511,          0,          0, 
487 : monster_bone_010,      41512,      41513,      41514,      41515,          0,          0, 
488 : monster_bone_011,      41516,      41517,      41518,      41519,          0,          0, 
489 : monster_bone_012,      41520,      41521,      41522,      41523,          0,          0, 
490 : monster_bone_013,      41524,      41525,      41526,      41527,          0,          0, 
491 : monster_claw_001,      41528,      41529,      41530,      41531,          0,          0, 
492 : monster_claw_002,      41532,      41533,      41534,      41535,          0,          0, 
493 : monster_claw_003,      41536,      41537,      41538,      41539,          0,          0, 
494 : monster_claw_004,      41540,      41541,      41542,      41543,          0,          0, 
495 : monster_claw_009,      41544,      41545,      41546,      41547,          0,          0, 
496 : monster_claw_010,      41548,      41549,      41550,      41551,          0,          0, 
497 : monster_claw_011,      41552,      41553,      41554,      41555,          0,          0, 
498 : monster_claw_012,      41556,      41557,      41558,      41559,          0,          0, 
499 : monster_claw_013,      41560,      41561,      41562,      41563,          0,          0, 
500 : monster_feather_003,      41564,      41565,      41566,      41567,          0,          0, 
501 : monster_feather_005,      41568,      41569,      41570,      41571,          0,          0, 
502 : monster_feather_006,      41572,      41573,      41574,      41575,          0,          0, 
503 : monster_wing_003,      41576,      41577,      41578,      41579,          0,          0, 
504 : monster_wing_006,      41580,      41581,      41582,      41583,          0,          0, 
505 : monster_wing_010,      41584,      41585,      41586,      41587,          0,          0, 
506 : monster_wing_011,      41588,      41589,      41590,      41591,          0,          0, 
507 : monster_wing_012,      41592,      41593,      41594,      41595,          0,          0, 
508 : monster_wing_013,      41596,      41597,      41598,      41599,          0,          0, 
509 : monster_flesh_002,      41600,      41601,      41602,      41603,          0,          0, 
510 : monster_flesh_003,      41604,      41605,      41606,      41607,          0,          0, 
511 : monster_flesh_006,      41608,      41609,      41610,      41611,          0,          0, 
512 : monster_flesh_007,      41612,      41613,      41614,      41615,          0,          0, 
513 : monster_flesh_009,      41616,      41617,      41618,      41619,          0,          0, 
514 : monster_flesh_010,      41620,      41621,      41622,      41623,          0,          0, 
515 : monster_flesh_011,      41624,      41625,      41626,      41627,          0,          0, 
516 : monster_flesh_012,      41628,      41629,      41630,      41631,          0,          0, 
517 : monster_flesh_013,      41632,      41633,      41634,      41635,          0,          0, 
518 : monster_humoral_004,      41636,      41637,      41638,      41639,          0,          0, 
519 : monster_humoral_005,      41640,      41641,      41642,      41643,          0,          0, 
520 : monster_humoral_006,      41644,      41645,      41646,      41647,          0,          0, 
521 : monster_humoral_007,      41648,      41649,      41650,      41651,          0,          0, 
522 : monster_humoral_008,      41652,      41653,      41654,      41655,          0,          0, 
523 : monster_humoral_010,      41656,      41657,      41658,      41659,          0,          0, 
524 : monster_humoral_011,      41660,      41661,      41662,      41663,          0,          0, 
525 : monster_humoral_012,      41664,      41665,      41666,      41667,          0,          0, 
526 : monster_humoral_013,      41668,      41669,      41670,      41671,          0,          0, 
527 : breed_001_normal_001,      41672,      41673,      41674,      41675,          0,          0, 
528 : breed_001_normal_002,      41676,      41677,      41678,      41679,          0,          0, 
529 : breed_001_normal_003,      41680,      41681,      41682,      41683,          0,          0, 
530 : breed_001_normal_004,      41684,      41685,      41686,      41687,          0,          0, 
531 : breed_001_normal_005,      41688,      41689,      41690,      41691,          0,          0, 
532 : breed_001_normal_006,      41692,      41693,      41694,      41695,          0,          0, 
533 : breed_001_uniq_001,      41696,      41697,      41698,      41699,          0,          0, 
534 : breed_001_uniq_002,      41700,      41701,      41702,      41703,          0,          0, 
535 : breed_001_uniq_003,      41704,      41705,      41706,      41707,          0,          0, 
536 : breed_001_uniq_004,      41708,      41709,      41710,      41711,          0,          0, 
537 : breed_001_uniq_005,      41712,      41713,      41714,      41715,          0,          0, 
538 : breed_001_uniq_006,      41716,      41717,      41718,      41719,          0,          0, 
539 : breed_002_normal_001,      41720,      41721,      41722,      41723,          0,          0, 
540 : breed_002_normal_002,      41724,      41725,      41726,      41727,          0,          0, 
541 : breed_002_normal_003,      41728,      41729,      41730,      41731,          0,          0, 
542 : breed_002_normal_004,      41732,      41733,      41734,      41735,          0,          0, 
543 : breed_002_normal_005,      41736,      41737,      41738,      41739,          0,          0, 
544 : breed_002_normal_006,      41740,      41741,      41742,      41743,          0,          0, 
545 : breed_002_uniq_001,      41744,      41745,      41746,      41747,          0,          0, 
546 : breed_002_uniq_002,      41748,      41749,      41750,      41751,          0,          0, 
547 : breed_002_uniq_003,      41752,      41753,      41754,      41755,          0,          0, 
548 : breed_003_normal_001,      41756,      41757,      41758,      41759,          0,          0, 
549 : breed_003_normal_002,      41760,      41761,      41762,      41763,          0,          0, 
550 : breed_003_normal_003,      41764,      41765,      41766,      41767,          0,          0, 
551 : breed_003_normal_004,      41768,      41769,      41770,      41771,          0,          0, 
552 : breed_003_normal_005,      41772,      41773,      41774,      41775,          0,          0, 
553 : breed_003_normal_006,      41776,      41777,      41778,      41779,          0,          0, 
554 : breed_003_uniq_001,      41780,      41781,      41782,      41783,          0,          0, 
555 : breed_003_uniq_002,      41784,      41785,      41786,      41787,          0,          0, 
556 : breed_003_uniq_003,      41788,      41789,      41790,      41791,          0,          0, 
557 : breed_003_uniq_004,      41792,      41793,      41794,      41795,          0,          0, 
558 : breed_004_normal_001,      41796,      41797,      41798,      41799,          0,          0, 
559 : breed_004_normal_002,      41800,      41801,      41802,      41803,          0,          0, 
560 : breed_004_normal_003,      41804,      41805,      41806,      41807,          0,          0, 
561 : breed_004_normal_004,      41808,      41809,      41810,      41811,          0,          0, 
562 : breed_004_normal_005,      41812,      41813,      41814,      41815,          0,          0, 
563 : breed_004_normal_006,      41816,      41817,      41818,      41819,          0,          0, 
564 : breed_004_uniq_001,      41820,      41821,      41822,      41823,          0,          0, 
565 : breed_004_uniq_002,      41824,      41825,      41826,      41827,          0,          0, 
566 : breed_004_uniq_003,      41828,      41829,      41830,      41831,          0,          0, 
567 : breed_004_uniq_005,      41832,      41833,      41834,      41835,          0,          0, 
568 : breed_005_normal_001,      41836,      41837,      41838,      41839,          0,          0, 
569 : breed_005_normal_002,      41840,      41841,      41842,      41843,          0,          0, 
570 : breed_005_normal_003,      41844,      41845,      41846,      41847,          0,          0, 
571 : breed_005_normal_004,      41848,      41849,      41850,      41851,          0,          0, 
572 : breed_005_normal_005,      41852,      41853,      41854,      41855,          0,          0, 
573 : breed_005_normal_006,      41856,      41857,      41858,      41859,          0,          0, 
574 : breed_005_uniq_001,      41860,      41861,      41862,      41863,          0,          0, 
575 : breed_005_uniq_002,      41864,      41865,      41866,      41867,          0,          0, 
576 : breed_005_uniq_003,      41868,      41869,      41870,      41871,          0,          0, 
577 : breed_005_uniq_004,      41872,      41873,      41874,      41875,          0,          0, 
578 : breed_005_uniq_006,      41876,      41877,      41878,      41879,          0,          0, 
579 : breed_006_normal_001,      41880,      41881,      41882,      41883,          0,          0, 
580 : breed_006_normal_002,      41884,      41885,      41886,      41887,          0,          0, 
581 : breed_006_normal_003,      41888,      41889,      41890,      41891,          0,          0, 
582 : breed_006_normal_004,      41892,      41893,      41894,      41895,          0,          0, 
583 : breed_006_normal_005,      41896,      41897,      41898,      41899,          0,          0, 
584 : breed_006_normal_006,      41900,      41901,      41902,      41903,          0,          0, 
585 : breed_006_uniq_001,      41904,      41905,      41906,      41907,          0,          0, 
586 : breed_006_uniq_002,      41908,      41909,      41910,      41911,          0,          0, 
587 : breed_006_uniq_003,      41912,      41913,      41914,      41915,          0,          0, 
588 : breed_007_normal_001,      41916,      41917,      41918,      41919,          0,          0, 
589 : breed_007_normal_002,      41920,      41921,      41922,      41923,          0,          0, 
590 : breed_007_normal_003,      41924,      41925,      41926,      41927,          0,          0, 
591 : breed_007_normal_004,      41928,      41929,      41930,      41931,          0,          0, 
592 : breed_007_normal_005,      41932,      41933,      41934,      41935,          0,          0, 
593 : breed_007_normal_006,      41936,      41937,      41938,      41939,          0,          0, 
594 : breed_007_uniq_001,      41940,      41941,      41942,      41943,          0,          0, 
595 : breed_007_uniq_002,      41944,      41945,      41946,      41947,          0,          0, 
596 : breed_007_uniq_003,      41948,      41949,      41950,      41951,          0,          0, 
597 : breed_007_uniq_006,      41952,      41953,      41954,      41955,          0,          0, 
598 : breed_008_normal_001,      41956,      41957,      41958,      41959,          0,          0, 
599 : breed_008_normal_002,      41960,      41961,      41962,      41963,          0,          0, 
600 : breed_008_normal_003,      41964,      41965,      41966,      41967,          0,          0, 
601 : breed_008_normal_004,      41968,      41969,      41970,      41971,          0,          0, 
602 : breed_008_normal_005,      41972,      41973,      41974,      41975,          0,          0, 
603 : breed_008_normal_006,      41976,      41977,      41978,      41979,          0,          0, 
604 : breed_008_uniq_001,      41980,      41981,      41982,      41983,          0,          0, 
605 : breed_008_uniq_002,      41984,      41985,      41986,      41987,          0,          0, 
606 : breed_008_uniq_003,      41988,      41989,      41990,      41991,          0,          0, 
607 : breed_009_normal_001,      41992,      41993,      41994,      41995,          0,          0, 
608 : breed_009_normal_002,      41996,      41997,      41998,      41999,          0,          0, 
609 : breed_009_normal_003,      42000,      42001,      42002,      42003,          0,          0, 
610 : breed_009_normal_004,      42004,      42005,      42006,      42007,          0,          0, 
611 : breed_009_normal_005,      42008,      42009,      42010,      42011,          0,          0, 
612 : breed_009_normal_006,      42012,      42013,      42014,      42015,          0,          0, 
613 : breed_009_uniq_001,      42016,      42017,      42018,      42019,          0,          0, 
614 : breed_009_uniq_002,      42020,      42021,      42022,      42023,          0,          0, 
615 : breed_009_uniq_003,      42024,      42025,      42026,      42027,          0,          0, 
616 : breed_009_uniq_005,      42028,      42029,      42030,      42031,          0,          0, 
617 : breed_010_normal_001,      42032,      42033,      42034,      42035,          0,          0, 
618 : breed_010_normal_002,      42036,      42037,      42038,      42039,          0,          0, 
619 : breed_010_normal_003,      42040,      42041,      42042,      42043,          0,          0, 
620 : breed_010_normal_004,      42044,      42045,      42046,      42047,          0,          0, 
621 : breed_010_normal_005,      42048,      42049,      42050,      42051,          0,          0, 
622 : breed_010_normal_006,      42052,      42053,      42054,      42055,          0,          0, 
623 : breed_010_uniq_001,      42056,      42057,      42058,      42059,          0,          0, 
624 : breed_010_uniq_002,      42060,      42061,      42062,      42063,          0,          0, 
625 : breed_010_uniq_003,      42064,      42065,      42066,      42067,          0,          0, 
626 : breed_011_normal_001,      42068,      42069,      42070,      42071,          0,          0, 
627 : breed_011_normal_002,      42072,      42073,      42074,      42075,          0,          0, 
628 : breed_011_normal_003,      42076,      42077,      42078,      42079,          0,          0, 
629 : breed_011_normal_004,      42080,      42081,      42082,      42083,          0,          0, 
630 : breed_011_normal_005,      42084,      42085,      42086,      42087,          0,          0, 
631 : breed_011_normal_006,      42088,      42089,      42090,      42091,          0,          0, 
632 : breed_011_uniq_001,      42092,      42093,      42094,      42095,          0,          0, 
633 : breed_011_uniq_002,      42096,      42097,      42098,      42099,          0,          0, 
634 : breed_011_uniq_003,      42100,      42101,      42102,      42103,          0,          0, 
635 : breed_012_normal_001,      42104,      42105,      42106,      42107,          0,          0, 
636 : breed_012_normal_002,      42108,      42109,      42110,      42111,          0,          0, 
637 : breed_012_normal_003,      42112,      42113,      42114,      42115,          0,          0, 
638 : breed_012_normal_004,      42116,      42117,      42118,      42119,          0,          0, 
639 : breed_012_normal_005,      42120,      42121,      42122,      42123,          0,          0, 
640 : breed_012_normal_006,      42124,      42125,      42126,      42127,          0,          0, 
641 : breed_012_uniq_001,      42128,      42129,      42130,      42131,          0,          0, 
642 : breed_012_uniq_002,      42132,      42133,      42134,      42135,          0,          0, 
643 : breed_012_uniq_003,      42136,      42137,      42138,      42139,          0,          0, 
644 : breed_012_uniq_004,      42140,      42141,      42142,      42143,          0,          0, 
645 : breed_012_uniq_006,      42144,      42145,      42146,      42147,          0,          0, 
646 : breed_013_normal_001,      42148,      42149,      42150,      42151,          0,          0, 
647 : breed_013_normal_002,      42152,      42153,      42154,      42155,          0,          0, 
648 : breed_013_normal_003,      42156,      42157,      42158,      42159,          0,          0, 
649 : breed_013_normal_004,      42160,      42161,      42162,      42163,          0,          0, 
650 : breed_013_normal_005,      42164,      42165,      42166,      42167,          0,          0, 
651 : breed_013_normal_006,      42168,      42169,      42170,      42171,          0,          0, 
652 : breed_013_uniq_001,      42172,      42173,      42174,      42175,          0,          0, 
653 : breed_013_uniq_002,      42176,      42177,      42178,      42179,          0,          0, 
654 : breed_013_uniq_003,      42180,      42181,      42182,      42183,          0,          0, 
655 : breed_013_uniq_004,      42184,      42185,      42186,      42187,          0,          0, 
656 : breed_014_normal_001,      42188,      42189,      42190,      42191,          0,          0, 
657 : breed_014_normal_002,      42192,      42193,      42194,      42195,          0,          0, 
658 : breed_014_normal_003,      42196,      42197,      42198,      42199,          0,          0, 
659 : breed_014_normal_004,      42200,      42201,      42202,      42203,          0,          0, 
660 : breed_014_normal_005,      42204,      42205,      42206,      42207,          0,          0, 
661 : breed_014_normal_006,      42208,      42209,      42210,      42211,          0,          0, 
662 : breed_014_uniq_001,      42212,      42213,      42214,      42215,          0,          0, 
663 : breed_014_uniq_002,      42216,      42217,      42218,      42219,          0,          0, 
664 : breed_014_uniq_003,      42220,      42221,      42222,      42223,          0,          0, 
665 : breed_014_uniq_005,      42224,      42225,      42226,      42227,          0,          0, 
666 : breed_015_normal_001,      42228,      42229,      42230,      42231,          0,          0, 
667 : breed_015_normal_002,      42232,      42233,      42234,      42235,          0,          0, 
668 : breed_015_normal_003,      42236,      42237,      42238,      42239,          0,          0, 
669 : breed_015_normal_004,      42240,      42241,      42242,      42243,          0,          0, 
670 : breed_015_normal_005,      42244,      42245,      42246,      42247,          0,          0, 
671 : breed_015_normal_006,      42248,      42249,      42250,      42251,          0,          0, 
672 : breed_015_uniq_001,      42252,      42253,      42254,      42255,          0,          0, 
673 : breed_015_uniq_002,      42256,      42257,      42258,      42259,          0,          0, 
674 : breed_015_uniq_003,      42260,      42261,      42262,      42263,          0,          0, 
675 : breed_016_normal_001,      42264,      42265,      42266,      42267,          0,          0, 
676 : breed_016_normal_002,      42268,      42269,      42270,      42271,          0,          0, 
677 : breed_016_normal_003,      42272,      42273,      42274,      42275,          0,          0, 
678 : breed_016_normal_004,      42276,      42277,      42278,      42279,          0,          0, 
679 : breed_016_normal_005,      42280,      42281,      42282,      42283,          0,          0, 
680 : breed_016_normal_006,      42284,      42285,      42286,      42287,          0,          0, 
681 : breed_016_uniq_001,      42288,      42289,      42290,      42291,          0,          0, 
682 : breed_016_uniq_002,      42292,      42293,      42294,      42295,          0,          0, 
683 : breed_016_uniq_003,      42296,      42297,      42298,      42299,          0,          0, 
684 : breed_017_normal_001,      42300,      42301,      42302,      42303,          0,          0, 
685 : breed_017_normal_002,      42304,      42305,      42306,      42307,          0,          0, 
686 : breed_017_normal_003,      42308,      42309,      42310,      42311,          0,          0, 
687 : breed_017_normal_004,      42312,      42313,      42314,      42315,          0,          0, 
688 : breed_017_normal_005,      42316,      42317,      42318,      42319,          0,          0, 
689 : breed_017_normal_006,      42320,      42321,      42322,      42323,          0,          0, 
690 : breed_017_uniq_001,      42324,      42325,      42326,      42327,          0,          0, 
691 : breed_017_uniq_002,      42328,      42329,      42330,      42331,          0,          0, 
692 : breed_017_uniq_003,      42332,      42333,      42334,      42335,          0,          0, 
693 : breed_018_normal_001,      42336,      42337,      42338,      42339,          0,          0, 
694 : breed_018_normal_002,      42340,      42341,      42342,      42343,          0,          0, 
695 : breed_018_normal_003,      42344,      42345,      42346,      42347,          0,          0, 
696 : breed_018_normal_004,      42348,      42349,      42350,      42351,          0,          0, 
697 : breed_018_normal_005,      42352,      42353,      42354,      42355,          0,          0, 
698 : breed_018_normal_006,      42356,      42357,      42358,      42359,          0,          0, 
699 : breed_018_uniq_001,      42360,      42361,      42362,      42363,          0,          0, 
700 : breed_018_uniq_002,      42364,      42365,      42366,      42367,          0,          0, 
701 : breed_018_uniq_003,      42368,      42369,      42370,      42371,          0,          0, 
702 : breed_018_uniq_004,      42372,      42373,      42374,      42375,          0,          0, 
703 : breed_018_uniq_005,      42376,      42377,      42378,      42379,          0,          0, 
704 : breed_018_uniq_006,      42380,      42381,      42382,      42383,          0,          0, 
705 : breed_019_normal_001,      42384,      42385,      42386,      42387,          0,          0, 
706 : breed_019_normal_002,      42388,      42389,      42390,      42391,          0,          0, 
707 : breed_019_normal_003,      42392,      42393,      42394,      42395,          0,          0, 
708 : breed_019_normal_004,      42396,      42397,      42398,      42399,          0,          0, 
709 : breed_019_normal_005,      42400,      42401,      42402,      42403,          0,          0, 
710 : breed_019_normal_006,      42404,      42405,      42406,      42407,          0,          0, 
711 : breed_019_uniq_001,      42408,      42409,      42410,      42411,          0,          0, 
712 : breed_019_uniq_002,      42412,      42413,      42414,      42415,          0,          0, 
713 : breed_019_uniq_003,      42416,      42417,      42418,      42419,          0,          0, 
714 : breed_019_uniq_007,      42420,      42421,      42422,      42423,          0,          0, 
715 : breed_020_normal_001,      42424,      42425,      42426,      42427,          0,          0, 
716 : breed_020_normal_002,      42428,      42429,      42430,      42431,          0,          0, 
717 : breed_020_normal_003,      42432,      42433,      42434,      42435,          0,          0, 
718 : breed_020_normal_004,      42436,      42437,      42438,      42439,          0,          0, 
719 : breed_020_normal_005,      42440,      42441,      42442,      42443,          0,          0, 
720 : breed_020_normal_006,      42444,      42445,      42446,      42447,          0,          0, 
721 : breed_020_uniq_001,      42448,      42449,      42450,      42451,          0,          0, 
722 : breed_020_uniq_002,      42452,      42453,      42454,      42455,          0,          0, 
723 : breed_020_uniq_003,      42456,      42457,      42458,      42459,          0,          0, 
724 : breed_020_uniq_005,      42460,      42461,      42462,      42463,          0,          0, 
725 : breed_021_normal_001,      42464,      42465,      42466,      42467,          0,          0, 
726 : breed_021_normal_002,      42468,      42469,      42470,      42471,          0,          0, 
727 : breed_021_normal_003,      42472,      42473,      42474,      42475,          0,          0, 
728 : breed_021_normal_004,      42476,      42477,      42478,      42479,          0,          0, 
729 : breed_021_normal_005,      42480,      42481,      42482,      42483,          0,          0, 
730 : breed_021_normal_006,      42484,      42485,      42486,      42487,          0,          0, 
731 : breed_021_uniq_001,      42488,      42489,      42490,      42491,          0,          0, 
732 : breed_021_uniq_002,      42492,      42493,      42494,      42495,          0,          0, 
733 : breed_021_uniq_003,      42496,      42497,      42498,      42499,          0,          0, 
734 : breed_022_normal_001,      42500,      42501,      42502,      42503,          0,          0, 
735 : breed_022_normal_002,      42504,      42505,      42506,      42507,          0,          0, 
736 : breed_022_normal_003,      42508,      42509,      42510,      42511,          0,          0, 
737 : breed_022_normal_004,      42512,      42513,      42514,      42515,          0,          0, 
738 : breed_022_normal_005,      42516,      42517,      42518,      42519,          0,          0, 
739 : breed_022_normal_006,      42520,      42521,      42522,      42523,          0,          0, 
740 : breed_022_uniq_001,      42524,      42525,      42526,      42527,          0,          0, 
741 : breed_022_uniq_002,      42528,      42529,      42530,      42531,          0,          0, 
742 : breed_022_uniq_003,      42532,      42533,      42534,      42535,          0,          0, 
743 : breed_023_normal_001,      42536,      42537,      42538,      42539,          0,          0, 
744 : breed_023_normal_002,      42540,      42541,      42542,      42543,          0,          0, 
745 : breed_023_normal_003,      42544,      42545,      42546,      42547,          0,          0, 
746 : breed_023_normal_004,      42548,      42549,      42550,      42551,          0,          0, 
747 : breed_023_normal_005,      42552,      42553,      42554,      42555,          0,          0, 
748 : breed_023_normal_006,      42556,      42557,      42558,      42559,          0,          0, 
749 : breed_023_uniq_001,      42560,      42561,      42562,      42563,          0,          0, 
750 : breed_023_uniq_002,      42564,      42565,      42566,      42567,          0,          0, 
751 : breed_023_uniq_003,      42568,      42569,      42570,      42571,          0,          0, 
752 : breed_024_normal_001,      42572,      42573,      42574,      42575,          0,          0, 
753 : breed_024_normal_002,      42576,      42577,      42578,      42579,          0,          0, 
754 : breed_024_normal_003,      42580,      42581,      42582,      42583,          0,          0, 
755 : breed_024_normal_004,      42584,      42585,      42586,      42587,          0,          0, 
756 : breed_024_normal_005,      42588,      42589,      42590,      42591,          0,          0, 
757 : breed_024_normal_006,      42592,      42593,      42594,      42595,          0,          0, 
