           km_, km_StrNo_text, km_StrNo_text_s, km_StrNo_text_k1, km_StrNo_text_k2, km_window_type, km_font_type, 
363 : atk_type_defense_02_05,      21180,      21181,      21182,      21183,          0,          0, 
364 : atk_type_defense_03_01,      21184,      21185,      21186,      21187,          0,          0, 
365 : atk_type_defense_03_02,      21188,      21189,      21190,      21191,          0,          0, 
366 : atk_type_defense_03_03,      21192,      21193,      21194,      21195,          0,          0, 
367 : atk_type_defense_03_04,      21196,      21197,      21198,      21199,          0,          0, 
368 : atk_type_defense_03_05,      21200,      21201,      21202,      21203,          0,          0, 
369 : atk_type_defense_04_01,      21204,      21205,      21206,      21207,          0,          0, 
370 : atk_type_defense_04_02,      21208,      21209,      21210,      21211,          0,          0, 
371 : atk_type_defense_04_03,      21212,      21213,      21214,      21215,          0,          0, 
372 : atk_type_defense_04_04,      21216,      21217,      21218,      21219,          0,          0, 
373 : atk_type_defense_04_05,      21220,      21221,      21222,      21223,          0,          0, 
374 : atk_type_defense_05_01,      21224,      21225,      21226,      21227,          0,          0, 
375 : atk_type_defense_05_02,      21228,      21229,      21230,      21231,          0,          0, 
376 : atk_type_defense_05_03,      21232,      21233,      21234,      21235,          0,          0, 
377 : atk_type_defense_05_04,      21236,      21237,      21238,      21239,          0,          0, 
378 : atk_type_defense_05_05,      21240,      21241,      21242,      21243,          0,          0, 
379 : magic_skill_teeth_01_01,      21244,      21245,      21246,      21247,          0,          0, 
380 : magic_skill_teeth_01_02,      21248,      21249,      21250,      21251,          0,          0, 
381 : magic_skill_teeth_01_03,      21252,      21253,      21254,      21255,          0,          0, 
382 : magic_skill_teeth_01_04,      21256,      21257,      21258,      21259,          0,          0, 
383 : magic_skill_teeth_01_05,      21260,      21261,      21262,      21263,          0,          0, 
384 : magic_skill_teeth_02_01,      21264,      21265,      21266,      21267,          0,          0, 
385 : magic_skill_teeth_02_02,      21268,      21269,      21270,      21271,          0,          0, 
386 : magic_skill_teeth_02_03,      21272,      21273,      21274,      21275,          0,          0, 
387 : magic_skill_teeth_02_04,      21276,      21277,      21278,      21279,          0,          0, 
388 : magic_skill_teeth_02_05,      21280,      21281,      21282,      21283,          0,          0, 
389 : magic_skill_teeth_03_01,      21284,      21285,      21286,      21287,          0,          0, 
390 : magic_skill_teeth_03_02,      21288,      21289,      21290,      21291,          0,          0, 
391 : magic_skill_teeth_03_03,      21292,      21293,      21294,      21295,          0,          0, 
392 : magic_skill_teeth_03_04,      21296,      21297,      21298,      21299,          0,          0, 
393 : magic_skill_teeth_03_05,      21300,      21301,      21302,      21303,          0,          0, 
394 : magic_skill_teeth_04_01,      21304,      21305,      21306,      21307,          0,          0, 
395 : magic_skill_teeth_04_02,      21308,      21309,      21310,      21311,          0,          0, 
396 : magic_skill_teeth_04_03,      21312,      21313,      21314,      21315,          0,          0, 
397 : magic_skill_teeth_04_04,      21316,      21317,      21318,      21319,          0,          0, 
398 : magic_skill_teeth_04_05,      21320,      21321,      21322,      21323,          0,          0, 
399 : magic_skill_teeth_05_01,      21324,      21325,      21326,      21327,          0,          0, 
400 : magic_skill_teeth_05_02,      21328,      21329,      21330,      21331,          0,          0, 
401 : magic_skill_teeth_05_03,      21332,      21333,      21334,      21335,          0,          0, 
402 : magic_skill_teeth_05_04,      21336,      21337,      21338,      21339,          0,          0, 
403 : magic_skill_teeth_05_05,      21340,      21341,      21342,      21343,          0,          0, 
404 : magic_skill_teeth_06_01,      21344,      21345,      21346,      21347,          0,          0, 
405 : magic_skill_teeth_06_02,      21348,      21349,      21350,      21351,          0,          0, 
406 : magic_skill_teeth_06_03,      21352,      21353,      21354,      21355,          0,          0, 
407 : magic_skill_teeth_06_04,      21356,      21357,      21358,      21359,          0,          0, 
408 : magic_skill_teeth_06_05,      21360,      21361,      21362,      21363,          0,          0, 
409 : magic_skill_teeth_07_01,      21364,      21365,      21366,      21367,          0,          0, 
410 : magic_skill_teeth_07_02,      21368,      21369,      21370,      21371,          0,          0, 
411 : magic_skill_teeth_07_03,      21372,      21373,      21374,      21375,          0,          0, 
412 : magic_skill_teeth_07_04,      21376,      21377,      21378,      21379,          0,          0, 
413 : magic_skill_teeth_07_05,      21380,      21381,      21382,      21383,          0,          0, 
414 : magic_skill_damage_01_01,      21384,      21385,      21386,      21387,          0,          0, 
415 : magic_skill_damage_01_02,      21388,      21389,      21390,      21391,          0,          0, 
416 : magic_skill_damage_01_03,      21392,      21393,      21394,      21395,          0,          0, 
417 : magic_skill_damage_01_04,      21396,      21397,      21398,      21399,          0,          0, 
418 : magic_skill_damage_01_05,      21400,      21401,      21402,      21403,          0,          0, 
419 : magic_skill_damage_02_01,      21404,      21405,      21406,      21407,          0,          0, 
420 : magic_skill_damage_02_02,      21408,      21409,      21410,      21411,          0,          0, 
421 : magic_skill_damage_02_03,      21412,      21413,      21414,      21415,          0,          0, 
422 : magic_skill_damage_02_04,      21416,      21417,      21418,      21419,          0,          0, 
423 : magic_skill_damage_02_05,      21420,      21421,      21422,      21423,          0,          0, 
424 : magic_skill_damage_03_01,      21424,      21425,      21426,      21427,          0,          0, 
425 : magic_skill_damage_03_02,      21428,      21429,      21430,      21431,          0,          0, 
426 : magic_skill_damage_03_03,      21432,      21433,      21434,      21435,          0,          0, 
427 : magic_skill_damage_03_04,      21436,      21437,      21438,      21439,          0,          0, 
428 : magic_skill_damage_03_05,      21440,      21441,      21442,      21443,          0,          0, 
429 : magic_skill_damage_04_01,      21444,      21445,      21446,      21447,          0,          0, 
430 : magic_skill_damage_04_02,      21448,      21449,      21450,      21451,          0,          0, 
431 : magic_skill_damage_04_03,      21452,      21453,      21454,      21455,          0,          0, 
432 : magic_skill_damage_04_04,      21456,      21457,      21458,      21459,          0,          0, 
433 : magic_skill_damage_04_05,      21460,      21461,      21462,      21463,          0,          0, 
434 : magic_skill_damage_05_01,      21464,      21465,      21466,      21467,          0,          0, 
435 : magic_skill_damage_05_02,      21468,      21469,      21470,      21471,          0,          0, 
436 : magic_skill_damage_05_03,      21472,      21473,      21474,      21475,          0,          0, 
437 : magic_skill_damage_05_04,      21476,      21477,      21478,      21479,          0,          0, 
438 : magic_skill_damage_05_05,      21480,      21481,      21482,      21483,          0,          0, 
439 : magic_skill_damage_06_01,      21484,      21485,      21486,      21487,          0,          0, 
440 : magic_skill_damage_06_02,      21488,      21489,      21490,      21491,          0,          0, 
441 : magic_skill_damage_06_03,      21492,      21493,      21494,      21495,          0,          0, 
442 : magic_skill_damage_06_04,      21496,      21497,      21498,      21499,          0,          0, 
443 : magic_skill_damage_06_05,      21500,      21501,      21502,      21503,          0,          0, 
444 : magic_skill_damage_07_01,      21504,      21505,      21506,      21507,          0,          0, 
445 : magic_skill_damage_07_02,      21508,      21509,      21510,      21511,          0,          0, 
446 : magic_skill_damage_07_03,      21512,      21513,      21514,      21515,          0,          0, 
447 : magic_skill_damage_07_04,      21516,      21517,      21518,      21519,          0,          0, 
448 : magic_skill_damage_07_05,      21520,      21521,      21522,      21523,          0,          0, 
449 : item_skill_teeth_01_01,      21524,      21525,      21526,      21527,          0,          0, 
450 : item_skill_teeth_01_02,      21528,      21529,      21530,      21531,          0,          0, 
451 : item_skill_teeth_01_03,      21532,      21533,      21534,      21535,          0,          0, 
452 : item_skill_teeth_01_04,      21536,      21537,      21538,      21539,          0,          0, 
453 : item_skill_teeth_01_05,      21540,      21541,      21542,      21543,          0,          0, 
454 : item_skill_teeth_02_01,      21544,      21545,      21546,      21547,          0,          0, 
455 : item_skill_teeth_02_02,      21548,      21549,      21550,      21551,          0,          0, 
456 : item_skill_teeth_02_03,      21552,      21553,      21554,      21555,          0,          0, 
457 : item_skill_teeth_02_04,      21556,      21557,      21558,      21559,          0,          0, 
458 : item_skill_teeth_02_05,      21560,      21561,      21562,      21563,          0,          0, 
459 : item_skill_teeth_03_01,      21564,      21565,      21566,      21567,          0,          0, 
460 : item_skill_teeth_03_02,      21568,      21569,      21570,      21571,          0,          0, 
461 : item_skill_teeth_03_03,      21572,      21573,      21574,      21575,          0,          0, 
462 : item_skill_teeth_03_04,      21576,      21577,      21578,      21579,          0,          0, 
463 : item_skill_teeth_03_05,      21580,      21581,      21582,      21583,          0,          0, 
464 : item_skill_teeth_04_01,      21584,      21585,      21586,      21587,          0,          0, 
465 : item_skill_teeth_04_02,      21588,      21589,      21590,      21591,          0,          0, 
466 : item_skill_teeth_04_03,      21592,      21593,      21594,      21595,          0,          0, 
467 : item_skill_teeth_04_04,      21596,      21597,      21598,      21599,          0,          0, 
468 : item_skill_teeth_04_05,      21600,      21601,      21602,      21603,          0,          0, 
469 : item_skill_teeth_05_01,      21604,      21605,      21606,      21607,          0,          0, 
470 : item_skill_teeth_05_02,      21608,      21609,      21610,      21611,          0,          0, 
471 : item_skill_teeth_05_03,      21612,      21613,      21614,      21615,          0,          0, 
472 : item_skill_teeth_05_04,      21616,      21617,      21618,      21619,          0,          0, 
473 : item_skill_teeth_05_05,      21620,      21621,      21622,      21623,          0,          0, 
474 : item_skill_teeth_06_01,      21624,      21625,      21626,      21627,          0,          0, 
475 : item_skill_teeth_06_02,      21628,      21629,      21630,      21631,          0,          0, 
476 : item_skill_teeth_06_03,      21632,      21633,      21634,      21635,          0,          0, 
477 : item_skill_teeth_06_04,      21636,      21637,      21638,      21639,          0,          0, 
478 : item_skill_teeth_06_05,      21640,      21641,      21642,      21643,          0,          0, 
479 : item_skill_damage_01_01,      21644,      21645,      21646,      21647,          0,          0, 
480 : item_skill_damage_01_02,      21648,      21649,      21650,      21651,          0,          0, 
481 : item_skill_damage_01_03,      21652,      21653,      21654,      21655,          0,          0, 
482 : item_skill_damage_01_04,      21656,      21657,      21658,      21659,          0,          0, 
483 : item_skill_damage_01_05,      21660,      21661,      21662,      21663,          0,          0, 
484 : item_skill_damage_02_01,      21664,      21665,      21666,      21667,          0,          0, 
485 : item_skill_damage_02_02,      21668,      21669,      21670,      21671,          0,          0, 
486 : item_skill_damage_02_03,      21672,      21673,      21674,      21675,          0,          0, 
487 : item_skill_damage_02_04,      21676,      21677,      21678,      21679,          0,          0, 
488 : item_skill_damage_02_05,      21680,      21681,      21682,      21683,          0,          0, 
489 : item_skill_damage_03_01,      21684,      21685,      21686,      21687,          0,          0, 
490 : item_skill_damage_03_02,      21688,      21689,      21690,      21691,          0,          0, 
491 : item_skill_damage_03_03,      21692,      21693,      21694,      21695,          0,          0, 
492 : item_skill_damage_03_04,      21696,      21697,      21698,      21699,          0,          0, 
493 : item_skill_damage_03_05,      21700,      21701,      21702,      21703,          0,          0, 
494 : item_skill_damage_04_01,      21704,      21705,      21706,      21707,          0,          0, 
495 : item_skill_damage_04_02,      21708,      21709,      21710,      21711,          0,          0, 
496 : item_skill_damage_04_03,      21712,      21713,      21714,      21715,          0,          0, 
497 : item_skill_damage_04_04,      21716,      21717,      21718,      21719,          0,          0, 
498 : item_skill_damage_04_05,      21720,      21721,      21722,      21723,          0,          0, 
499 : item_skill_damage_05_01,      21724,      21725,      21726,      21727,          0,          0, 
500 : item_skill_damage_05_02,      21728,      21729,      21730,      21731,          0,          0, 
501 : item_skill_damage_05_03,      21732,      21733,      21734,      21735,          0,          0, 
502 : item_skill_damage_05_04,      21736,      21737,      21738,      21739,          0,          0, 
503 : item_skill_damage_05_05,      21740,      21741,      21742,      21743,          0,          0, 
504 : item_skill_damage_06_01,      21744,      21745,      21746,      21747,          0,          0, 
505 : item_skill_damage_06_02,      21748,      21749,      21750,      21751,          0,          0, 
506 : item_skill_damage_06_03,      21752,      21753,      21754,      21755,          0,          0, 
507 : item_skill_damage_06_04,      21756,      21757,      21758,      21759,          0,          0, 
508 : item_skill_damage_06_05,      21760,      21761,      21762,      21763,          0,          0, 
509 : moral_up_01,      21764,      21765,      21766,      21767,          0,          0, 
510 : moral_up_02,      21768,      21769,      21770,      21771,          0,          0, 
511 : moral_up_03,      21772,      21773,      21774,      21775,          0,          0, 
512 : moral_up_04,      21776,      21777,      21778,      21779,          0,          0, 
513 : moral_up_05,      21780,      21781,      21782,      21783,          0,          0, 
514 : moral_down_01,      21784,      21785,      21786,      21787,          0,          0, 
515 : moral_down_02,      21788,      21789,      21790,      21791,          0,          0, 
516 : moral_down_03,      21792,      21793,      21794,      21795,          0,          0, 
517 : moral_down_04,      21796,      21797,      21798,      21799,          0,          0, 
518 : moral_down_05,      21800,      21801,      21802,      21803,          0,          0, 
519 : ct_incidence_01,      21804,      21805,      21806,      21807,          0,          0, 
520 : ct_incidence_02,      21808,      21809,      21810,      21811,          0,          0, 
521 : ct_incidence_03,      21812,      21813,      21814,      21815,          0,          0, 
522 : ct_incidence_04,      21816,      21817,      21818,      21819,          0,          0, 
523 : ct_incidence_05,      21820,      21821,      21822,      21823,          0,          0, 
524 : co_success_01,      21824,      21825,      21826,      21827,          0,          0, 
525 : co_success_02,      21828,      21829,      21830,      21831,          0,          0, 
526 : co_success_03,      21832,      21833,      21834,      21835,          0,          0, 
527 : co_success_04,      21836,      21837,      21838,      21839,          0,          0, 
528 : co_success_05,      21840,      21841,      21842,      21843,          0,          0, 
529 : cd_success_01,      21844,      21845,      21846,      21847,          0,          0, 
530 : cd_success_02,      21848,      21849,      21850,      21851,          0,          0, 
531 : cd_success_03,      21852,      21853,      21854,      21855,          0,          0, 
532 : cd_success_04,      21856,      21857,      21858,      21859,          0,          0, 
533 : cd_success_05,      21860,      21861,      21862,      21863,          0,          0, 
534 : addition_success_01,      21864,      21865,      21866,      21867,          0,          0, 
535 : addition_success_02,      21868,      21869,      21870,      21871,          0,          0, 
536 : addition_success_03,      21872,      21873,      21874,      21875,          0,          0, 
537 : addition_success_04,      21876,      21877,      21878,      21879,          0,          0, 
538 : addition_success_05,      21880,      21881,      21882,      21883,          0,          0, 
539 : addition_teeth_01,      21884,      21885,      21886,      21887,          0,          0, 
540 : addition_teeth_02,      21888,      21889,      21890,      21891,          0,          0, 
541 : addition_teeth_03,      21892,      21893,      21894,      21895,          0,          0, 
542 : addition_teeth_04,      21896,      21897,      21898,      21899,          0,          0, 
543 : addition_teeth_05,      21900,      21901,      21902,      21903,          0,          0, 
544 : add_effect_01_01,      21904,      21905,      21906,      21907,          0,          0, 
545 : add_effect_01_02,      21908,      21909,      21910,      21911,          0,          0, 
546 : add_effect_01_03,      21912,      21913,      21914,      21915,          0,          0, 
547 : add_effect_01_04,      21916,      21917,      21918,      21919,          0,          0, 
548 : add_effect_01_05,      21920,      21921,      21922,      21923,          0,          0, 
549 : add_effect_02_01,      21924,      21925,      21926,      21927,          0,          0, 
550 : add_effect_02_02,      21928,      21929,      21930,      21931,          0,          0, 
551 : add_effect_02_03,      21932,      21933,      21934,      21935,          0,          0, 
552 : add_effect_02_04,      21936,      21937,      21938,      21939,          0,          0, 
553 : add_effect_02_05,      21940,      21941,      21942,      21943,          0,          0, 
554 : add_effect_01_repeal,      21944,      21945,      21946,      21947,          0,          0, 
555 : add_effect_02_repeal,      21948,      21949,      21950,      21951,          0,          0, 
556 : st_unit_effect_01_repeal,      21952,      21953,      21954,      21955,          0,          0, 
557 : st_unit_effect_02_repeal,      21956,      21957,      21958,      21959,          0,          0, 
558 : st_unit_effect_03_repeal,      21960,      21961,      21962,      21963,          0,          0, 
559 : st_unit_effect_04_repeal,      21964,      21965,      21966,      21967,          0,          0, 
560 : st_unit_effect_05_repeal,      21968,      21969,      21970,      21971,          0,          0, 
561 : st_unit_effect_06_repeal,      21972,      21973,      21974,      21975,          0,          0, 
562 : st_unit_effect_07_repeal,      21976,      21977,      21978,      21979,          0,          0, 
563 : st_unit_effect_08_repeal,      21980,      21981,      21982,      21983,          0,          0, 
564 : st_unit_effect_09_repeal,      21984,      21985,      21986,      21987,          0,          0, 
565 : st_unit_effect_10_repeal,      21988,      21989,      21990,      21991,          0,          0, 
566 : st_unit_effect_11_repeal,      21992,      21993,      21994,      21995,          0,          0, 
567 : st_unit_effect_12_repeal,      21996,      21997,      21998,      21999,          0,          0, 
568 : st_unit_effect_13_repeal,      22000,      22001,      22002,      22003,          0,          0, 
569 : st_unit_effect_14_repeal,      22004,      22005,      22006,      22007,          0,          0, 
570 : st_unit_effect_15_repeal,      22008,      22009,      22010,      22011,          0,          0, 
571 : st_unit_effect_16_repeal,      22012,      22013,      22014,      22015,          0,          0, 
572 : st_unit_effect_17_repeal,      22016,      22017,      22018,      22019,          0,          0, 
573 : st_unit_effect_18_repeal,      22020,      22021,      22022,      22023,          0,          0, 
574 : st_unit_effect_19_repeal,      22024,      22025,      22026,      22027,          0,          0, 
575 : st_unit_effect_20_repeal,      22028,      22029,      22030,      22031,          0,          0, 
576 : st_unit_effect_21_repeal,      22032,      22033,      22034,      22035,          0,          0, 
577 : st_unit_effect_22_repeal,      22036,      22037,      22038,      22039,          0,          0, 
578 : st_unit_effect_23_repeal,      22040,      22041,      22042,      22043,          0,          0, 
579 : st_unit_effect_24_repeal,      22044,      22045,      22046,      22047,          0,          0, 
580 : st_unit_effect_25_repeal,      22048,      22049,      22050,      22051,          0,          0, 
581 : st_unit_effect_26_repeal,      22052,      22053,      22054,      22055,          0,          0, 
582 : st_unit_effect_27_repeal,      22056,      22057,      22058,      22059,          0,          0, 
583 : st_unit_effect_28_repeal,      22060,      22061,      22062,      22063,          0,          0, 
584 : st_unit_effect_29_repeal,      22064,      22065,      22066,      22067,          0,          0, 
585 : st_unit_effect_30_repeal,      22068,      22069,      22070,      22071,          0,          0, 
586 : st_unit_effect_31_repeal,      22072,      22073,      22074,      22075,          0,          0, 
587 : st_unit_effect_32_repeal,      22076,      22077,      22078,      22079,          0,          0, 
588 : st_unit_effect_33_repeal,      22080,      22081,      22082,      22083,          0,          0, 
589 : st_unit_effect_34_repeal,      22084,      22085,      22086,      22087,          0,          0, 
590 : st_unit_effect_35_repeal,      22088,      22089,      22090,      22091,          0,          0, 
591 : st_unit_effect_36_repeal,      22092,      22093,      22094,      22095,          0,          0, 
592 : st_unit_effect_37_repeal,      22096,      22097,      22098,      22099,          0,          0, 
593 : st_unit_effect_38_repeal,      22100,      22101,      22102,      22103,          0,          0, 
594 : st_unit_effect_39_repeal,      22104,      22105,      22106,      22107,          0,          0, 
595 : st_unit_effect_40_repeal,      22108,      22109,      22110,      22111,          0,          0, 
596 : st_unit_effect_41_repeal,      22112,      22113,      22114,      22115,          0,          0, 
597 : st_unit_effect_42_repeal,      22116,      22117,      22118,      22119,          0,          0, 
598 : st_unit_effect_43_repeal,      22120,      22121,      22122,      22123,          0,          0, 
599 : st_unit_effect_44_repeal,      22124,      22125,      22126,      22127,          0,          0, 
600 : st_unit_effect_45_repeal,      22128,      22129,      22130,      22131,          0,          0, 
601 : st_unit_effect_46_repeal,      22132,      22133,      22134,      22135,          0,          0, 
602 : st_unit_effect_47_repeal,      22136,      22137,      22138,      22139,          0,          0, 
603 : st_unit_effect_48_repeal,      22140,      22141,      22142,      22143,          0,          0, 
604 : st_unit_effect_49_repeal,      22144,      22145,      22146,      22147,          0,          0, 
605 : st_unit_effect_50_repeal,      22148,      22149,      22150,      22151,          0,          0, 
606 : st_unit_effect_51_repeal,      22152,      22153,      22154,      22155,          0,          0, 
607 : st_unit_effect_52_repeal,      22156,      22157,      22158,      22159,          0,          0, 
608 : st_unit_effect_53_repeal,      22160,      22161,      22162,      22163,          0,          0, 
609 : st_unit_effect_54_repeal,      22164,      22165,      22166,      22167,          0,          0, 
610 : st_unit_effect_55_repeal,      22168,      22169,      22170,      22171,          0,          0, 
611 : st_unit_effect_56_repeal,      22172,      22173,      22174,      22175,          0,          0, 
612 : st_unit_effect_57_repeal,      22176,      22177,      22178,      22179,          0,          0, 
613 : st_unit_effect_58_repeal,      22180,      22181,      22182,      22183,          0,          0, 
614 : st_unit_effect_59_repeal,      22184,      22185,      22186,      22187,          0,          0, 
615 : st_unit_effect_60_repeal,      22188,      22189,      22190,      22191,          0,          0, 
616 : st_unit_effect_61_repeal,      22192,      22193,      22194,      22195,          0,          0, 
617 : st_unit_effect_62_repeal,      22196,      22197,      22198,      22199,          0,          0, 
618 : st_unit_effect_63_repeal,      22200,      22201,      22202,      22203,          0,          0, 
619 : st_unit_effect_64_repeal,      22204,      22205,      22206,      22207,          0,          0, 
620 : st_union_effect_01_repeal,      22208,      22209,      22210,      22211,          0,          0, 
621 : st_union_effect_02_repeal,      22212,      22213,      22214,      22215,          0,          0, 
622 : st_union_effect_03_repeal,      22216,      22217,      22218,      22219,          0,          0, 
623 : st_union_effect_04_repeal,      22220,      22221,      22222,      22223,          0,          0, 
624 : st_union_effect_05_repeal,      22224,      22225,      22226,      22227,          0,          0, 
625 : st_union_effect_06_repeal,      22228,      22229,      22230,      22231,          0,          0, 
626 : st_union_effect_07_repeal,      22232,      22233,      22234,      22235,          0,          0, 
627 : st_union_effect_08_repeal,      22236,      22237,      22238,      22239,          0,          0, 
628 : st_union_effect_09_repeal,      22240,      22241,      22242,      22243,          0,          0, 
629 : st_union_effect_10_repeal,      22244,      22245,      22246,      22247,          0,          0, 
630 : st_union_effect_11_repeal,      22248,      22249,      22250,      22251,          0,          0, 
631 : st_union_effect_12_repeal,      22252,      22253,      22254,      22255,          0,          0, 
632 : st_union_effect_13_repeal,      22256,      22257,      22258,      22259,          0,          0, 
633 : st_union_effect_14_repeal,      22260,      22261,      22262,      22263,          0,          0, 
634 : st_union_effect_15_repeal,      22264,      22265,      22266,      22267,          0,          0, 
635 : st_union_effect_16_repeal,      22268,      22269,      22270,      22271,          0,          0, 
636 : st_union_effect_17_repeal,      22272,      22273,      22274,      22275,          0,          0, 
637 : st_union_effect_18_repeal,      22276,      22277,      22278,      22279,          0,          0, 
638 : st_union_effect_19_repeal,      22280,      22281,      22282,      22283,          0,          0, 
639 : st_union_effect_20_repeal,      22284,      22285,      22286,      22287,          0,          0, 
640 : st_union_effect_21_repeal,      22288,      22289,      22290,      22291,          0,          0, 
641 : st_union_effect_22_repeal,      22292,      22293,      22294,      22295,          0,          0, 
642 : st_union_effect_23_repeal,      22296,      22297,      22298,      22299,          0,          0, 
643 : st_union_effect_24_repeal,      22300,      22301,      22302,      22303,          0,          0, 
644 : st_union_effect_25_repeal,      22304,      22305,      22306,      22307,          0,          0, 
645 : st_union_effect_26_repeal,      22308,      22309,      22310,      22311,          0,          0, 
646 : st_union_effect_27_repeal,      22312,      22313,      22314,      22315,          0,          0, 
647 : st_union_effect_28_repeal,      22316,      22317,      22318,      22319,          0,          0, 
648 : st_union_effect_29_repeal,      22320,      22321,      22322,      22323,          0,          0, 
649 : st_union_effect_30_repeal,      22324,      22325,      22326,      22327,          0,          0, 
650 : st_union_effect_31_repeal,      22328,      22329,      22330,      22331,          0,          0, 
651 : st_union_effect_32_repeal,      22332,      22333,      22334,      22335,          0,          0, 
652 : st_union_effect_33_repeal,      22336,      22337,      22338,      22339,          0,          0, 
653 : st_union_effect_34_repeal,      22340,      22341,      22342,      22343,          0,          0, 
654 : st_union_effect_35_repeal,      22344,      22345,      22346,      22347,          0,          0, 
655 : st_union_effect_36_repeal,      22348,      22349,      22350,      22351,          0,          0, 
656 : st_union_effect_37_repeal,      22352,      22353,      22354,      22355,          0,          0, 
657 : st_union_effect_38_repeal,      22356,      22357,      22358,      22359,          0,          0, 
658 : st_union_effect_39_repeal,      22360,      22361,      22362,      22363,          0,          0, 
659 : st_union_effect_40_repeal,      22364,      22365,      22366,      22367,          0,          0, 
660 : st_union_effect_41_repeal,      22368,      22369,      22370,      22371,          0,          0, 
661 : st_union_effect_42_repeal,      22372,      22373,      22374,      22375,          0,          0, 
662 : st_union_effect_43_repeal,      22376,      22377,      22378,      22379,          0,          0, 
663 : st_union_effect_44_repeal,      22380,      22381,      22382,      22383,          0,          0, 
664 : st_union_effect_45_repeal,      22384,      22385,      22386,      22387,          0,          0, 
665 : st_union_effect_46_repeal,      22388,      22389,      22390,      22391,          0,          0, 
666 : st_union_effect_47_repeal,      22392,      22393,      22394,      22395,          0,          0, 
667 : st_union_effect_48_repeal,      22396,      22397,      22398,      22399,          0,          0, 
668 : st_union_effect_49_repeal,      22400,      22401,      22402,      22403,          0,          0, 
669 : st_union_effect_50_repeal,      22404,      22405,      22406,      22407,          0,          0, 
670 : st_union_effect_51_repeal,      22408,      22409,      22410,      22411,          0,          0, 
671 : st_union_effect_52_repeal,      22412,      22413,      22414,      22415,          0,          0, 
672 : st_union_effect_53_repeal,      22416,      22417,      22418,      22419,          0,          0, 
673 : st_union_effect_54_repeal,      22420,      22421,      22422,      22423,          0,          0, 
674 : st_union_effect_55_repeal,      22424,      22425,      22426,      22427,          0,          0, 
675 : st_union_effect_56_repeal,      22428,      22429,      22430,      22431,          0,          0, 
676 : st_union_effect_57_repeal,      22432,      22433,      22434,      22435,          0,          0, 
677 : st_union_effect_58_repeal,      22436,      22437,      22438,      22439,          0,          0, 
678 : st_union_effect_59_repeal,      22440,      22441,      22442,      22443,          0,          0, 
679 : st_union_effect_60_repeal,      22444,      22445,      22446,      22447,          0,          0, 
680 : st_union_effect_61_repeal,      22448,      22449,      22450,      22451,          0,          0, 
681 : st_union_effect_62_repeal,      22452,      22453,      22454,      22455,          0,          0, 
682 : st_union_effect_63_repeal,      22456,      22457,      22458,      22459,          0,          0, 
683 : st_union_effect_64_repeal,      22460,      22461,      22462,      22463,          0,          0, 
684 : ability_effect_01,      22464,      22465,      22466,      22467,          0,          0, 
685 : ability_effect_02,      22468,      22469,      22470,      22471,          0,          0, 
686 : ability_effect_03,      22472,      22473,      22474,      22475,          0,          0, 
687 : ability_effect_04,      22476,      22477,      22478,      22479,          0,          0, 
688 : ability_effect_05,      22480,      22481,      22482,      22483,          0,          0, 
689 : ability_effect_06,      22484,      22485,      22486,      22487,          0,          0, 
690 : ability_effect_07,      22488,      22489,      22490,      22491,          0,          0, 
691 : ability_effect_08,      22492,      22493,      22494,      22495,          0,          0, 
692 : ability_effect_09,      22496,      22497,      22498,      22499,          0,          0, 
693 : ability_effect,      22500,      22501,      22502,      22503,          0,          0, 
694 : ability_effect,      22504,      22505,      22506,      22507,          0,          0, 
695 : ability_effect,      22508,      22509,      22510,      22511,          0,          0, 
696 : ability_effect,      22512,      22513,      22514,      22515,          0,          0, 
697 : ability_effect,      22516,      22517,      22518,      22519,          0,          0, 
698 : ability_effect,      22520,      22521,      22522,      22523,          0,          0, 
699 : ability_effect,      22524,      22525,      22526,      22527,          0,          0, 
700 : ability_damage_ap_01,      22528,      22529,      22530,      22531,          0,          0, 
701 : ability_damage_ap_02,      22532,      22533,      22534,      22535,          0,          0, 
702 : ability_damage_ap_03,      22536,      22537,      22538,      22539,          0,          0, 
703 : ability_damage_ap_04,      22540,      22541,      22542,      22543,          0,          0, 
704 : ability_damage_ap_05,      22544,      22545,      22546,      22547,          0,          0, 
705 : ability_terminate_ap_01,      22548,      22549,      22550,      22551,          0,          0, 
706 : ability_terminate_ap_02,      22552,      22553,      22554,      22555,          0,          0, 
707 : ability_terminate_ap_03,      22556,      22557,      22558,      22559,          0,          0, 
708 : ability_terminate_ap_04,      22560,      22561,      22562,      22563,          0,          0, 
709 : ability_terminate_ap_05,      22564,      22565,      22566,      22567,          0,          0, 
710 : st_unit_effect_01,      22568,      22569,      22570,      22571,          0,          0, 
711 : st_unit_effect_02,      22572,      22573,      22574,      22575,          0,          0, 
712 : st_unit_effect_03,      22576,      22577,      22578,      22579,          0,          0, 
713 : st_unit_effect_04,      22580,      22581,      22582,      22583,          0,          0, 
714 : st_unit_effect_05,      22584,      22585,      22586,      22587,          0,          0, 
715 : st_unit_effect_06,      22588,      22589,      22590,      22591,          0,          0, 
716 : st_unit_effect_07,      22592,      22593,      22594,      22595,          0,          0, 
717 : st_unit_effect_08,      22596,      22597,      22598,      22599,          0,          0, 
718 : st_unit_effect_09,      22600,      22601,      22602,      22603,          0,          0, 
