           km_, km_StrNo_text, km_StrNo_text_s, km_StrNo_text_k1, km_StrNo_text_k2, km_window_type, km_font_type, 
368 : butsu_guard_type_A,      39116,      39117,      39118,      39119,          0,          0, 
369 : butsu_guard_type_B,      39120,      39121,      39122,      39123,          0,          0, 
370 : butsu_guard_type_C,      39124,      39125,      39126,      39127,          0,          0, 
371 : butsu_guard_type_D,      39128,      39129,      39130,      39131,          0,          0, 
372 : butsu_guard_type_E,      39132,      39133,      39134,      39135,          0,          0, 
373 : butsu_guard_type_F,      39136,      39137,      39138,      39139,          0,          0, 
374 : butsu_guard_type_G,      39140,      39141,      39142,      39143,          0,          0, 
375 : butsu_guard_type_H,      39144,      39145,      39146,      39147,          0,          0, 
376 : butsu_guard_type_I,      39148,      39149,      39150,      39151,          0,          0, 
377 : butsu_guard_type_J,      39152,      39153,      39154,      39155,          0,          0, 
378 : mahou_guard_type_A,      39156,      39157,      39158,      39159,          0,          0, 
379 : mahou_guard_type_B,      39160,      39161,      39162,      39163,          0,          0, 
380 : mahou_guard_type_C,      39164,      39165,      39166,      39167,          0,          0, 
381 : mahou_guard_type_D,      39168,      39169,      39170,      39171,          0,          0, 
382 : mahou_guard_type_E,      39172,      39173,      39174,      39175,          0,          0, 
383 : mahou_guard_type_F,      39176,      39177,      39178,      39179,          0,          0, 
384 : mahou_guard_type_G,      39180,      39181,      39182,      39183,          0,          0, 
385 : mahou_guard_type_H,      39184,      39185,      39186,      39187,          0,          0, 
386 : mahou_guard_type_I,      39188,      39189,      39190,      39191,          0,          0, 
387 : mahou_guard_type_J,      39192,      39193,      39194,      39195,          0,          0, 
388 : mahou_guard_type_K,      39196,      39197,      39198,      39199,          0,          0, 
389 : mahou_guard_type_L,      39200,      39201,      39202,      39203,          0,          0, 
390 : speed_type_A,      39204,      39205,      39206,      39207,          0,          0, 
391 : speed_type_B,      39208,      39209,      39210,      39211,          0,          0, 
392 : speed_type_C,      39212,      39213,      39214,      39215,          0,          0, 
393 : speed_type_D,      39216,      39217,      39218,      39219,          0,          0, 
394 : speed_type_E,      39220,      39221,      39222,      39223,          0,          0, 
395 : speed_type_F,      39224,      39225,      39226,      39227,          0,          0, 
396 : speed_type_G,      39228,      39229,      39230,      39231,          0,          0, 
397 : speed_type_H,      39232,      39233,      39234,      39235,          0,          0, 
398 : speed_type_I,      39236,      39237,      39238,      39239,          0,          0, 
399 : speed_type_J,      39240,      39241,      39242,      39243,          0,          0, 
400 : speed_type_QUEST1,      39244,      39245,      39246,      39247,          0,          0, 
401 : heal_type_A,      39248,      39249,      39250,      39251,          0,          0, 
402 : heal_type_B,      39252,      39253,      39254,      39255,          0,          0, 
403 : heal_type_C,      39256,      39257,      39258,      39259,          0,          0, 
404 : heal_type_D,      39260,      39261,      39262,      39263,          0,          0, 
405 : heal_type_E,      39264,      39265,      39266,      39267,          0,          0, 
406 : heal_type_F,      39268,      39269,      39270,      39271,          0,          0, 
407 : heal_type_QUEST1,      39272,      39273,      39274,      39275,          0,          0, 
408 : btl_winsp_01,      39276,      39277,      39278,      39279,          0,          0, 
409 : btl_winsp_02,      39280,      39281,      39282,      39283,          0,          0, 
410 : btl_winsp_03,      39284,      39285,      39286,      39287,          0,          0, 
411 : btl_winsp_04,      39288,      39289,      39290,      39291,          0,          0, 
412 : btl_winsp_05,      39292,      39293,      39294,      39295,          0,          0, 
413 : btl_winsp_06,      39296,      39297,      39298,      39299,          0,          0, 
414 : btl_winsp_07,      39300,      39301,      39302,      39303,          0,          0, 
415 : btl_jin_ex,      39304,      39305,      39306,      39307,          0,          0, 
416 : btl_jin_ex,      39308,      39309,      39310,      39311,          0,          0, 
417 : btl_jin_ex,      39312,      39313,      39314,      39315,          0,          0, 
418 : btl_jin_ex,      39316,      39317,      39318,      39319,          0,          0, 

