           km_, km_StrNo_text, km_window_type, km_font_type, 
494 : axe_x_WXC020_thunder,       1930,          0,          0, 
495 : axe_x_WXC020_ice,       1931,          0,          0, 
496 : axe_x_WXC020_acid,       1932,          0,          0, 
497 : axe_x_WXC020_poison,       1933,          0,          0, 
498 : axe_x_WXC020_defense,       1934,          0,          0, 
499 : axe_x_WXC020_reflect,       1935,          0,          0, 
500 : axe_x_WXC020_antique,       1936,          0,          0, 
501 : axe_x_uniq_01,       1937,          0,          0, 
502 : axe_x_uniq_02,       1938,          0,          0, 
503 : axe_x_uniq_03,       1939,          0,          0, 
504 : axe_x_uniq_04,       1940,          0,          0, 
505 : axe_x_uniq_05,       1941,          0,          0, 
506 : axe_x_uniq_06,       1942,          0,          0, 
507 : axe_x_uniq_07,       1943,          0,          0, 
508 : hammer_s_WSD010_normal,       1944,          0,          0, 
509 : hammer_s_WSD010_battle,       1945,          0,          0, 
510 : hammer_s_WSD010_warriors,       1946,          0,          0, 
511 : hammer_s_WSD010_brave,       1947,          0,          0, 
512 : hammer_s_WSD010_elite,       1948,          0,          0, 
513 : hammer_s_WSD010_champion,       1949,          0,          0, 
514 : hammer_s_WSD010_warload,       1950,          0,          0, 
515 : hammer_s_WSD010_divine,       1951,          0,          0, 
516 : hammer_s_WSD010_dragon,       1952,          0,          0, 
517 : hammer_s_WSD010_crystal,       1953,          0,          0, 
518 : hammer_s_WSD010_damascus,       1954,          0,          0, 
519 : hammer_s_WSD010_antique,       1955,          0,          0, 
520 : hammer_s_WSD020_normal,       1956,          0,          0, 
521 : hammer_s_WSD020_quality,       1957,          0,          0, 
522 : hammer_s_WSD020_fine,       1958,          0,          0, 
523 : hammer_s_WSD020_fire,       1959,          0,          0, 
524 : hammer_s_WSD020_thunder,       1960,          0,          0, 
525 : hammer_s_WSD020_ice,       1961,          0,          0, 
526 : hammer_s_WSD020_acid,       1962,          0,          0, 
527 : hammer_s_WSD020_poison,       1963,          0,          0, 
528 : hammer_s_WSD020_defense,       1964,          0,          0, 
529 : hammer_s_WSD020_reflect,       1965,          0,          0, 
530 : hammer_s_WSD020_antique,       1966,          0,          0, 
531 : hammer_s_uniq_01,       1967,          0,          0, 
532 : hammer_s_uniq_02,       1968,          0,          0, 
533 : hammer_s_uniq_03,       1969,          0,          0, 
534 : hammer_m_WMD010_normal,       1970,          0,          0, 
535 : hammer_m_WMD010_battle,       1971,          0,          0, 
536 : hammer_m_WMD010_warriors,       1972,          0,          0, 
537 : hammer_m_WMD010_brave,       1973,          0,          0, 
538 : hammer_m_WMD010_elite,       1974,          0,          0, 
539 : hammer_m_WMD010_champion,       1975,          0,          0, 
540 : hammer_m_WMD010_warload,       1976,          0,          0, 
541 : hammer_m_WMD010_divine,       1977,          0,          0, 
542 : hammer_m_WMD010_dragon,       1978,          0,          0, 
543 : hammer_m_WMD010_crystal,       1979,          0,          0, 
544 : hammer_m_WMD010_damascus,       1980,          0,          0, 
545 : hammer_m_WMD010_antique,       1981,          0,          0, 
546 : hammer_m_WMD020_normal,       1982,          0,          0, 
547 : hammer_m_WMD020_battle,       1983,          0,          0, 
548 : hammer_m_WMD020_warriors,       1984,          0,          0, 
549 : hammer_m_WMD020_brave,       1985,          0,          0, 
550 : hammer_m_WMD020_elite,       1986,          0,          0, 
551 : hammer_m_WMD020_champion,       1987,          0,          0, 
552 : hammer_m_WMD020_warload,       1988,          0,          0, 
553 : hammer_m_WMD020_divine,       1989,          0,          0, 
554 : hammer_m_WMD020_dragon,       1990,          0,          0, 
555 : hammer_m_WMD020_crystal,       1991,          0,          0, 
556 : hammer_m_WMD020_damascus,       1992,          0,          0, 
557 : hammer_m_WMD020_antique,       1993,          0,          0, 
558 : hammer_m_WMD030_normal,       1994,          0,          0, 
559 : hammer_m_WMD030_quality,       1995,          0,          0, 
560 : hammer_m_WMD030_fine,       1996,          0,          0, 
561 : hammer_m_WMD030_power,       1997,          0,          0, 
562 : hammer_m_WMD030_magic,       1998,          0,          0, 
563 : hammer_m_WMD030_antique,       1999,          0,          0, 
564 : hammer_m_uniq_01,       2000,          0,          0, 
565 : hammer_m_uniq_02,       2001,          0,          0, 
566 : hammer_m_uniq_03,       2002,          0,          0, 
567 : hammer_l_WLD010_normal,       2003,          0,          0, 
568 : hammer_l_WLD010_battle,       2004,          0,          0, 
569 : hammer_l_WLD010_warriors,       2005,          0,          0, 
570 : hammer_l_WLD010_brave,       2006,          0,          0, 
571 : hammer_l_WLD010_elite,       2007,          0,          0, 
572 : hammer_l_WLD010_champion,       2008,          0,          0, 
573 : hammer_l_WLD010_warload,       2009,          0,          0, 
574 : hammer_l_WLD010_divine,       2010,          0,          0, 
575 : hammer_l_WLD010_dragon,       2011,          0,          0, 
576 : hammer_l_WLD010_crystal,       2012,          0,          0, 
577 : hammer_l_WLD010_damascus,       2013,          0,          0, 
578 : hammer_l_WLD010_antique,       2014,          0,          0, 
579 : hammer_l_WLD030_normal,       2015,          0,          0, 
580 : hammer_l_WLD030_battle,       2016,          0,          0, 
581 : hammer_l_WLD030_warriors,       2017,          0,          0, 
582 : hammer_l_WLD030_brave,       2018,          0,          0, 
583 : hammer_l_WLD030_elite,       2019,          0,          0, 
584 : hammer_l_WLD030_champion,       2020,          0,          0, 
585 : hammer_l_WLD030_warload,       2021,          0,          0, 
586 : hammer_l_WLD030_divine,       2022,          0,          0, 
587 : hammer_l_WLD030_dragon,       2023,          0,          0, 
588 : hammer_l_WLD030_crystal,       2024,          0,          0, 
589 : hammer_l_WLD030_damascus,       2025,          0,          0, 
590 : hammer_l_WLD030_antique,       2026,          0,          0, 
591 : hammer_l_WLD020_normal,       2027,          0,          0, 
592 : hammer_l_WLD020_quality,       2028,          0,          0, 
593 : hammer_l_WLD020_fine,       2029,          0,          0, 
594 : hammer_l_WLD020_power,       2030,          0,          0, 
595 : hammer_l_WLD020_magic,       2031,          0,          0, 
596 : hammer_l_WLD020_antique,       2032,          0,          0, 
597 : hammer_l_WLD040_normal,       2033,          0,          0, 
598 : hammer_l_WLD040_quality,       2034,          0,          0, 
599 : hammer_l_WLD040_fine,       2035,          0,          0, 
600 : hammer_l_WLD040_fire,       2036,          0,          0, 
601 : hammer_l_WLD040_thunder,       2037,          0,          0, 
602 : hammer_l_WLD040_ice,       2038,          0,          0, 
603 : hammer_l_WLD040_acid,       2039,          0,          0, 
604 : hammer_l_WLD040_poison,       2040,          0,          0, 
605 : hammer_l_WLD040_defense,       2041,          0,          0, 
606 : hammer_l_WLD040_reflect,       2042,          0,          0, 
607 : hammer_l_WLD040_antique,       2043,          0,          0, 
608 : hammer_l_uniq_01,       2044,          0,          0, 
609 : hammer_l_uniq_02,       2045,          0,          0, 
610 : hammer_l_uniq_03,       2046,          0,          0, 
611 : hammer_l_uniq_04,       2047,          0,          0, 
612 : hammer_l_uniq_05,       2048,          0,          0, 
613 : hammer_x_WXD010_normal,       2049,          0,          0, 
614 : hammer_x_WXD010_battle,       2050,          0,          0, 
615 : hammer_x_WXD010_warriors,       2051,          0,          0, 
616 : hammer_x_WXD010_brave,       2052,          0,          0, 
617 : hammer_x_WXD010_elite,       2053,          0,          0, 
618 : hammer_x_WXD010_champion,       2054,          0,          0, 
619 : hammer_x_WXD010_warload,       2055,          0,          0, 
620 : hammer_x_WXD010_divine,       2056,          0,          0, 
621 : hammer_x_WXD010_dragon,       2057,          0,          0, 
622 : hammer_x_WXD010_crystal,       2058,          0,          0, 
623 : hammer_x_WXD010_damascus,       2059,          0,          0, 
624 : hammer_x_WXD010_antique,       2060,          0,          0, 
625 : hammer_x_WXD020_normal,       2061,          0,          0, 
626 : hammer_x_WXD020_battle,       2062,          0,          0, 
627 : hammer_x_WXD020_warriors,       2063,          0,          0, 
628 : hammer_x_WXD020_brave,       2064,          0,          0, 
629 : hammer_x_WXD020_elite,       2065,          0,          0, 
630 : hammer_x_WXD020_champion,       2066,          0,          0, 
631 : hammer_x_WXD020_warload,       2067,          0,          0, 
632 : hammer_x_WXD020_divine,       2068,          0,          0, 
633 : hammer_x_WXD020_dragon,       2069,          0,          0, 
634 : hammer_x_WXD020_crystal,       2070,          0,          0, 
635 : hammer_x_WXD020_damascus,       2071,          0,          0, 
636 : hammer_x_WXD020_antique,       2072,          0,          0, 
637 : hammer_x_WXD030_normal,       2073,          0,          0, 
638 : hammer_x_WXD030_quality,       2074,          0,          0, 
639 : hammer_x_WXD030_fine,       2075,          0,          0, 
640 : hammer_x_WXD030_fire,       2076,          0,          0, 
641 : hammer_x_WXD030_thunder,       2077,          0,          0, 
642 : hammer_x_WXD030_ice,       2078,          0,          0, 
643 : hammer_x_WXD030_acid,       2079,          0,          0, 
644 : hammer_x_WXD030_poison,       2080,          0,          0, 
645 : hammer_x_WXD030_defense,       2081,          0,          0, 
646 : hammer_x_WXD030_reflect,       2082,          0,          0, 
647 : hammer_x_WXD030_antique,       2083,          0,          0, 
648 : hammer_x_uniq_01,       2084,          0,          0, 
649 : hammer_x_uniq_02,       2085,          0,          0, 
650 : hammer_x_uniq_03,       2086,          0,          0, 
651 : hammer_x_uniq_04,       2087,          0,          0, 
652 : hammer_x_uniq_05,       2088,          0,          0, 
653 : lance_s_WSE020_normal,       2089,          0,          0, 
654 : lance_s_WSE020_battle,       2090,          0,          0, 
655 : lance_s_WSE020_warriors,       2091,          0,          0, 
656 : lance_s_WSE020_brave,       2092,          0,          0, 
657 : lance_s_WSE020_elite,       2093,          0,          0, 
658 : lance_s_WSE020_champion,       2094,          0,          0, 
659 : lance_s_WSE020_warload,       2095,          0,          0, 
660 : lance_s_WSE020_divine,       2096,          0,          0, 
661 : lance_s_WSE020_dragon,       2097,          0,          0, 
662 : lance_s_WSE020_crystal,       2098,          0,          0, 
663 : lance_s_WSE020_damascus,       2099,          0,          0, 
664 : lance_s_WSE020_antique,       2100,          0,          0, 
665 : lance_s_WSE010_normal,       2101,          0,          0, 
666 : lance_s_WSE010_quality,       2102,          0,          0, 
667 : lance_s_WSE010_fine,       2103,          0,          0, 
668 : lance_s_WSE010_power,       2104,          0,          0, 
669 : lance_s_WSE010_magic,       2105,          0,          0, 
670 : lance_s_WSE010_antique,       2106,          0,          0, 
671 : lance_s_uniq_01,       2107,          0,          0, 
672 : lance_s_uniq_02,       2108,          0,          0, 
673 : lance_s_uniq_03,       2109,          0,          0, 
674 : lance_m_WME030_normal,       2110,          0,          0, 
675 : lance_m_WME030_battle,       2111,          0,          0, 
676 : lance_m_WME030_warriors,       2112,          0,          0, 
677 : lance_m_WME030_brave,       2113,          0,          0, 
678 : lance_m_WME030_elite,       2114,          0,          0, 
679 : lance_m_WME030_champion,       2115,          0,          0, 
680 : lance_m_WME030_warload,       2116,          0,          0, 
681 : lance_m_WME030_divine,       2117,          0,          0, 
682 : lance_m_WME030_dragon,       2118,          0,          0, 
683 : lance_m_WME030_crystal,       2119,          0,          0, 
684 : lance_m_WME030_damascus,       2120,          0,          0, 
685 : lance_m_WME030_antique,       2121,          0,          0, 
686 : lance_m_WME010_normal,       2122,          0,          0, 
687 : lance_m_WME010_battle,       2123,          0,          0, 
688 : lance_m_WME010_warriors,       2124,          0,          0, 
689 : lance_m_WME010_brave,       2125,          0,          0, 
690 : lance_m_WME010_elite,       2126,          0,          0, 
691 : lance_m_WME010_champion,       2127,          0,          0, 
692 : lance_m_WME010_warload,       2128,          0,          0, 
693 : lance_m_WME010_divine,       2129,          0,          0, 
694 : lance_m_WME010_dragon,       2130,          0,          0, 
695 : lance_m_WME010_crystal,       2131,          0,          0, 
696 : lance_m_WME010_damascus,       2132,          0,          0, 
697 : lance_m_WME010_antique,       2133,          0,          0, 
698 : lance_m_WME020_normal,       2134,          0,          0, 
699 : lance_m_WME020_quality,       2135,          0,          0, 
700 : lance_m_WME020_fine,       2136,          0,          0, 
701 : lance_m_WME020_power,       2137,          0,          0, 
702 : lance_m_WME020_magic,       2138,          0,          0, 
703 : lance_m_WME020_antique,       2139,          0,          0, 
704 : lance_m_uniq_01,       2140,          0,          0, 
705 : lance_m_uniq_02,       2141,          0,          0, 
706 : lance_m_uniq_03,       2142,          0,          0, 
707 : lance_m_uniq_04,       2143,          0,          0, 
708 : lance_m_uniq_05,       2144,          0,          0, 
709 : lance_m_uniq_06,       2145,          0,          0, 
710 : lance_m_uniq_07,       2146,          0,          0, 
711 : lance_l_WLE010_normal,       2147,          0,          0, 
712 : lance_l_WLE010_battle,       2148,          0,          0, 
713 : lance_l_WLE010_warriors,       2149,          0,          0, 
714 : lance_l_WLE010_brave,       2150,          0,          0, 
715 : lance_l_WLE010_elite,       2151,          0,          0, 
716 : lance_l_WLE010_champion,       2152,          0,          0, 
717 : lance_l_WLE010_warload,       2153,          0,          0, 
718 : lance_l_WLE010_divine,       2154,          0,          0, 
719 : lance_l_WLE010_dragon,       2155,          0,          0, 
720 : lance_l_WLE010_crystal,       2156,          0,          0, 
721 : lance_l_WLE010_damascus,       2157,          0,          0, 
722 : lance_l_WLE010_antique,       2158,          0,          0, 
723 : lance_l_WLE030_normal,       2159,          0,          0, 
724 : lance_l_WLE030_battle,       2160,          0,          0, 
725 : lance_l_WLE030_warriors,       2161,          0,          0, 
726 : lance_l_WLE030_brave,       2162,          0,          0, 
727 : lance_l_WLE030_elite,       2163,          0,          0, 
728 : lance_l_WLE030_champion,       2164,          0,          0, 
729 : lance_l_WLE030_warload,       2165,          0,          0, 
730 : lance_l_WLE030_divine,       2166,          0,          0, 
731 : lance_l_WLE030_dragon,       2167,          0,          0, 
732 : lance_l_WLE030_crystal,       2168,          0,          0, 
733 : lance_l_WLE030_damascus,       2169,          0,          0, 
734 : lance_l_WLE030_antique,       2170,          0,          0, 
735 : lance_l_WLE020_normal,       2171,          0,          0, 
736 : lance_l_WLE020_quality,       2172,          0,          0, 
737 : lance_l_WLE020_fine,       2173,          0,          0, 
738 : lance_l_WLE020_power,       2174,          0,          0, 
739 : lance_l_WLE020_magic,       2175,          0,          0, 
740 : lance_l_WLE020_antique,       2176,          0,          0, 
741 : lance_l_WLE040_normal,       2177,          0,          0, 
742 : lance_l_WLE040_quality,       2178,          0,          0, 
743 : lance_l_WLE040_fine,       2179,          0,          0, 
744 : lance_l_WLE040_fire,       2180,          0,          0, 
745 : lance_l_WLE040_thunder,       2181,          0,          0, 
746 : lance_l_WLE040_ice,       2182,          0,          0, 
747 : lance_l_WLE040_acid,       2183,          0,          0, 
748 : lance_l_WLE040_poison,       2184,          0,          0, 
749 : lance_l_WLE040_defense,       2185,          0,          0, 
750 : lance_l_WLE040_reflect,       2186,          0,          0, 
751 : lance_l_WLE040_antique,       2187,          0,          0, 
752 : lance_l_uniq_01,       2188,          0,          0, 
753 : lance_l_uniq_02,       2189,          0,          0, 
754 : lance_l_uniq_03,       2190,          0,          0, 
755 : lance_l_uniq_04,       2191,          0,          0, 
756 : lance_l_uniq_05,       2192,          0,          0, 
757 : lance_l_uniq_06,       2193,          0,          0, 
758 : lance_x_WXE010_normal,       2194,          0,          0, 
759 : lance_x_WXE010_battle,       2195,          0,          0, 
760 : lance_x_WXE010_warriors,       2196,          0,          0, 
761 : lance_x_WXE010_brave,       2197,          0,          0, 
762 : lance_x_WXE010_elite,       2198,          0,          0, 
763 : lance_x_WXE010_champion,       2199,          0,          0, 
764 : lance_x_WXE010_warload,       2200,          0,          0, 
765 : lance_x_WXE010_divine,       2201,          0,          0, 
766 : lance_x_WXE010_dragon,       2202,          0,          0, 
767 : lance_x_WXE010_crystal,       2203,          0,          0, 
768 : lance_x_WXE010_damascus,       2204,          0,          0, 
769 : lance_x_WXE010_antique,       2205,          0,          0, 
770 : lance_x_WXE020_normal,       2206,          0,          0, 
771 : lance_x_WXE020_quality,       2207,          0,          0, 
772 : lance_x_WXE020_fine,       2208,          0,          0, 
773 : lance_x_WXE020_fire,       2209,          0,          0, 
774 : lance_x_WXE020_thunder,       2210,          0,          0, 
775 : lance_x_WXE020_ice,       2211,          0,          0, 
776 : lance_x_WXE020_acid,       2212,          0,          0, 
777 : lance_x_WXE020_poison,       2213,          0,          0, 
778 : lance_x_WXE020_defense,       2214,          0,          0, 
779 : lance_x_WXE020_reflect,       2215,          0,          0, 
780 : lance_x_WXE020_antique,       2216,          0,          0, 
781 : lance_x_uniq_01,       2217,          0,          0, 
782 : lance_x_uniq_02,       2218,          0,          0, 
783 : lance_x_uniq_03,       2219,          0,          0, 
784 : lance_x_uniq_04,       2220,          0,          0, 
785 : lance_x_uniq_05,       2221,          0,          0, 
786 : staff_s_WSF010_normal,       2222,          0,          0, 
787 : staff_s_WSF010_battle,       2223,          0,          0, 
788 : staff_s_WSF010_warriors,       2224,          0,          0, 
789 : staff_s_WSF010_brave,       2225,          0,          0, 
790 : staff_s_WSF010_elite,       2226,          0,          0, 
791 : staff_s_WSF010_champion,       2227,          0,          0, 
792 : staff_s_WSF010_warload,       2228,          0,          0, 
793 : staff_s_WSF010_divine,       2229,          0,          0, 
794 : staff_s_WSF010_dragon,       2230,          0,          0, 
795 : staff_s_WSF010_crystal,       2231,          0,          0, 
796 : staff_s_WSF010_damascus,       2232,          0,          0, 
797 : staff_s_WSF010_antique,       2233,          0,          0, 
798 : staff_s_WSF020_normal,       2234,          0,          0, 
799 : staff_s_WSF020_quality,       2235,          0,          0, 
800 : staff_s_WSF020_fine,       2236,          0,          0, 
801 : staff_s_WSF020_fire,       2237,          0,          0, 
802 : staff_s_WSF020_thunder,       2238,          0,          0, 
803 : staff_s_WSF020_ice,       2239,          0,          0, 
804 : staff_s_WSF020_acid,       2240,          0,          0, 
805 : staff_s_WSF020_poison,       2241,          0,          0, 
806 : staff_s_WSF020_defense,       2242,          0,          0, 
807 : staff_s_WSF020_reflect,       2243,          0,          0, 
808 : staff_s_WSF020_antique,       2244,          0,          0, 
809 : staff_s_WSF030_normal,       2245,          0,          0, 
810 : staff_s_WSF030_quality,       2246,          0,          0, 
811 : staff_s_WSF030_fine,       2247,          0,          0, 
812 : staff_s_WSF030_fire,       2248,          0,          0, 
813 : staff_s_WSF030_thunder,       2249,          0,          0, 
814 : staff_s_WSF030_ice,       2250,          0,          0, 
815 : staff_s_WSF030_acid,       2251,          0,          0, 
816 : staff_s_WSF030_poison,       2252,          0,          0, 
817 : staff_s_WSF030_defense,       2253,          0,          0, 
818 : staff_s_WSF030_reflect,       2254,          0,          0, 
819 : staff_s_WSF030_antique,       2255,          0,          0, 
820 : staff_s_uniq_01,       2256,          0,          0, 
821 : staff_s_uniq_02,       2257,          0,          0, 
822 : staff_s_uniq_03,       2258,          0,          0, 
823 : staff_m_WMF010_normal,       2259,          0,          0, 
824 : staff_m_WMF010_battle,       2260,          0,          0, 
825 : staff_m_WMF010_warriors,       2261,          0,          0, 
826 : staff_m_WMF010_brave,       2262,          0,          0, 
827 : staff_m_WMF010_elite,       2263,          0,          0, 
828 : staff_m_WMF010_champion,       2264,          0,          0, 
829 : staff_m_WMF010_warload,       2265,          0,          0, 
830 : staff_m_WMF010_divine,       2266,          0,          0, 
831 : staff_m_WMF010_dragon,       2267,          0,          0, 
832 : staff_m_WMF010_crystal,       2268,          0,          0, 
833 : staff_m_WMF010_damascus,       2269,          0,          0, 
834 : staff_m_WMF010_antique,       2270,          0,          0, 
835 : staff_m_WMF030_normal,       2271,          0,          0, 
836 : staff_m_WMF030_battle,       2272,          0,          0, 
837 : staff_m_WMF030_warriors,       2273,          0,          0, 
838 : staff_m_WMF030_brave,       2274,          0,          0, 
839 : staff_m_WMF030_elite,       2275,          0,          0, 
840 : staff_m_WMF030_champion,       2276,          0,          0, 
841 : staff_m_WMF030_warload,       2277,          0,          0, 
842 : staff_m_WMF030_divine,       2278,          0,          0, 
843 : staff_m_WMF030_dragon,       2279,          0,          0, 
844 : staff_m_WMF030_crystal,       2280,          0,          0, 
845 : staff_m_WMF030_damascus,       2281,          0,          0, 
846 : staff_m_WMF030_antique,       2282,          0,          0, 
847 : staff_m_WMF040_normal,       2283,          0,          0, 
848 : staff_m_WMF040_battle,       2284,          0,          0, 
849 : staff_m_WMF040_warriors,       2285,          0,          0, 
850 : staff_m_WMF040_brave,       2286,          0,          0, 
851 : staff_m_WMF040_elite,       2287,          0,          0, 
852 : staff_m_WMF040_champion,       2288,          0,          0, 
853 : staff_m_WMF040_warload,       2289,          0,          0, 
854 : staff_m_WMF040_divine,       2290,          0,          0, 
855 : staff_m_WMF040_dragon,       2291,          0,          0, 
856 : staff_m_WMF040_crystal,       2292,          0,          0, 
857 : staff_m_WMF040_damascus,       2293,          0,          0, 
858 : staff_m_WMF040_antique,       2294,          0,          0, 
859 : staff_m_WMF020_normal,       2295,          0,          0, 
860 : staff_m_WMF020_quality,       2296,          0,          0, 
861 : staff_m_WMF020_fine,       2297,          0,          0, 
862 : staff_m_WMF020_power,       2298,          0,          0, 
863 : staff_m_WMF020_magic,       2299,          0,          0, 
864 : staff_m_WMF020_antique,       2300,          0,          0, 
865 : staff_m_uniq_01,       2301,          0,          0, 
866 : staff_m_uniq_02,       2302,          0,          0, 
867 : staff_m_uniq_03,       2303,          0,          0, 
868 : staff_m_uniq_04,       2304,          0,          0, 
869 : staff_m_uniq_05,       2305,          0,          0, 
870 : staff_m_uniq_06,       2306,          0,          0, 
871 : staff_m_uniq_07,       2307,          0,          0, 
872 : staff_m_uniq_08,       2308,          0,          0, 
873 : staff_l_WLF020_normal,       2309,          0,          0, 
874 : staff_l_WLF020_battle,       2310,          0,          0, 
875 : staff_l_WLF020_warriors,       2311,          0,          0, 
876 : staff_l_WLF020_brave,       2312,          0,          0, 
877 : staff_l_WLF020_elite,       2313,          0,          0, 
878 : staff_l_WLF020_champion,       2314,          0,          0, 
879 : staff_l_WLF020_warload,       2315,          0,          0, 
880 : staff_l_WLF020_divine,       2316,          0,          0, 
881 : staff_l_WLF020_dragon,       2317,          0,          0, 
882 : staff_l_WLF020_crystal,       2318,          0,          0, 
883 : staff_l_WLF020_damascus,       2319,          0,          0, 
884 : staff_l_WLF020_antique,       2320,          0,          0, 
885 : staff_l_WLF010_normal,       2321,          0,          0, 
886 : staff_l_WLF010_quality,       2322,          0,          0, 
887 : staff_l_WLF010_fine,       2323,          0,          0, 
888 : staff_l_WLF010_power,       2324,          0,          0, 
889 : staff_l_WLF010_magic,       2325,          0,          0, 
890 : staff_l_WLF010_antique,       2326,          0,          0, 
891 : staff_l_uniq_01,       2327,          0,          0, 
892 : staff_l_uniq_02,       2328,          0,          0, 
893 : staff_l_uniq_03,       2329,          0,          0, 
894 : staff_l_uniq_04,       2330,          0,          0, 
895 : staff_l_uniq_05,       2331,          0,          0, 
896 : staff_l_uniq_06,       2332,          0,          0, 
897 : staff_x_WXF010_normal,       2333,          0,          0, 
898 : staff_x_WXF010_quality,       2334,          0,          0, 
899 : staff_x_WXF010_fine,       2335,          0,          0, 
900 : staff_x_WXF010_fire,       2336,          0,          0, 
901 : staff_x_WXF010_thunder,       2337,          0,          0, 
902 : staff_x_WXF010_ice,       2338,          0,          0, 
903 : staff_x_WXF010_acid,       2339,          0,          0, 
904 : staff_x_WXF010_poison,       2340,          0,          0, 
905 : staff_x_WXF010_defense,       2341,          0,          0, 
906 : staff_x_WXF010_reflect,       2342,          0,          0, 
907 : staff_x_WXF010_antique,       2343,          0,          0, 
908 : staff_x_uniq_01,       2344,          0,          0, 
909 : staff_x_uniq_02,       2345,          0,          0, 
910 :     Leraje,       2346,          0,          0, 
911 :     Leraje,       2347,          0,          0, 
912 :     Leraje,       2348,          0,          0, 
913 :     Leraje,       2349,          0,          0, 
914 :      Zepar,       2350,          0,          0, 
915 :      Zepar,       2351,          0,          0, 
916 :      Zepar,       2352,          0,          0, 
917 :      Zepar,       2353,          0,          0, 
918 :   Naberius,       2354,          0,          0, 
919 :   Naberius,       2355,          0,          0, 
920 :    Focalor,       2356,          0,          0, 
921 :    Focalor,       2357,          0,          0, 
922 :    Gremory,       2358,          0,          0, 
923 :    Gremory,       2359,          0,          0, 
924 :      Camio,       2360,          0,          0, 
925 :      Camio,       2361,          0,          0, 
926 :      Camio,       2362,          0,          0, 
927 :      Camio,       2363,          0,          0, 
928 :       Shax,       2364,          0,          0, 
929 :       Shax,       2365,          0,          0, 
930 :       Shax,       2366,          0,          0, 
931 :       Shax,       2367,          0,          0, 
932 :       Gaap,       2368,          0,          0, 
933 :       Gaap,       2369,          0,          0, 
934 :    Cimejes,       2370,          0,          0, 
935 :    Cimejes,       2371,          0,          0, 
936 :    Cimejes,       2372,          0,          0, 
937 :    Cimejes,       2373,          0,          0, 
938 :   Haagenti,       2374,          0,          0, 
939 :   Haagenti,       2375,          0,          0, 
940 :   Haagenti,       2376,          0,          0, 
941 :   Haagenti,       2377,          0,          0, 
942 :      Seere,       2378,          0,          0, 
943 :      Seere,       2379,          0,          0, 
944 :    Halphas,       2380,          0,          0, 
945 :    Halphas,       2381,          0,          0, 
946 :     Beleth,       2382,          0,          0, 
947 :     Beleth,       2383,          0,          0, 
948 :     Beleth,       2384,          0,          0, 
949 :     Beleth,       2385,          0,          0, 
950 :       Amon,       2386,          0,          0, 
951 :       Amon,       2387,          0,          0, 
952 :       Amon,       2388,          0,          0, 
953 :       Amon,       2389,          0,          0, 
954 :     Aypeos,       2390,          0,          0, 
955 :     Aypeos,       2391,          0,          0, 
956 :     Berith,       2392,          0,          0, 
957 :     Berith,       2393,          0,          0, 
958 :     Berith,       2394,          0,          0, 
959 :     Berith,       2395,          0,          0, 
960 :     Guison,       2396,          0,          0, 
961 :     Guison,       2397,          0,          0, 
962 :      Forus,       2398,          0,          0, 
963 :      Forus,       2399,          0,          0, 
964 :      Forus,       2400,          0,          0, 
965 :      Forus,       2401,          0,          0, 
966 :     Haures,       2402,          0,          0, 
967 :     Haures,       2403,          0,          0, 
968 :     Haures,       2404,          0,          0, 
969 :     Haures,       2405,          0,          0, 
970 :      Stlas,       2406,          0,          0, 
971 :      Stlas,       2407,          0,          0, 
972 :      Marax,       2408,          0,          0, 
973 :      Marax,       2409,          0,          0, 
974 :      Marax,       2410,          0,          0, 
975 :      Marax,       2411,          0,          0, 
976 :     Furfur,       2412,          0,          0, 
977 :     Furfur,       2413,          0,          0, 
978 :      Oriax,       2414,          0,          0, 
979 :      Oriax,       2415,          0,          0, 
980 :     Belial,       2416,          0,          0, 
981 :     Belial,       2417,          0,          0, 
982 :     Belial,       2418,          0,          0, 
983 :     Belial,       2419,          0,          0, 
984 :     Paimon,       2420,          0,          0, 
985 :     Paimon,       2421,          0,          0, 
986 :     Purson,       2422,          0,          0, 
987 :     Purson,       2423,          0,          0, 
988 :     Purson,       2424,          0,          0, 
989 :     Purson,       2425,          0,          0, 
990 :     Ronove,       2426,          0,          0, 
991 :     Ronove,       2427,          0,          0, 
992 :     Ronove,       2428,          0,          0, 
993 :     Ronove,       2429,          0,          0, 
994 :     Marbas,       2430,          0,          0, 
995 :     Marbas,       2431,          0,          0, 
996 :     Phenex,       2432,          0,          0, 
997 :     Phenex,       2433,          0,          0, 
998 :     Phenex,       2434,          0,          0, 
999 :     Phenex,       2435,          0,          0, 
1000 :       Vine,       2436,          0,          0, 
1001 :       Vine,       2437,          0,          0, 
1002 :     Orobas,       2438,          0,          0, 
1003 :     Orobas,       2439,          0,          0, 
1004 :      Volac,       2440,          0,          0, 
1005 :      Volac,       2441,          0,          0, 
1006 :      Volac,       2442,          0,          0, 
1007 :      Volac,       2443,          0,          0, 
1008 :     Crocel,       2444,          0,          0, 
1009 :     Crocel,       2445,          0,          0, 
1010 :     Crocel,       2446,          0,          0, 
1011 :     Crocel,       2447,          0,          0, 
1012 :        Ose,       2448,          0,          0, 
1013 :        Ose,       2449,          0,          0, 
1014 :       Buer,       2450,          0,          0, 
1015 :       Buer,       2451,          0,          0, 
1016 :       Barl,       2452,          0,          0, 
1017 :       Barl,       2453,          0,          0, 
