           km_, km_StrNo_text, km_window_type, km_font_type, 
571 : breed_005_normal_004,       4082,          0,          0, 
572 : breed_005_normal_005,       4083,          0,          0, 
573 : breed_005_normal_006,       4084,          0,          0, 
574 : breed_005_uniq_001,       4085,          0,          0, 
575 : breed_005_uniq_002,       4086,          0,          0, 
576 : breed_005_uniq_003,       4087,          0,          0, 
577 : breed_005_uniq_004,       4088,          0,          0, 
578 : breed_005_uniq_006,       4089,          0,          0, 
579 : breed_006_normal_001,       4090,          0,          0, 
580 : breed_006_normal_002,       4091,          0,          0, 
581 : breed_006_normal_003,       4092,          0,          0, 
582 : breed_006_normal_004,       4093,          0,          0, 
583 : breed_006_normal_005,       4094,          0,          0, 
584 : breed_006_normal_006,       4095,          0,          0, 
585 : breed_006_uniq_001,       4096,          0,          0, 
586 : breed_006_uniq_002,       4097,          0,          0, 
587 : breed_006_uniq_003,       4098,          0,          0, 
588 : breed_007_normal_001,       4099,          0,          0, 
589 : breed_007_normal_002,       4100,          0,          0, 
590 : breed_007_normal_003,       4101,          0,          0, 
591 : breed_007_normal_004,       4102,          0,          0, 
592 : breed_007_normal_005,       4103,          0,          0, 
593 : breed_007_normal_006,       4104,          0,          0, 
594 : breed_007_uniq_001,       4105,          0,          0, 
595 : breed_007_uniq_002,       4106,          0,          0, 
596 : breed_007_uniq_003,       4107,          0,          0, 
597 : breed_007_uniq_006,       4108,          0,          0, 
598 : breed_008_normal_001,       4109,          0,          0, 
599 : breed_008_normal_002,       4110,          0,          0, 
600 : breed_008_normal_003,       4111,          0,          0, 
601 : breed_008_normal_004,       4112,          0,          0, 
602 : breed_008_normal_005,       4113,          0,          0, 
603 : breed_008_normal_006,       4114,          0,          0, 
604 : breed_008_uniq_001,       4115,          0,          0, 
605 : breed_008_uniq_002,       4116,          0,          0, 
606 : breed_008_uniq_003,       4117,          0,          0, 
607 : breed_009_normal_001,       4118,          0,          0, 
608 : breed_009_normal_002,       4119,          0,          0, 
609 : breed_009_normal_003,       4120,          0,          0, 
610 : breed_009_normal_004,       4121,          0,          0, 
611 : breed_009_normal_005,       4122,          0,          0, 
612 : breed_009_normal_006,       4123,          0,          0, 
613 : breed_009_uniq_001,       4124,          0,          0, 
614 : breed_009_uniq_002,       4125,          0,          0, 
615 : breed_009_uniq_003,       4126,          0,          0, 
616 : breed_009_uniq_005,       4127,          0,          0, 
617 : breed_010_normal_001,       4128,          0,          0, 
618 : breed_010_normal_002,       4129,          0,          0, 
619 : breed_010_normal_003,       4130,          0,          0, 
620 : breed_010_normal_004,       4131,          0,          0, 
621 : breed_010_normal_005,       4132,          0,          0, 
622 : breed_010_normal_006,       4133,          0,          0, 
623 : breed_010_uniq_001,       4134,          0,          0, 
624 : breed_010_uniq_002,       4135,          0,          0, 
625 : breed_010_uniq_003,       4136,          0,          0, 
626 : breed_011_normal_001,       4137,          0,          0, 
627 : breed_011_normal_002,       4138,          0,          0, 
628 : breed_011_normal_003,       4139,          0,          0, 
629 : breed_011_normal_004,       4140,          0,          0, 
630 : breed_011_normal_005,       4141,          0,          0, 
631 : breed_011_normal_006,       4142,          0,          0, 
632 : breed_011_uniq_001,       4143,          0,          0, 
633 : breed_011_uniq_002,       4144,          0,          0, 
634 : breed_011_uniq_003,       4145,          0,          0, 
635 : breed_012_normal_001,       4146,          0,          0, 
636 : breed_012_normal_002,       4147,          0,          0, 
637 : breed_012_normal_003,       4148,          0,          0, 
638 : breed_012_normal_004,       4149,          0,          0, 
639 : breed_012_normal_005,       4150,          0,          0, 
640 : breed_012_normal_006,       4151,          0,          0, 
641 : breed_012_uniq_001,       4152,          0,          0, 
642 : breed_012_uniq_002,       4153,          0,          0, 
643 : breed_012_uniq_003,       4154,          0,          0, 
644 : breed_012_uniq_004,       4155,          0,          0, 
645 : breed_012_uniq_006,       4156,          0,          0, 
646 : breed_013_normal_001,       4157,          0,          0, 
647 : breed_013_normal_002,       4158,          0,          0, 
648 : breed_013_normal_003,       4159,          0,          0, 
649 : breed_013_normal_004,       4160,          0,          0, 
650 : breed_013_normal_005,       4161,          0,          0, 
651 : breed_013_normal_006,       4162,          0,          0, 
652 : breed_013_uniq_001,       4163,          0,          0, 
653 : breed_013_uniq_002,       4164,          0,          0, 
654 : breed_013_uniq_003,       4165,          0,          0, 
655 : breed_013_uniq_004,       4166,          0,          0, 
656 : breed_014_normal_001,       4167,          0,          0, 
657 : breed_014_normal_002,       4168,          0,          0, 
658 : breed_014_normal_003,       4169,          0,          0, 
659 : breed_014_normal_004,       4170,          0,          0, 
660 : breed_014_normal_005,       4171,          0,          0, 
661 : breed_014_normal_006,       4172,          0,          0, 
662 : breed_014_uniq_001,       4173,          0,          0, 
663 : breed_014_uniq_002,       4174,          0,          0, 
664 : breed_014_uniq_003,       4175,          0,          0, 
665 : breed_014_uniq_005,       4176,          0,          0, 
666 : breed_015_normal_001,       4177,          0,          0, 
667 : breed_015_normal_002,       4178,          0,          0, 
668 : breed_015_normal_003,       4179,          0,          0, 
669 : breed_015_normal_004,       4180,          0,          0, 
670 : breed_015_normal_005,       4181,          0,          0, 
671 : breed_015_normal_006,       4182,          0,          0, 
672 : breed_015_uniq_001,       4183,          0,          0, 
673 : breed_015_uniq_002,       4184,          0,          0, 
674 : breed_015_uniq_003,       4185,          0,          0, 
675 : breed_016_normal_001,       4186,          0,          0, 
676 : breed_016_normal_002,       4187,          0,          0, 
677 : breed_016_normal_003,       4188,          0,          0, 
678 : breed_016_normal_004,       4189,          0,          0, 
679 : breed_016_normal_005,       4190,          0,          0, 
680 : breed_016_normal_006,       4191,          0,          0, 
681 : breed_016_uniq_001,       4192,          0,          0, 
682 : breed_016_uniq_002,       4193,          0,          0, 
683 : breed_016_uniq_003,       4194,          0,          0, 
684 : breed_017_normal_001,       4195,          0,          0, 
685 : breed_017_normal_002,       4196,          0,          0, 
686 : breed_017_normal_003,       4197,          0,          0, 
687 : breed_017_normal_004,       4198,          0,          0, 
688 : breed_017_normal_005,       4199,          0,          0, 
689 : breed_017_normal_006,       4200,          0,          0, 
690 : breed_017_uniq_001,       4201,          0,          0, 
691 : breed_017_uniq_002,       4202,          0,          0, 
692 : breed_017_uniq_003,       4203,          0,          0, 
693 : breed_018_normal_001,       4204,          0,          0, 
694 : breed_018_normal_002,       4205,          0,          0, 
695 : breed_018_normal_003,       4206,          0,          0, 
696 : breed_018_normal_004,       4207,          0,          0, 
697 : breed_018_normal_005,       4208,          0,          0, 
698 : breed_018_normal_006,       4209,          0,          0, 
699 : breed_018_uniq_001,       4210,          0,          0, 
700 : breed_018_uniq_002,       4211,          0,          0, 
701 : breed_018_uniq_003,       4212,          0,          0, 
702 : breed_018_uniq_004,       4213,          0,          0, 
703 : breed_018_uniq_005,       4214,          0,          0, 
704 : breed_018_uniq_006,       4215,          0,          0, 
705 : breed_019_normal_001,       4216,          0,          0, 
706 : breed_019_normal_002,       4217,          0,          0, 
707 : breed_019_normal_003,       4218,          0,          0, 
708 : breed_019_normal_004,       4219,          0,          0, 
709 : breed_019_normal_005,       4220,          0,          0, 
710 : breed_019_normal_006,       4221,          0,          0, 
711 : breed_019_uniq_001,       4222,          0,          0, 
712 : breed_019_uniq_002,       4223,          0,          0, 
713 : breed_019_uniq_003,       4224,          0,          0, 
714 : breed_019_uniq_007,       4225,          0,          0, 
715 : breed_020_normal_001,       4226,          0,          0, 
716 : breed_020_normal_002,       4227,          0,          0, 
717 : breed_020_normal_003,       4228,          0,          0, 
718 : breed_020_normal_004,       4229,          0,          0, 
719 : breed_020_normal_005,       4230,          0,          0, 
720 : breed_020_normal_006,       4231,          0,          0, 
721 : breed_020_uniq_001,       4232,          0,          0, 
722 : breed_020_uniq_002,       4233,          0,          0, 
723 : breed_020_uniq_003,       4234,          0,          0, 
724 : breed_020_uniq_005,       4235,          0,          0, 
725 : breed_021_normal_001,       4236,          0,          0, 
726 : breed_021_normal_002,       4237,          0,          0, 
727 : breed_021_normal_003,       4238,          0,          0, 
728 : breed_021_normal_004,       4239,          0,          0, 
729 : breed_021_normal_005,       4240,          0,          0, 
730 : breed_021_normal_006,       4241,          0,          0, 
731 : breed_021_uniq_001,       4242,          0,          0, 
732 : breed_021_uniq_002,       4243,          0,          0, 
733 : breed_021_uniq_003,       4244,          0,          0, 
734 : breed_022_normal_001,       4245,          0,          0, 
735 : breed_022_normal_002,       4246,          0,          0, 
736 : breed_022_normal_003,       4247,          0,          0, 
737 : breed_022_normal_004,       4248,          0,          0, 
738 : breed_022_normal_005,       4249,          0,          0, 
739 : breed_022_normal_006,       4250,          0,          0, 
740 : breed_022_uniq_001,       4251,          0,          0, 
741 : breed_022_uniq_002,       4252,          0,          0, 
742 : breed_022_uniq_003,       4253,          0,          0, 
743 : breed_023_normal_001,       4254,          0,          0, 
744 : breed_023_normal_002,       4255,          0,          0, 
745 : breed_023_normal_003,       4256,          0,          0, 
746 : breed_023_normal_004,       4257,          0,          0, 
747 : breed_023_normal_005,       4258,          0,          0, 
748 : breed_023_normal_006,       4259,          0,          0, 
749 : breed_023_uniq_001,       4260,          0,          0, 
750 : breed_023_uniq_002,       4261,          0,          0, 
751 : breed_023_uniq_003,       4262,          0,          0, 
752 : breed_024_normal_001,       4263,          0,          0, 
753 : breed_024_normal_002,       4264,          0,          0, 
754 : breed_024_normal_003,       4265,          0,          0, 
755 : breed_024_normal_004,       4266,          0,          0, 
756 : breed_024_normal_005,       4267,          0,          0, 
757 : breed_024_normal_006,       4268,          0,          0, 
758 : breed_024_uniq_001,       4269,          0,          0, 
759 : breed_024_uniq_002,       4270,          0,          0, 
760 : breed_024_uniq_003,       4271,          0,          0, 
761 : breed_025_normal_001,       4272,          0,          0, 
762 : breed_025_normal_002,       4273,          0,          0, 
763 : breed_025_normal_003,       4274,          0,          0, 
764 : breed_025_normal_004,       4275,          0,          0, 
765 : breed_025_normal_005,       4276,          0,          0, 
766 : breed_025_normal_006,       4277,          0,          0, 
767 : breed_025_uniq_001,       4278,          0,          0, 
768 : breed_025_uniq_002,       4279,          0,          0, 
769 : breed_025_uniq_003,       4280,          0,          0, 
770 : breed_025_uniq_006,       4281,          0,          0, 
771 : breed_026_normal_001,       4282,          0,          0, 
772 : breed_026_normal_003,       4283,          0,          0, 
773 : breed_026_normal_005,       4284,          0,          0, 
774 : breed_026_normal_006,       4285,          0,          0, 
775 : breed_026_uniq_001,       4286,          0,          0, 
776 : breed_026_uniq_002,       4287,          0,          0, 
777 : breed_026_uniq_003,       4288,          0,          0, 
778 : breed_027_normal_001,       4289,          0,          0, 
779 : breed_027_normal_002,       4290,          0,          0, 
780 : breed_027_normal_003,       4291,          0,          0, 
781 : breed_027_normal_004,       4292,          0,          0, 
782 : breed_027_normal_005,       4293,          0,          0, 
783 : breed_027_normal_006,       4294,          0,          0, 
784 : breed_027_uniq_001,       4295,          0,          0, 
785 : breed_027_uniq_002,       4296,          0,          0, 
786 : breed_027_uniq_003,       4297,          0,          0, 
787 : breed_027_uniq_007,       4298,          0,          0, 
788 : breed_027_uniq_008,       4299,          0,          0, 
789 : breed_027_uniq_009,       4300,          0,          0, 
790 : breed_028_normal_001,       4301,          0,          0, 
791 : breed_028_normal_002,       4302,          0,          0, 
792 : breed_028_normal_003,       4303,          0,          0, 
793 : breed_028_normal_004,       4304,          0,          0, 
794 : breed_028_normal_005,       4305,          0,          0, 
795 : breed_028_normal_006,       4306,          0,          0, 
796 : breed_028_uniq_001,       4307,          0,          0, 
797 : breed_028_uniq_002,       4308,          0,          0, 
798 : breed_028_uniq_003,       4309,          0,          0, 
799 : breed_029_normal_001,       4310,          0,          0, 
800 : breed_029_normal_003,       4311,          0,          0, 
801 : breed_029_normal_005,       4312,          0,          0, 
802 : breed_029_normal_006,       4313,          0,          0, 
803 : breed_029_uniq_001,       4314,          0,          0, 
804 : MB8010_normal_001,       4315,          0,          0, 
805 : MB8010_normal_002,       4316,          0,          0, 
806 : MB8010_normal_003,       4317,          0,          0, 
807 : MB8010_normal_004,       4318,          0,          0, 
808 : MB8010_normal_005,       4319,          0,          0, 
809 : MB8010_normal_006,       4320,          0,          0, 
810 : MB8010_uniq_001,       4321,          0,          0, 
811 : MB8020_uniq_001,       4322,          0,          0, 
812 : MA0010_normal_001,       4323,          0,          0, 
813 : MA0010_uniq_001,       4324,          0,          0, 
814 : MH0010_normal_001,       4325,          0,          0, 
815 : MH0010_uniq_001,       4326,          0,          0, 
816 : MB1010_normal_001,       4327,          0,          0, 
817 : MB1010_uniq_001,       4328,          0,          0, 
818 : MB2010_normal_001,       4329,          0,          0, 
819 : MB2010_uniq_001,       4330,          0,          0, 
820 : MB0010_normal_001,       4331,          0,          0, 
821 : MB0010_uniq_001,       4332,          0,          0, 
822 : MB3010_normal_001,       4333,          0,          0, 
823 : MB3010_uniq_001,       4334,          0,          0, 
824 : MB4010_normal_001,       4335,          0,          0, 
825 : MB4010_uniq_001,       4336,          0,          0, 
826 : MB7010_uniq_001,       4337,          0,          0, 
827 : CD0060_uniq_001,       4338,          0,          0, 
828 : MO3010_uniq_001,       4339,          0,          0, 
829 : CF0060_uniq_001,       4340,          0,          0, 
830 : CB0240_uniq_001,       4341,          0,          0, 
831 : CA0260_uniq_001,       4342,          0,          0, 
832 : CB0250_uniq_001,       4343,          0,          0, 
833 : CC0250_uniq_001,       4344,          0,          0, 

