           km_, km_StrNo_text, km_window_type, km_font_type, 
449 : haruko_D1_choice_2_select,       5555,          0,          0, 
450 : haruko_D1_choice_2_res,       5556,          0,          0, 
451 : haruko_D1_choice_3_select,       5557,          0,          0, 
452 : haruko_D1_choice_3_res,       5558,          0,          0, 
453 : haruko_D2_mes,       5559,          0,          0, 
454 : haruko_D2_choice_1_select,       5560,          0,          0, 
455 : haruko_D2_choice_1_res,       5561,          0,          0, 
456 : haruko_D2_choice_2_select,       5562,          0,          0, 
457 : haruko_D2_choice_2_res,       5563,          0,          0, 
458 : haruko_D2_choice_3_select,       5564,          0,          0, 
459 : haruko_D2_choice_3_res,       5565,          0,          0, 
460 : haruko_D3_mes,       5566,          0,          0, 
461 : haruko_D3_choice_1_select,       5567,          0,          0, 
462 : haruko_D3_choice_1_res,       5568,          0,          0, 
463 : haruko_D3_choice_2_select,       5569,          0,          0, 
464 : haruko_D3_choice_2_res,       5570,          0,          0, 
465 : haruko_D3_choice_3_select,       5571,          0,          0, 
466 : haruko_D3_choice_3_res,       5572,          0,          0, 
467 : haruko_D4_mes,       5573,          0,          0, 
468 : haruko_D4_choice_1_select,       5574,          0,          0, 
469 : haruko_D4_choice_1_res,       5575,          0,          0, 
470 : haruko_D4_choice_2_select,       5576,          0,          0, 
471 : haruko_D4_choice_2_res,       5577,          0,          0, 
472 : haruko_D4_choice_3_select,       5578,          0,          0, 
473 : haruko_D4_choice_3_res,       5579,          0,          0, 
474 : jager_A_mes,       5580,          0,          0, 
475 : jager_A_choice_1_select,       5581,          0,          0, 
476 : jager_A_choice_1_res,       5582,          0,          0, 
477 : jager_A_choice_2_select,       5583,          0,          0, 
478 : jager_A_choice_2_res,       5584,          0,          0, 
479 : jager_B_mes,       5585,          0,          0, 
480 : jager_B_choice_1_select,       5586,          0,          0, 
481 : jager_B_choice_1_res,       5587,          0,          0, 
482 : jager_B_choice_2_select,       5588,          0,          0, 
483 : jager_B_choice_2_res,       5589,          0,          0, 
484 : jager_C_mes,       5590,          0,          0, 
485 : jager_C_choice_1_select,       5591,          0,          0, 
486 : jager_C_choice_1_res,       5592,          0,          0, 
487 : jager_C_choice_2_select,       5593,          0,          0, 
488 : jager_C_choice_2_res,       5594,          0,          0, 
489 : jager_D1_mes,       5595,          0,          0, 
490 : jager_D1_choice_1_select,       5596,          0,          0, 
491 : jager_D1_choice_1_res,       5597,          0,          0, 
492 : jager_D1_choice_2_select,       5598,          0,          0, 
493 : jager_D1_choice_2_res,       5599,          0,          0, 
494 : jager_D1_choice_3_select,       5600,          0,          0, 
495 : jager_D1_choice_3_res,       5601,          0,          0, 
496 : jager_D2_mes,       5602,          0,          0, 
497 : jager_D2_choice_1_select,       5603,          0,          0, 
498 : jager_D2_choice_1_res,       5604,          0,          0, 
499 : jager_D2_choice_2_select,       5605,          0,          0, 
500 : jager_D2_choice_2_res,       5606,          0,          0, 
501 : jager_D2_choice_3_select,       5607,          0,          0, 
502 : jager_D2_choice_3_res,       5608,          0,          0, 
503 : jager_D3_mes,       5609,          0,          0, 
504 : jager_D3_choice_1_select,       5610,          0,          0, 
505 : jager_D3_choice_1_res,       5611,          0,          0, 
506 : jager_D3_choice_2_select,       5612,          0,          0, 
507 : jager_D3_choice_2_res,       5613,          0,          0, 
508 : jager_D3_choice_3_select,       5614,          0,          0, 
509 : jager_D3_choice_3_res,       5615,          0,          0, 
510 : jager_D4_mes,       5616,          0,          0, 
511 : jager_D4_choice_1_select,       5617,          0,          0, 
512 : jager_D4_choice_1_res,       5618,          0,          0, 
513 : jager_D4_choice_2_select,       5619,          0,          0, 
514 : jager_D4_choice_2_res,       5620,          0,          0, 
515 : jager_D4_choice_3_select,       5621,          0,          0, 
516 : jager_D4_choice_3_res,       5622,          0,          0, 
517 : btl_pc_gabriel_A_mes,       5623,          0,          0, 
518 : btl_pc_gabriel_A_choice_1_select,       5624,          0,          0, 
519 : btl_pc_gabriel_A_choice_1_res,       5625,          0,          0, 
520 : btl_pc_gabriel_A_choice_2_select,       5626,          0,          0, 
521 : btl_pc_gabriel_A_choice_2_res,       5627,          0,          0, 
522 : btl_pc_gabriel_B_mes,       5628,          0,          0, 
523 : btl_pc_gabriel_B_choice_1_select,       5629,          0,          0, 
524 : btl_pc_gabriel_B_choice_1_res,       5630,          0,          0, 
525 : btl_pc_gabriel_B_choice_2_select,       5631,          0,          0, 
526 : btl_pc_gabriel_B_choice_2_res,       5632,          0,          0, 
527 : btl_pc_gabriel_C_mes,       5633,          0,          0, 
528 : btl_pc_gabriel_C_choice_1_select,       5634,          0,          0, 
529 : btl_pc_gabriel_C_choice_1_res,       5635,          0,          0, 
530 : btl_pc_gabriel_C_choice_2_select,       5636,          0,          0, 
531 : btl_pc_gabriel_C_choice_2_res,       5637,          0,          0, 
532 : btl_pc_gabriel_D1_mes,       5638,          0,          0, 
533 : btl_pc_gabriel_D1_choice_1_select,       5639,          0,          0, 
534 : btl_pc_gabriel_D1_choice_1_res,       5640,          0,          0, 
535 : btl_pc_gabriel_D1_choice_2_select,       5641,          0,          0, 
536 : btl_pc_gabriel_D1_choice_2_res,       5642,          0,          0, 
537 : btl_pc_gabriel_D1_choice_3_select,       5643,          0,          0, 
538 : btl_pc_gabriel_D1_choice_3_res,       5644,          0,          0, 
539 : btl_pc_gabriel_D2_mes,       5645,          0,          0, 
540 : btl_pc_gabriel_D2_choice_1_select,       5646,          0,          0, 
541 : btl_pc_gabriel_D2_choice_1_res,       5647,          0,          0, 
542 : btl_pc_gabriel_D2_choice_2_select,       5648,          0,          0, 
543 : btl_pc_gabriel_D2_choice_2_res,       5649,          0,          0, 
544 : btl_pc_gabriel_D2_choice_3_select,       5650,          0,          0, 
545 : btl_pc_gabriel_D2_choice_3_res,       5651,          0,          0, 
546 : btl_pc_gabriel_D3_mes,       5652,          0,          0, 
547 : btl_pc_gabriel_D3_choice_1_select,       5653,          0,          0, 
548 : btl_pc_gabriel_D3_choice_1_res,       5654,          0,          0, 
549 : btl_pc_gabriel_D3_choice_2_select,       5655,          0,          0, 
550 : btl_pc_gabriel_D3_choice_2_res,       5656,          0,          0, 
551 : btl_pc_gabriel_D3_choice_3_select,       5657,          0,          0, 
552 : btl_pc_gabriel_D3_choice_3_res,       5658,          0,          0, 
553 : btl_pc_gabriel_D4_mes,       5659,          0,          0, 
554 : btl_pc_gabriel_D4_choice_1_select,       5660,          0,          0, 
555 : btl_pc_gabriel_D4_choice_1_res,       5661,          0,          0, 
556 : btl_pc_gabriel_D4_choice_2_select,       5662,          0,          0, 
557 : btl_pc_gabriel_D4_choice_2_res,       5663,          0,          0, 
558 : btl_pc_gabriel_D4_choice_3_select,       5664,          0,          0, 
559 : btl_pc_gabriel_D4_choice_3_res,       5665,          0,          0, 
560 : btl_pc_jorgen_A_mes,       5666,          0,          0, 
561 : btl_pc_jorgen_A_choice_1_select,       5667,          0,          0, 
562 : btl_pc_jorgen_A_choice_1_res,       5668,          0,          0, 
563 : btl_pc_jorgen_A_choice_2_select,       5669,          0,          0, 
564 : btl_pc_jorgen_A_choice_2_res,       5670,          0,          0, 
565 : btl_pc_jorgen_B_mes,       5671,          0,          0, 
566 : btl_pc_jorgen_B_choice_1_select,       5672,          0,          0, 
567 : btl_pc_jorgen_B_choice_1_res,       5673,          0,          0, 
568 : btl_pc_jorgen_B_choice_2_select,       5674,          0,          0, 
569 : btl_pc_jorgen_B_choice_2_res,       5675,          0,          0, 
570 : btl_pc_jorgen_C_mes,       5676,          0,          0, 
571 : btl_pc_jorgen_C_choice_1_select,       5677,          0,          0, 
572 : btl_pc_jorgen_C_choice_1_res,       5678,          0,          0, 
573 : btl_pc_jorgen_C_choice_2_select,       5679,          0,          0, 
574 : btl_pc_jorgen_C_choice_2_res,       5680,          0,          0, 
575 : btl_pc_jorgen_D1_mes,       5681,          0,          0, 
576 : btl_pc_jorgen_D1_choice_1_select,       5682,          0,          0, 
577 : btl_pc_jorgen_D1_choice_1_res,       5683,          0,          0, 
578 : btl_pc_jorgen_D1_choice_2_select,       5684,          0,          0, 
579 : btl_pc_jorgen_D1_choice_2_res,       5685,          0,          0, 
580 : btl_pc_jorgen_D1_choice_3_select,       5686,          0,          0, 
581 : btl_pc_jorgen_D1_choice_3_res,       5687,          0,          0, 
582 : btl_pc_jorgen_D2_mes,       5688,          0,          0, 
583 : btl_pc_jorgen_D2_choice_1_select,       5689,          0,          0, 
584 : btl_pc_jorgen_D2_choice_1_res,       5690,          0,          0, 
585 : btl_pc_jorgen_D2_choice_2_select,       5691,          0,          0, 
586 : btl_pc_jorgen_D2_choice_2_res,       5692,          0,          0, 
587 : btl_pc_jorgen_D2_choice_3_select,       5693,          0,          0, 
588 : btl_pc_jorgen_D2_choice_3_res,       5694,          0,          0, 
589 : btl_pc_jorgen_D3_mes,       5695,          0,          0, 
590 : btl_pc_jorgen_D3_choice_1_select,       5696,          0,          0, 
591 : btl_pc_jorgen_D3_choice_1_res,       5697,          0,          0, 
592 : btl_pc_jorgen_D3_choice_2_select,       5698,          0,          0, 
593 : btl_pc_jorgen_D3_choice_2_res,       5699,          0,          0, 
594 : btl_pc_jorgen_D3_choice_3_select,       5700,          0,          0, 
595 : btl_pc_jorgen_D3_choice_3_res,       5701,          0,          0, 
596 : btl_pc_jorgen_D4_mes,       5702,          0,          0, 
597 : btl_pc_jorgen_D4_choice_1_select,       5703,          0,          0, 
598 : btl_pc_jorgen_D4_choice_1_res,       5704,          0,          0, 
599 : btl_pc_jorgen_D4_choice_2_select,       5705,          0,          0, 
600 : btl_pc_jorgen_D4_choice_2_res,       5706,          0,          0, 
601 : btl_pc_jorgen_D4_choice_3_select,       5707,          0,          0, 
602 : btl_pc_jorgen_D4_choice_3_res,       5708,          0,          0, 
603 : btl_pc_roberto_A_mes,       5709,          0,          0, 
604 : btl_pc_roberto_A_choice_1_select,       5710,          0,          0, 
605 : btl_pc_roberto_A_choice_1_res,       5711,          0,          0, 
606 : btl_pc_roberto_A_choice_2_select,       5712,          0,          0, 
607 : btl_pc_roberto_A_choice_2_res,       5713,          0,          0, 
608 : btl_pc_roberto_B_mes,       5714,          0,          0, 
609 : btl_pc_roberto_B_choice_1_select,       5715,          0,          0, 
610 : btl_pc_roberto_B_choice_1_res,       5716,          0,          0, 
611 : btl_pc_roberto_B_choice_2_select,       5717,          0,          0, 
612 : btl_pc_roberto_B_choice_2_res,       5718,          0,          0, 
613 : btl_pc_roberto_C_mes,       5719,          0,          0, 
614 : btl_pc_roberto_C_choice_1_select,       5720,          0,          0, 
615 : btl_pc_roberto_C_choice_1_res,       5721,          0,          0, 
616 : btl_pc_roberto_C_choice_2_select,       5722,          0,          0, 
617 : btl_pc_roberto_C_choice_2_res,       5723,          0,          0, 
618 : btl_pc_roberto_D1_mes,       5724,          0,          0, 
619 : btl_pc_roberto_D1_choice_1_select,       5725,          0,          0, 
620 : btl_pc_roberto_D1_choice_1_res,       5726,          0,          0, 
621 : btl_pc_roberto_D1_choice_2_select,       5727,          0,          0, 
622 : btl_pc_roberto_D1_choice_2_res,       5728,          0,          0, 
623 : btl_pc_roberto_D1_choice_3_select,       5729,          0,          0, 
624 : btl_pc_roberto_D1_choice_3_res,       5730,          0,          0, 
625 : btl_pc_roberto_D2_mes,       5731,          0,          0, 
626 : btl_pc_roberto_D2_choice_1_select,       5732,          0,          0, 
627 : btl_pc_roberto_D2_choice_1_res,       5733,          0,          0, 
628 : btl_pc_roberto_D2_choice_2_select,       5734,          0,          0, 
629 : btl_pc_roberto_D2_choice_2_res,       5735,          0,          0, 
630 : btl_pc_roberto_D2_choice_3_select,       5736,          0,          0, 
631 : btl_pc_roberto_D2_choice_3_res,       5737,          0,          0, 
632 : btl_pc_roberto_D3_mes,       5738,          0,          0, 
633 : btl_pc_roberto_D3_choice_1_select,       5739,          0,          0, 
634 : btl_pc_roberto_D3_choice_1_res,       5740,          0,          0, 
635 : btl_pc_roberto_D3_choice_2_select,       5741,          0,          0, 
636 : btl_pc_roberto_D3_choice_2_res,       5742,          0,          0, 
637 : btl_pc_roberto_D3_choice_3_select,       5743,          0,          0, 
638 : btl_pc_roberto_D3_choice_3_res,       5744,          0,          0, 
639 : btl_pc_roberto_D4_mes,       5745,          0,          0, 
640 : btl_pc_roberto_D4_choice_1_select,       5746,          0,          0, 
641 : btl_pc_roberto_D4_choice_1_res,       5747,          0,          0, 
642 : btl_pc_roberto_D4_choice_2_select,       5748,          0,          0, 
643 : btl_pc_roberto_D4_choice_2_res,       5749,          0,          0, 
644 : btl_pc_roberto_D4_choice_3_select,       5750,          0,          0, 
645 : btl_pc_roberto_D4_choice_3_res,       5751,          0,          0, 
646 : btl_pc_loki_A_mes,       5752,          0,          0, 
647 : btl_pc_loki_A_choice_1_select,       5753,          0,          0, 
648 : btl_pc_loki_A_choice_1_res,       5754,          0,          0, 
649 : btl_pc_loki_A_choice_2_select,       5755,          0,          0, 
650 : btl_pc_loki_A_choice_2_res,       5756,          0,          0, 
651 : btl_pc_loki_B_mes,       5757,          0,          0, 
652 : btl_pc_loki_B_choice_1_select,       5758,          0,          0, 
653 : btl_pc_loki_B_choice_1_res,       5759,          0,          0, 
654 : btl_pc_loki_B_choice_2_select,       5760,          0,          0, 
655 : btl_pc_loki_B_choice_2_res,       5761,          0,          0, 
656 : btl_pc_loki_C_mes,       5762,          0,          0, 
657 : btl_pc_loki_C_choice_1_select,       5763,          0,          0, 
658 : btl_pc_loki_C_choice_1_res,       5764,          0,          0, 
659 : btl_pc_loki_C_choice_2_select,       5765,          0,          0, 
660 : btl_pc_loki_C_choice_2_res,       5766,          0,          0, 
661 : btl_pc_loki_D1_mes,       5767,          0,          0, 
662 : btl_pc_loki_D1_choice_1_select,       5768,          0,          0, 
663 : btl_pc_loki_D1_choice_1_res,       5769,          0,          0, 
664 : btl_pc_loki_D1_choice_2_select,       5770,          0,          0, 
665 : btl_pc_loki_D1_choice_2_res,       5771,          0,          0, 
666 : btl_pc_loki_D1_choice_3_select,       5772,          0,          0, 
667 : btl_pc_loki_D1_choice_3_res,       5773,          0,          0, 
668 : btl_pc_loki_D2_mes,       5774,          0,          0, 
669 : btl_pc_loki_D2_choice_1_select,       5775,          0,          0, 
670 : btl_pc_loki_D2_choice_1_res,       5776,          0,          0, 
671 : btl_pc_loki_D2_choice_2_select,       5777,          0,          0, 
672 : btl_pc_loki_D2_choice_2_res,       5778,          0,          0, 
673 : btl_pc_loki_D2_choice_3_select,       5779,          0,          0, 
674 : btl_pc_loki_D2_choice_3_res,       5780,          0,          0, 
675 : btl_pc_loki_D3_mes,       5781,          0,          0, 
676 : btl_pc_loki_D3_choice_1_select,       5782,          0,          0, 
677 : btl_pc_loki_D3_choice_1_res,       5783,          0,          0, 
678 : btl_pc_loki_D3_choice_2_select,       5784,          0,          0, 
679 : btl_pc_loki_D3_choice_2_res,       5785,          0,          0, 
680 : btl_pc_loki_D3_choice_3_select,       5786,          0,          0, 
681 : btl_pc_loki_D3_choice_3_res,       5787,          0,          0, 
682 : btl_pc_loki_D4_mes,       5788,          0,          0, 
683 : btl_pc_loki_D4_choice_1_select,       5789,          0,          0, 
684 : btl_pc_loki_D4_choice_1_res,       5790,          0,          0, 
685 : btl_pc_loki_D4_choice_2_select,       5791,          0,          0, 
686 : btl_pc_loki_D4_choice_2_res,       5792,          0,          0, 
687 : btl_pc_loki_D4_choice_3_select,       5793,          0,          0, 
688 : btl_pc_loki_D4_choice_3_res,       5794,          0,          0, 
689 : btl_pc_paris_A_mes,       5795,          0,          0, 
690 : btl_pc_paris_A_choice_1_select,       5796,          0,          0, 
691 : btl_pc_paris_A_choice_1_res,       5797,          0,          0, 
692 : btl_pc_paris_A_choice_2_select,       5798,          0,          0, 
693 : btl_pc_paris_A_choice_2_res,       5799,          0,          0, 
694 : btl_pc_paris_B_mes,       5800,          0,          0, 
695 : btl_pc_paris_B_choice_1_select,       5801,          0,          0, 
696 : btl_pc_paris_B_choice_1_res,       5802,          0,          0, 
697 : btl_pc_paris_B_choice_2_select,       5803,          0,          0, 
698 : btl_pc_paris_B_choice_2_res,       5804,          0,          0, 
699 : btl_pc_paris_C_mes,       5805,          0,          0, 
700 : btl_pc_paris_C_choice_1_select,       5806,          0,          0, 
701 : btl_pc_paris_C_choice_1_res,       5807,          0,          0, 
702 : btl_pc_paris_C_choice_2_select,       5808,          0,          0, 
703 : btl_pc_paris_C_choice_2_res,       5809,          0,          0, 
704 : btl_pc_paris_D1_mes,       5810,          0,          0, 
705 : btl_pc_paris_D1_choice_1_select,       5811,          0,          0, 
706 : btl_pc_paris_D1_choice_1_res,       5812,          0,          0, 
707 : btl_pc_paris_D1_choice_2_select,       5813,          0,          0, 
708 : btl_pc_paris_D1_choice_2_res,       5814,          0,          0, 
709 : btl_pc_paris_D1_choice_3_select,       5815,          0,          0, 
710 : btl_pc_paris_D1_choice_3_res,       5816,          0,          0, 
711 : btl_pc_paris_D2_mes,       5817,          0,          0, 
712 : btl_pc_paris_D2_choice_1_select,       5818,          0,          0, 
713 : btl_pc_paris_D2_choice_1_res,       5819,          0,          0, 
714 : btl_pc_paris_D2_choice_2_select,       5820,          0,          0, 
715 : btl_pc_paris_D2_choice_2_res,       5821,          0,          0, 
716 : btl_pc_paris_D2_choice_3_select,       5822,          0,          0, 
717 : btl_pc_paris_D2_choice_3_res,       5823,          0,          0, 
718 : btl_pc_paris_D3_mes,       5824,          0,          0, 
719 : btl_pc_paris_D3_choice_1_select,       5825,          0,          0, 
720 : btl_pc_paris_D3_choice_1_res,       5826,          0,          0, 
721 : btl_pc_paris_D3_choice_2_select,       5827,          0,          0, 
722 : btl_pc_paris_D3_choice_2_res,       5828,          0,          0, 
723 : btl_pc_paris_D3_choice_3_select,       5829,          0,          0, 
724 : btl_pc_paris_D3_choice_3_res,       5830,          0,          0, 
725 : btl_pc_paris_D4_mes,       5831,          0,          0, 
726 : btl_pc_paris_D4_choice_1_select,       5832,          0,          0, 
727 : btl_pc_paris_D4_choice_1_res,       5833,          0,          0, 
728 : btl_pc_paris_D4_choice_2_select,       5834,          0,          0, 
729 : btl_pc_paris_D4_choice_2_res,       5835,          0,          0, 
730 : btl_pc_paris_D4_choice_3_select,       5836,          0,          0, 
731 : btl_pc_paris_D4_choice_3_res,       5837,          0,          0, 
732 : btl_pc_rhagoh_A_mes,       5838,          0,          0, 
733 : btl_pc_rhagoh_A_choice_1_select,       5839,          0,          0, 
734 : btl_pc_rhagoh_A_choice_1_res,       5840,          0,          0, 
735 : btl_pc_rhagoh_A_choice_2_select,       5841,          0,          0, 
736 : btl_pc_rhagoh_A_choice_2_res,       5842,          0,          0, 
737 : btl_pc_rhagoh_B_mes,       5843,          0,          0, 
738 : btl_pc_rhagoh_B_choice_1_select,       5844,          0,          0, 
739 : btl_pc_rhagoh_B_choice_1_res,       5845,          0,          0, 
740 : btl_pc_rhagoh_B_choice_2_select,       5846,          0,          0, 
741 : btl_pc_rhagoh_B_choice_2_res,       5847,          0,          0, 
742 : btl_pc_rhagoh_C_mes,       5848,          0,          0, 
743 : btl_pc_rhagoh_C_choice_1_select,       5849,          0,          0, 
744 : btl_pc_rhagoh_C_choice_1_res,       5850,          0,          0, 
745 : btl_pc_rhagoh_C_choice_2_select,       5851,          0,          0, 
746 : btl_pc_rhagoh_C_choice_2_res,       5852,          0,          0, 
747 : btl_pc_rhagoh_D1_mes,       5853,          0,          0, 
748 : btl_pc_rhagoh_D1_choice_1_select,       5854,          0,          0, 
749 : btl_pc_rhagoh_D1_choice_1_res,       5855,          0,          0, 
750 : btl_pc_rhagoh_D1_choice_2_select,       5856,          0,          0, 
751 : btl_pc_rhagoh_D1_choice_2_res,       5857,          0,          0, 
752 : btl_pc_rhagoh_D1_choice_3_select,       5858,          0,          0, 
753 : btl_pc_rhagoh_D1_choice_3_res,       5859,          0,          0, 
754 : btl_pc_rhagoh_D2_mes,       5860,          0,          0, 
755 : btl_pc_rhagoh_D2_choice_1_select,       5861,          0,          0, 
756 : btl_pc_rhagoh_D2_choice_1_res,       5862,          0,          0, 
757 : btl_pc_rhagoh_D2_choice_2_select,       5863,          0,          0, 
758 : btl_pc_rhagoh_D2_choice_2_res,       5864,          0,          0, 
759 : btl_pc_rhagoh_D2_choice_3_select,       5865,          0,          0, 
760 : btl_pc_rhagoh_D2_choice_3_res,       5866,          0,          0, 
761 : btl_pc_rhagoh_D3_mes,       5867,          0,          0, 
762 : btl_pc_rhagoh_D3_choice_1_select,       5868,          0,          0, 
763 : btl_pc_rhagoh_D3_choice_1_res,       5869,          0,          0, 
764 : btl_pc_rhagoh_D3_choice_2_select,       5870,          0,          0, 
765 : btl_pc_rhagoh_D3_choice_2_res,       5871,          0,          0, 
766 : btl_pc_rhagoh_D3_choice_3_select,       5872,          0,          0, 
767 : btl_pc_rhagoh_D3_choice_3_res,       5873,          0,          0, 
768 : btl_pc_rhagoh_D4_mes,       5874,          0,          0, 
769 : btl_pc_rhagoh_D4_choice_1_select,       5875,          0,          0, 
770 : btl_pc_rhagoh_D4_choice_1_res,       5876,          0,          0, 
771 : btl_pc_rhagoh_D4_choice_2_select,       5877,          0,          0, 
772 : btl_pc_rhagoh_D4_choice_2_res,       5878,          0,          0, 
773 : btl_pc_rhagoh_D4_choice_3_select,       5879,          0,          0, 
774 : btl_pc_rhagoh_D4_choice_3_res,       5880,          0,          0, 
775 : btl_pc_glenys_A_mes,       5881,          0,          0, 
776 : btl_pc_glenys_A_choice_1_select,       5882,          0,          0, 
777 : btl_pc_glenys_A_choice_1_res,       5883,          0,          0, 
778 : btl_pc_glenys_A_choice_2_select,       5884,          0,          0, 
779 : btl_pc_glenys_A_choice_2_res,       5885,          0,          0, 
780 : btl_pc_glenys_B_mes,       5886,          0,          0, 
781 : btl_pc_glenys_B_choice_1_select,       5887,          0,          0, 
782 : btl_pc_glenys_B_choice_1_res,       5888,          0,          0, 
783 : btl_pc_glenys_B_choice_2_select,       5889,          0,          0, 
784 : btl_pc_glenys_B_choice_2_res,       5890,          0,          0, 
785 : btl_pc_glenys_C_mes,       5891,          0,          0, 
786 : btl_pc_glenys_C_choice_1_select,       5892,          0,          0, 
787 : btl_pc_glenys_C_choice_1_res,       5893,          0,          0, 
788 : btl_pc_glenys_C_choice_2_select,       5894,          0,          0, 
789 : btl_pc_glenys_C_choice_2_res,       5895,          0,          0, 
790 : btl_pc_glenys_D1_mes,       5896,          0,          0, 
791 : btl_pc_glenys_D1_choice_1_select,       5897,          0,          0, 
792 : btl_pc_glenys_D1_choice_1_res,       5898,          0,          0, 
793 : btl_pc_glenys_D1_choice_2_select,       5899,          0,          0, 
794 : btl_pc_glenys_D1_choice_2_res,       5900,          0,          0, 
795 : btl_pc_glenys_D1_choice_3_select,       5901,          0,          0, 
796 : btl_pc_glenys_D1_choice_3_res,       5902,          0,          0, 
797 : btl_pc_glenys_D2_mes,       5903,          0,          0, 
798 : btl_pc_glenys_D2_choice_1_select,       5904,          0,          0, 
799 : btl_pc_glenys_D2_choice_1_res,       5905,          0,          0, 
800 : btl_pc_glenys_D2_choice_2_select,       5906,          0,          0, 
801 : btl_pc_glenys_D2_choice_2_res,       5907,          0,          0, 
802 : btl_pc_glenys_D2_choice_3_select,       5908,          0,          0, 
803 : btl_pc_glenys_D2_choice_3_res,       5909,          0,          0, 
804 : btl_pc_glenys_D3_mes,       5910,          0,          0, 
805 : btl_pc_glenys_D3_choice_1_select,       5911,          0,          0, 
806 : btl_pc_glenys_D3_choice_1_res,       5912,          0,          0, 
807 : btl_pc_glenys_D3_choice_2_select,       5913,          0,          0, 
808 : btl_pc_glenys_D3_choice_2_res,       5914,          0,          0, 
809 : btl_pc_glenys_D3_choice_3_select,       5915,          0,          0, 
810 : btl_pc_glenys_D3_choice_3_res,       5916,          0,          0, 
811 : btl_pc_glenys_D4_mes,       5917,          0,          0, 
812 : btl_pc_glenys_D4_choice_1_select,       5918,          0,          0, 
813 : btl_pc_glenys_D4_choice_1_res,       5919,          0,          0, 
814 : btl_pc_glenys_D4_choice_2_select,       5920,          0,          0, 
815 : btl_pc_glenys_D4_choice_2_res,       5921,          0,          0, 
816 : btl_pc_glenys_D4_choice_3_select,       5922,          0,          0, 
817 : btl_pc_glenys_D4_choice_3_res,       5923,          0,          0, 
818 : btl_pc_violet_A_mes,       5924,          0,          0, 
819 : btl_pc_violet_A_choice_1_select,       5925,          0,          0, 
820 : btl_pc_violet_A_choice_1_res,       5926,          0,          0, 
821 : btl_pc_violet_A_choice_2_select,       5927,          0,          0, 
822 : btl_pc_violet_A_choice_2_res,       5928,          0,          0, 
823 : btl_pc_violet_B_mes,       5929,          0,          0, 
824 : btl_pc_violet_B_choice_1_select,       5930,          0,          0, 
825 : btl_pc_violet_B_choice_1_res,       5931,          0,          0, 
826 : btl_pc_violet_B_choice_2_select,       5932,          0,          0, 
827 : btl_pc_violet_B_choice_2_res,       5933,          0,          0, 
828 : btl_pc_violet_C_mes,       5934,          0,          0, 
829 : btl_pc_violet_C_choice_1_select,       5935,          0,          0, 
830 : btl_pc_violet_C_choice_1_res,       5936,          0,          0, 
831 : btl_pc_violet_C_choice_2_select,       5937,          0,          0, 
832 : btl_pc_violet_C_choice_2_res,       5938,          0,          0, 
833 : btl_pc_violet_D1_mes,       5939,          0,          0, 
834 : btl_pc_violet_D1_choice_1_select,       5940,          0,          0, 
835 : btl_pc_violet_D1_choice_1_res,       5941,          0,          0, 
836 : btl_pc_violet_D1_choice_2_select,       5942,          0,          0, 
837 : btl_pc_violet_D1_choice_2_res,       5943,          0,          0, 
838 : btl_pc_violet_D1_choice_3_select,       5944,          0,          0, 
839 : btl_pc_violet_D1_choice_3_res,       5945,          0,          0, 
840 : btl_pc_violet_D2_mes,       5946,          0,          0, 
841 : btl_pc_violet_D2_choice_1_select,       5947,          0,          0, 
842 : btl_pc_violet_D2_choice_1_res,       5948,          0,          0, 
843 : btl_pc_violet_D2_choice_2_select,       5949,          0,          0, 
844 : btl_pc_violet_D2_choice_2_res,       5950,          0,          0, 
845 : btl_pc_violet_D2_choice_3_select,       5951,          0,          0, 
846 : btl_pc_violet_D2_choice_3_res,       5952,          0,          0, 
847 : btl_pc_violet_D3_mes,       5953,          0,          0, 
848 : btl_pc_violet_D3_choice_1_select,       5954,          0,          0, 
849 : btl_pc_violet_D3_choice_1_res,       5955,          0,          0, 
850 : btl_pc_violet_D3_choice_2_select,       5956,          0,          0, 
851 : btl_pc_violet_D3_choice_2_res,       5957,          0,          0, 
852 : btl_pc_violet_D3_choice_3_select,       5958,          0,          0, 
853 : btl_pc_violet_D3_choice_3_res,       5959,          0,          0, 
854 : btl_pc_violet_D4_mes,       5960,          0,          0, 
855 : btl_pc_violet_D4_choice_1_select,       5961,          0,          0, 
856 : btl_pc_violet_D4_choice_1_res,       5962,          0,          0, 
857 : btl_pc_violet_D4_choice_2_select,       5963,          0,          0, 
858 : btl_pc_violet_D4_choice_2_res,       5964,          0,          0, 
859 : btl_pc_violet_D4_choice_3_select,       5965,          0,          0, 
860 : btl_pc_violet_D4_choice_3_res,       5966,          0,          0, 
861 : btl_pc_nora_A_mes,       5967,          0,          0, 
862 : btl_pc_nora_A_choice_1_select,       5968,          0,          0, 
863 : btl_pc_nora_A_choice_1_res,       5969,          0,          0, 
864 : btl_pc_nora_A_choice_2_select,       5970,          0,          0, 
865 : btl_pc_nora_A_choice_2_res,       5971,          0,          0, 
866 : btl_pc_nora_B_mes,       5972,          0,          0, 
867 : btl_pc_nora_B_choice_1_select,       5973,          0,          0, 
868 : btl_pc_nora_B_choice_1_res,       5974,          0,          0, 
869 : btl_pc_nora_B_choice_2_select,       5975,          0,          0, 
870 : btl_pc_nora_B_choice_2_res,       5976,          0,          0, 
871 : btl_pc_nora_C_mes,       5977,          0,          0, 
