           km_, km_StrNo_text, km_StrNo_text_s, km_StrNo_text_k1, km_StrNo_text_k2, km_window_type, km_font_type, 
518 : arts_skill_oh_th_tsukikagenotati_speed2_lv2,      10588,      10589,      10590,      10591,          0,          0, 
519 : arts_skill_oh_th_tsukikagenotati_speed2_lv3,      10592,      10593,      10594,      10595,          0,          0, 
520 : arts_skill_oh_th_tsukikagenotati_speed2_lv4,      10596,      10597,      10598,      10599,          0,          0, 
521 : arts_skill_oh_th_tsukikagenotati_speed2_lv5,      10600,      10601,      10602,      10603,          0,          0, 
522 : arts_skill_oh_th_tsukikagenotati_power1_lv1,      10604,      10605,      10606,      10607,          0,          0, 
523 : arts_skill_oh_th_tsukikagenotati_power1_lv2,      10608,      10609,      10610,      10611,          0,          0, 
524 : arts_skill_oh_th_tsukikagenotati_power1_lv3,      10612,      10613,      10614,      10615,          0,          0, 
525 : arts_skill_oh_th_tsukikagenotati_power1_lv4,      10616,      10617,      10618,      10619,          0,          0, 
526 : arts_skill_oh_th_tsukikagenotati_power1_lv5,      10620,      10621,      10622,      10623,          0,          0, 
527 : arts_skill_oh_th_tsukikagenotati_power2_lv1,      10624,      10625,      10626,      10627,          0,          0, 
528 : arts_skill_oh_th_tsukikagenotati_power2_lv2,      10628,      10629,      10630,      10631,          0,          0, 
529 : arts_skill_oh_th_tsukikagenotati_power2_lv3,      10632,      10633,      10634,      10635,          0,          0, 
530 : arts_skill_oh_th_tsukikagenotati_power2_lv4,      10636,      10637,      10638,      10639,          0,          0, 
531 : arts_skill_oh_th_tsukikagenotati_power2_lv5,      10640,      10641,      10642,      10643,          0,          0, 
532 : arts_skill_oh_th_bladeroll_base_lv1,      10644,      10645,      10646,      10647,          0,          0, 
533 : arts_skill_oh_th_bladeroll_base_lv2,      10648,      10649,      10650,      10651,          0,          0, 
534 : arts_skill_oh_th_bladeroll_base_lv3,      10652,      10653,      10654,      10655,          0,          0, 
535 : arts_skill_oh_th_bladeroll_base_lv4,      10656,      10657,      10658,      10659,          0,          0, 
536 : arts_skill_oh_th_bladeroll_base_lv5,      10660,      10661,      10662,      10663,          0,          0, 
537 : arts_skill_oh_th_bladeroll_speed1_lv1,      10664,      10665,      10666,      10667,          0,          0, 
538 : arts_skill_oh_th_bladeroll_speed1_lv2,      10668,      10669,      10670,      10671,          0,          0, 
539 : arts_skill_oh_th_bladeroll_speed1_lv3,      10672,      10673,      10674,      10675,          0,          0, 
540 : arts_skill_oh_th_bladeroll_speed1_lv4,      10676,      10677,      10678,      10679,          0,          0, 
541 : arts_skill_oh_th_bladeroll_speed1_lv5,      10680,      10681,      10682,      10683,          0,          0, 
542 : arts_skill_oh_th_bladeroll_speed2_lv1,      10684,      10685,      10686,      10687,          0,          0, 
543 : arts_skill_oh_th_bladeroll_speed2_lv2,      10688,      10689,      10690,      10691,          0,          0, 
544 : arts_skill_oh_th_bladeroll_speed2_lv3,      10692,      10693,      10694,      10695,          0,          0, 
545 : arts_skill_oh_th_bladeroll_speed2_lv4,      10696,      10697,      10698,      10699,          0,          0, 
546 : arts_skill_oh_th_bladeroll_speed2_lv5,      10700,      10701,      10702,      10703,          0,          0, 
547 : arts_skill_oh_th_bladeroll_power1_lv1,      10704,      10705,      10706,      10707,          0,          0, 
548 : arts_skill_oh_th_bladeroll_power1_lv2,      10708,      10709,      10710,      10711,          0,          0, 
549 : arts_skill_oh_th_bladeroll_power1_lv3,      10712,      10713,      10714,      10715,          0,          0, 
550 : arts_skill_oh_th_bladeroll_power1_lv4,      10716,      10717,      10718,      10719,          0,          0, 
551 : arts_skill_oh_th_bladeroll_power1_lv5,      10720,      10721,      10722,      10723,          0,          0, 
552 : arts_skill_oh_th_bladeroll_power2_lv1,      10724,      10725,      10726,      10727,          0,          0, 
553 : arts_skill_oh_th_bladeroll_power2_lv2,      10728,      10729,      10730,      10731,          0,          0, 
554 : arts_skill_oh_th_bladeroll_power2_lv3,      10732,      10733,      10734,      10735,          0,          0, 
555 : arts_skill_oh_th_bladeroll_power2_lv4,      10736,      10737,      10738,      10739,          0,          0, 
556 : arts_skill_oh_th_bladeroll_power2_lv5,      10740,      10741,      10742,      10743,          0,          0, 
557 : arts_skill_oh_th_jigenzan_base_lv1,      10744,      10745,      10746,      10747,          0,          0, 
558 : arts_skill_oh_th_jigenzan_base_lv2,      10748,      10749,      10750,      10751,          0,          0, 
559 : arts_skill_oh_th_jigenzan_base_lv3,      10752,      10753,      10754,      10755,          0,          0, 
560 : arts_skill_oh_th_jigenzan_base_lv4,      10756,      10757,      10758,      10759,          0,          0, 
561 : arts_skill_oh_th_jigenzan_base_lv5,      10760,      10761,      10762,      10763,          0,          0, 
562 : arts_skill_oh_th_jigenzan_speed1_lv1,      10764,      10765,      10766,      10767,          0,          0, 
563 : arts_skill_oh_th_jigenzan_speed1_lv2,      10768,      10769,      10770,      10771,          0,          0, 
564 : arts_skill_oh_th_jigenzan_speed1_lv3,      10772,      10773,      10774,      10775,          0,          0, 
565 : arts_skill_oh_th_jigenzan_speed1_lv4,      10776,      10777,      10778,      10779,          0,          0, 
566 : arts_skill_oh_th_jigenzan_speed1_lv5,      10780,      10781,      10782,      10783,          0,          0, 
567 : arts_skill_oh_th_jigenzan_speed2_lv1,      10784,      10785,      10786,      10787,          0,          0, 
568 : arts_skill_oh_th_jigenzan_speed2_lv2,      10788,      10789,      10790,      10791,          0,          0, 
569 : arts_skill_oh_th_jigenzan_speed2_lv3,      10792,      10793,      10794,      10795,          0,          0, 
570 : arts_skill_oh_th_jigenzan_speed2_lv4,      10796,      10797,      10798,      10799,          0,          0, 
571 : arts_skill_oh_th_jigenzan_speed2_lv5,      10800,      10801,      10802,      10803,          0,          0, 
572 : arts_skill_oh_th_jigenzan_power1_lv1,      10804,      10805,      10806,      10807,          0,          0, 
573 : arts_skill_oh_th_jigenzan_power1_lv2,      10808,      10809,      10810,      10811,          0,          0, 
574 : arts_skill_oh_th_jigenzan_power1_lv3,      10812,      10813,      10814,      10815,          0,          0, 
575 : arts_skill_oh_th_jigenzan_power1_lv4,      10816,      10817,      10818,      10819,          0,          0, 
576 : arts_skill_oh_th_jigenzan_power1_lv5,      10820,      10821,      10822,      10823,          0,          0, 
577 : arts_skill_oh_th_jigenzan_power2_lv1,      10824,      10825,      10826,      10827,          0,          0, 
578 : arts_skill_oh_th_jigenzan_power2_lv2,      10828,      10829,      10830,      10831,          0,          0, 
579 : arts_skill_oh_th_jigenzan_power2_lv3,      10832,      10833,      10834,      10835,          0,          0, 
580 : arts_skill_oh_th_jigenzan_power2_lv4,      10836,      10837,      10838,      10839,          0,          0, 
581 : arts_skill_oh_th_jigenzan_power2_lv5,      10840,      10841,      10842,      10843,          0,          0, 
582 : arts_skill_oh_th_hyperhammer_base_lv1,      10844,      10845,      10846,      10847,          0,          0, 
583 : arts_skill_oh_th_hyperhammer_base_lv2,      10848,      10849,      10850,      10851,          0,          0, 
584 : arts_skill_oh_th_hyperhammer_base_lv3,      10852,      10853,      10854,      10855,          0,          0, 
585 : arts_skill_oh_th_hyperhammer_base_lv4,      10856,      10857,      10858,      10859,          0,          0, 
586 : arts_skill_oh_th_hyperhammer_base_lv5,      10860,      10861,      10862,      10863,          0,          0, 
587 : arts_skill_oh_th_hyperhammer_speed1_lv1,      10864,      10865,      10866,      10867,          0,          0, 
588 : arts_skill_oh_th_hyperhammer_speed1_lv2,      10868,      10869,      10870,      10871,          0,          0, 
589 : arts_skill_oh_th_hyperhammer_speed1_lv3,      10872,      10873,      10874,      10875,          0,          0, 
590 : arts_skill_oh_th_hyperhammer_speed1_lv4,      10876,      10877,      10878,      10879,          0,          0, 
591 : arts_skill_oh_th_hyperhammer_speed1_lv5,      10880,      10881,      10882,      10883,          0,          0, 
592 : arts_skill_oh_th_hyperhammer_speed2_lv1,      10884,      10885,      10886,      10887,          0,          0, 
593 : arts_skill_oh_th_hyperhammer_speed2_lv2,      10888,      10889,      10890,      10891,          0,          0, 
594 : arts_skill_oh_th_hyperhammer_speed2_lv3,      10892,      10893,      10894,      10895,          0,          0, 
595 : arts_skill_oh_th_hyperhammer_speed2_lv4,      10896,      10897,      10898,      10899,          0,          0, 
596 : arts_skill_oh_th_hyperhammer_speed2_lv5,      10900,      10901,      10902,      10903,          0,          0, 
597 : arts_skill_oh_th_hyperhammer_power1_lv1,      10904,      10905,      10906,      10907,          0,          0, 
598 : arts_skill_oh_th_hyperhammer_power1_lv2,      10908,      10909,      10910,      10911,          0,          0, 
599 : arts_skill_oh_th_hyperhammer_power1_lv3,      10912,      10913,      10914,      10915,          0,          0, 
600 : arts_skill_oh_th_hyperhammer_power1_lv4,      10916,      10917,      10918,      10919,          0,          0, 
601 : arts_skill_oh_th_hyperhammer_power1_lv5,      10920,      10921,      10922,      10923,          0,          0, 
602 : arts_skill_oh_th_hyperhammer_power2_lv1,      10924,      10925,      10926,      10927,          0,          0, 
603 : arts_skill_oh_th_hyperhammer_power2_lv2,      10928,      10929,      10930,      10931,          0,          0, 
604 : arts_skill_oh_th_hyperhammer_power2_lv3,      10932,      10933,      10934,      10935,          0,          0, 
605 : arts_skill_oh_th_hyperhammer_power2_lv4,      10936,      10937,      10938,      10939,          0,          0, 
606 : arts_skill_oh_th_hyperhammer_power2_lv5,      10940,      10941,      10942,      10943,          0,          0, 
607 : arts_skill_oh_th_kasatujyuryokuha_base_lv1,      10944,      10945,      10946,      10947,          0,          0, 
608 : arts_skill_oh_th_kasatujyuryokuha_base_lv2,      10948,      10949,      10950,      10951,          0,          0, 
609 : arts_skill_oh_th_kasatujyuryokuha_base_lv3,      10952,      10953,      10954,      10955,          0,          0, 
610 : arts_skill_oh_th_kasatujyuryokuha_base_lv4,      10956,      10957,      10958,      10959,          0,          0, 
611 : arts_skill_oh_th_kasatujyuryokuha_base_lv5,      10960,      10961,      10962,      10963,          0,          0, 
612 : arts_skill_oh_th_kasatujyuryokuha_speed1_lv1,      10964,      10965,      10966,      10967,          0,          0, 
613 : arts_skill_oh_th_kasatujyuryokuha_speed1_lv2,      10968,      10969,      10970,      10971,          0,          0, 
614 : arts_skill_oh_th_kasatujyuryokuha_speed1_lv3,      10972,      10973,      10974,      10975,          0,          0, 
615 : arts_skill_oh_th_kasatujyuryokuha_speed1_lv4,      10976,      10977,      10978,      10979,          0,          0, 
616 : arts_skill_oh_th_kasatujyuryokuha_speed1_lv5,      10980,      10981,      10982,      10983,          0,          0, 
617 : arts_skill_oh_th_kasatujyuryokuha_speed2_lv1,      10984,      10985,      10986,      10987,          0,          0, 
618 : arts_skill_oh_th_kasatujyuryokuha_speed2_lv2,      10988,      10989,      10990,      10991,          0,          0, 
619 : arts_skill_oh_th_kasatujyuryokuha_speed2_lv3,      10992,      10993,      10994,      10995,          0,          0, 
620 : arts_skill_oh_th_kasatujyuryokuha_speed2_lv4,      10996,      10997,      10998,      10999,          0,          0, 
621 : arts_skill_oh_th_kasatujyuryokuha_speed2_lv5,      11000,      11001,      11002,      11003,          0,          0, 
622 : arts_skill_oh_th_kasatujyuryokuha_power1_lv1,      11004,      11005,      11006,      11007,          0,          0, 
623 : arts_skill_oh_th_kasatujyuryokuha_power1_lv2,      11008,      11009,      11010,      11011,          0,          0, 
624 : arts_skill_oh_th_kasatujyuryokuha_power1_lv3,      11012,      11013,      11014,      11015,          0,          0, 
625 : arts_skill_oh_th_kasatujyuryokuha_power1_lv4,      11016,      11017,      11018,      11019,          0,          0, 
626 : arts_skill_oh_th_kasatujyuryokuha_power1_lv5,      11020,      11021,      11022,      11023,          0,          0, 
627 : arts_skill_oh_th_kasatujyuryokuha_power2_lv1,      11024,      11025,      11026,      11027,          0,          0, 
628 : arts_skill_oh_th_kasatujyuryokuha_power2_lv2,      11028,      11029,      11030,      11031,          0,          0, 
629 : arts_skill_oh_th_kasatujyuryokuha_power2_lv3,      11032,      11033,      11034,      11035,          0,          0, 
630 : arts_skill_oh_th_kasatujyuryokuha_power2_lv4,      11036,      11037,      11038,      11039,          0,          0, 
631 : arts_skill_oh_th_kasatujyuryokuha_power2_lv5,      11040,      11041,      11042,      11043,          0,          0, 
632 : arts_skill_oh_ww_taibokukiri_base_lv1,      11044,      11045,      11046,      11047,          0,          0, 
633 : arts_skill_oh_ww_taibokukiri_base_lv2,      11048,      11049,      11050,      11051,          0,          0, 
634 : arts_skill_oh_ww_taibokukiri_base_lv3,      11052,      11053,      11054,      11055,          0,          0, 
635 : arts_skill_oh_ww_taibokukiri_base_lv4,      11056,      11057,      11058,      11059,          0,          0, 
636 : arts_skill_oh_ww_taibokukiri_base_lv5,      11060,      11061,      11062,      11063,          0,          0, 
637 : arts_skill_oh_ww_taibokukiri_speed1_lv1,      11064,      11065,      11066,      11067,          0,          0, 
638 : arts_skill_oh_ww_taibokukiri_speed1_lv2,      11068,      11069,      11070,      11071,          0,          0, 
639 : arts_skill_oh_ww_taibokukiri_speed1_lv3,      11072,      11073,      11074,      11075,          0,          0, 
640 : arts_skill_oh_ww_taibokukiri_speed1_lv4,      11076,      11077,      11078,      11079,          0,          0, 
641 : arts_skill_oh_ww_taibokukiri_speed1_lv5,      11080,      11081,      11082,      11083,          0,          0, 
642 : arts_skill_oh_ww_taibokukiri_speed2_lv1,      11084,      11085,      11086,      11087,          0,          0, 
643 : arts_skill_oh_ww_taibokukiri_speed2_lv2,      11088,      11089,      11090,      11091,          0,          0, 
644 : arts_skill_oh_ww_taibokukiri_speed2_lv3,      11092,      11093,      11094,      11095,          0,          0, 
645 : arts_skill_oh_ww_taibokukiri_speed2_lv4,      11096,      11097,      11098,      11099,          0,          0, 
646 : arts_skill_oh_ww_taibokukiri_speed2_lv5,      11100,      11101,      11102,      11103,          0,          0, 
647 : arts_skill_oh_ww_taibokukiri_power1_lv1,      11104,      11105,      11106,      11107,          0,          0, 
648 : arts_skill_oh_ww_taibokukiri_power1_lv2,      11108,      11109,      11110,      11111,          0,          0, 
649 : arts_skill_oh_ww_taibokukiri_power1_lv3,      11112,      11113,      11114,      11115,          0,          0, 
650 : arts_skill_oh_ww_taibokukiri_power1_lv4,      11116,      11117,      11118,      11119,          0,          0, 
651 : arts_skill_oh_ww_taibokukiri_power1_lv5,      11120,      11121,      11122,      11123,          0,          0, 
652 : arts_skill_oh_ww_taibokukiri_power2_lv1,      11124,      11125,      11126,      11127,          0,          0, 
653 : arts_skill_oh_ww_taibokukiri_power2_lv2,      11128,      11129,      11130,      11131,          0,          0, 
654 : arts_skill_oh_ww_taibokukiri_power2_lv3,      11132,      11133,      11134,      11135,          0,          0, 
655 : arts_skill_oh_ww_taibokukiri_power2_lv4,      11136,      11137,      11138,      11139,          0,          0, 
656 : arts_skill_oh_ww_taibokukiri_power2_lv5,      11140,      11141,      11142,      11143,          0,          0, 
657 : arts_skill_oh_ww_enbuken_base_lv1,      11144,      11145,      11146,      11147,          0,          0, 
658 : arts_skill_oh_ww_enbuken_base_lv2,      11148,      11149,      11150,      11151,          0,          0, 
659 : arts_skill_oh_ww_enbuken_base_lv3,      11152,      11153,      11154,      11155,          0,          0, 
660 : arts_skill_oh_ww_enbuken_base_lv4,      11156,      11157,      11158,      11159,          0,          0, 
661 : arts_skill_oh_ww_enbuken_base_lv5,      11160,      11161,      11162,      11163,          0,          0, 
662 : arts_skill_oh_ww_enbuken_speed1_lv1,      11164,      11165,      11166,      11167,          0,          0, 
663 : arts_skill_oh_ww_enbuken_speed1_lv2,      11168,      11169,      11170,      11171,          0,          0, 
664 : arts_skill_oh_ww_enbuken_speed1_lv3,      11172,      11173,      11174,      11175,          0,          0, 
665 : arts_skill_oh_ww_enbuken_speed1_lv4,      11176,      11177,      11178,      11179,          0,          0, 
666 : arts_skill_oh_ww_enbuken_speed1_lv5,      11180,      11181,      11182,      11183,          0,          0, 
667 : arts_skill_oh_ww_enbuken_speed2_lv1,      11184,      11185,      11186,      11187,          0,          0, 
668 : arts_skill_oh_ww_enbuken_speed2_lv2,      11188,      11189,      11190,      11191,          0,          0, 
669 : arts_skill_oh_ww_enbuken_speed2_lv3,      11192,      11193,      11194,      11195,          0,          0, 
670 : arts_skill_oh_ww_enbuken_speed2_lv4,      11196,      11197,      11198,      11199,          0,          0, 
671 : arts_skill_oh_ww_enbuken_speed2_lv5,      11200,      11201,      11202,      11203,          0,          0, 
672 : arts_skill_oh_ww_enbuken_power1_lv1,      11204,      11205,      11206,      11207,          0,          0, 
673 : arts_skill_oh_ww_enbuken_power1_lv2,      11208,      11209,      11210,      11211,          0,          0, 
674 : arts_skill_oh_ww_enbuken_power1_lv3,      11212,      11213,      11214,      11215,          0,          0, 
675 : arts_skill_oh_ww_enbuken_power1_lv4,      11216,      11217,      11218,      11219,          0,          0, 
676 : arts_skill_oh_ww_enbuken_power1_lv5,      11220,      11221,      11222,      11223,          0,          0, 
677 : arts_skill_oh_ww_enbuken_power2_lv1,      11224,      11225,      11226,      11227,          0,          0, 
678 : arts_skill_oh_ww_enbuken_power2_lv2,      11228,      11229,      11230,      11231,          0,          0, 
679 : arts_skill_oh_ww_enbuken_power2_lv3,      11232,      11233,      11234,      11235,          0,          0, 
680 : arts_skill_oh_ww_enbuken_power2_lv4,      11236,      11237,      11238,      11239,          0,          0, 
681 : arts_skill_oh_ww_enbuken_power2_lv5,      11240,      11241,      11242,      11243,          0,          0, 
682 : arts_skill_oh_ww_kyosinken_base_lv1,      11244,      11245,      11246,      11247,          0,          0, 
683 : arts_skill_oh_ww_kyosinken_base_lv2,      11248,      11249,      11250,      11251,          0,          0, 
684 : arts_skill_oh_ww_kyosinken_base_lv3,      11252,      11253,      11254,      11255,          0,          0, 
685 : arts_skill_oh_ww_kyosinken_base_lv4,      11256,      11257,      11258,      11259,          0,          0, 
686 : arts_skill_oh_ww_kyosinken_base_lv5,      11260,      11261,      11262,      11263,          0,          0, 
687 : arts_skill_oh_ww_kyosinken_speed1_lv1,      11264,      11265,      11266,      11267,          0,          0, 
688 : arts_skill_oh_ww_kyosinken_speed1_lv2,      11268,      11269,      11270,      11271,          0,          0, 
689 : arts_skill_oh_ww_kyosinken_speed1_lv3,      11272,      11273,      11274,      11275,          0,          0, 
690 : arts_skill_oh_ww_kyosinken_speed1_lv4,      11276,      11277,      11278,      11279,          0,          0, 
691 : arts_skill_oh_ww_kyosinken_speed1_lv5,      11280,      11281,      11282,      11283,          0,          0, 
692 : arts_skill_oh_ww_kyosinken_speed2_lv1,      11284,      11285,      11286,      11287,          0,          0, 
693 : arts_skill_oh_ww_kyosinken_speed2_lv2,      11288,      11289,      11290,      11291,          0,          0, 
694 : arts_skill_oh_ww_kyosinken_speed2_lv3,      11292,      11293,      11294,      11295,          0,          0, 
695 : arts_skill_oh_ww_kyosinken_speed2_lv4,      11296,      11297,      11298,      11299,          0,          0, 
696 : arts_skill_oh_ww_kyosinken_speed2_lv5,      11300,      11301,      11302,      11303,          0,          0, 
697 : arts_skill_oh_ww_kyosinken_power1_lv1,      11304,      11305,      11306,      11307,          0,          0, 
698 : arts_skill_oh_ww_kyosinken_power1_lv2,      11308,      11309,      11310,      11311,          0,          0, 
699 : arts_skill_oh_ww_kyosinken_power1_lv3,      11312,      11313,      11314,      11315,          0,          0, 
700 : arts_skill_oh_ww_kyosinken_power1_lv4,      11316,      11317,      11318,      11319,          0,          0, 
701 : arts_skill_oh_ww_kyosinken_power1_lv5,      11320,      11321,      11322,      11323,          0,          0, 
702 : arts_skill_oh_ww_kyosinken_power2_lv1,      11324,      11325,      11326,      11327,          0,          0, 
703 : arts_skill_oh_ww_kyosinken_power2_lv2,      11328,      11329,      11330,      11331,          0,          0, 
704 : arts_skill_oh_ww_kyosinken_power2_lv3,      11332,      11333,      11334,      11335,          0,          0, 
705 : arts_skill_oh_ww_kyosinken_power2_lv4,      11336,      11337,      11338,      11339,          0,          0, 
706 : arts_skill_oh_ww_kyosinken_power2_lv5,      11340,      11341,      11342,      11343,          0,          0, 
707 : arts_skill_oh_ww_fudoken_base_lv1,      11344,      11345,      11346,      11347,          0,          0, 
708 : arts_skill_oh_ww_fudoken_base_lv2,      11348,      11349,      11350,      11351,          0,          0, 
709 : arts_skill_oh_ww_fudoken_base_lv3,      11352,      11353,      11354,      11355,          0,          0, 
710 : arts_skill_oh_ww_fudoken_base_lv4,      11356,      11357,      11358,      11359,          0,          0, 
711 : arts_skill_oh_ww_fudoken_base_lv5,      11360,      11361,      11362,      11363,          0,          0, 
712 : arts_skill_oh_ww_fudoken_speed1_lv1,      11364,      11365,      11366,      11367,          0,          0, 
713 : arts_skill_oh_ww_fudoken_speed1_lv2,      11368,      11369,      11370,      11371,          0,          0, 
714 : arts_skill_oh_ww_fudoken_speed1_lv3,      11372,      11373,      11374,      11375,          0,          0, 
715 : arts_skill_oh_ww_fudoken_speed1_lv4,      11376,      11377,      11378,      11379,          0,          0, 
716 : arts_skill_oh_ww_fudoken_speed1_lv5,      11380,      11381,      11382,      11383,          0,          0, 
717 : arts_skill_oh_ww_fudoken_speed2_lv1,      11384,      11385,      11386,      11387,          0,          0, 
718 : arts_skill_oh_ww_fudoken_speed2_lv2,      11388,      11389,      11390,      11391,          0,          0, 
719 : arts_skill_oh_ww_fudoken_speed2_lv3,      11392,      11393,      11394,      11395,          0,          0, 
720 : arts_skill_oh_ww_fudoken_speed2_lv4,      11396,      11397,      11398,      11399,          0,          0, 
721 : arts_skill_oh_ww_fudoken_speed2_lv5,      11400,      11401,      11402,      11403,          0,          0, 
722 : arts_skill_oh_ww_fudoken_power1_lv1,      11404,      11405,      11406,      11407,          0,          0, 
723 : arts_skill_oh_ww_fudoken_power1_lv2,      11408,      11409,      11410,      11411,          0,          0, 
724 : arts_skill_oh_ww_fudoken_power1_lv3,      11412,      11413,      11414,      11415,          0,          0, 
725 : arts_skill_oh_ww_fudoken_power1_lv4,      11416,      11417,      11418,      11419,          0,          0, 
726 : arts_skill_oh_ww_fudoken_power1_lv5,      11420,      11421,      11422,      11423,          0,          0, 
727 : arts_skill_oh_ww_fudoken_power2_lv1,      11424,      11425,      11426,      11427,          0,          0, 
728 : arts_skill_oh_ww_fudoken_power2_lv2,      11428,      11429,      11430,      11431,          0,          0, 
729 : arts_skill_oh_ww_fudoken_power2_lv3,      11432,      11433,      11434,      11435,          0,          0, 
730 : arts_skill_oh_ww_fudoken_power2_lv4,      11436,      11437,      11438,      11439,          0,          0, 
731 : arts_skill_oh_ww_fudoken_power2_lv5,      11440,      11441,      11442,      11443,          0,          0, 
732 : arts_skill_oh_ww_screwdriver_base_lv1,      11444,      11445,      11446,      11447,          0,          0, 
733 : arts_skill_oh_ww_screwdriver_base_lv2,      11448,      11449,      11450,      11451,          0,          0, 
734 : arts_skill_oh_ww_screwdriver_base_lv3,      11452,      11453,      11454,      11455,          0,          0, 
735 : arts_skill_oh_ww_screwdriver_base_lv4,      11456,      11457,      11458,      11459,          0,          0, 
736 : arts_skill_oh_ww_screwdriver_base_lv5,      11460,      11461,      11462,      11463,          0,          0, 
737 : arts_skill_oh_ww_screwdriver_speed1_lv1,      11464,      11465,      11466,      11467,          0,          0, 
738 : arts_skill_oh_ww_screwdriver_speed1_lv2,      11468,      11469,      11470,      11471,          0,          0, 
739 : arts_skill_oh_ww_screwdriver_speed1_lv3,      11472,      11473,      11474,      11475,          0,          0, 
740 : arts_skill_oh_ww_screwdriver_speed1_lv4,      11476,      11477,      11478,      11479,          0,          0, 
741 : arts_skill_oh_ww_screwdriver_speed1_lv5,      11480,      11481,      11482,      11483,          0,          0, 
742 : arts_skill_oh_ww_screwdriver_speed2_lv1,      11484,      11485,      11486,      11487,          0,          0, 
743 : arts_skill_oh_ww_screwdriver_speed2_lv2,      11488,      11489,      11490,      11491,          0,          0, 
744 : arts_skill_oh_ww_screwdriver_speed2_lv3,      11492,      11493,      11494,      11495,          0,          0, 
745 : arts_skill_oh_ww_screwdriver_speed2_lv4,      11496,      11497,      11498,      11499,          0,          0, 
746 : arts_skill_oh_ww_screwdriver_speed2_lv5,      11500,      11501,      11502,      11503,          0,          0, 
747 : arts_skill_oh_ww_screwdriver_power1_lv1,      11504,      11505,      11506,      11507,          0,          0, 
748 : arts_skill_oh_ww_screwdriver_power1_lv2,      11508,      11509,      11510,      11511,          0,          0, 
749 : arts_skill_oh_ww_screwdriver_power1_lv3,      11512,      11513,      11514,      11515,          0,          0, 
750 : arts_skill_oh_ww_screwdriver_power1_lv4,      11516,      11517,      11518,      11519,          0,          0, 
751 : arts_skill_oh_ww_screwdriver_power1_lv5,      11520,      11521,      11522,      11523,          0,          0, 
752 : arts_skill_oh_ww_screwdriver_power2_lv1,      11524,      11525,      11526,      11527,          0,          0, 
753 : arts_skill_oh_ww_screwdriver_power2_lv2,      11528,      11529,      11530,      11531,          0,          0, 
754 : arts_skill_oh_ww_screwdriver_power2_lv3,      11532,      11533,      11534,      11535,          0,          0, 
755 : arts_skill_oh_ww_screwdriver_power2_lv4,      11536,      11537,      11538,      11539,          0,          0, 
756 : arts_skill_oh_ww_screwdriver_power2_lv5,      11540,      11541,      11542,      11543,          0,          0, 
757 : arts_skill_oh_ww_bloodspartan_base_lv1,      11544,      11545,      11546,      11547,          0,          0, 
758 : arts_skill_oh_ww_bloodspartan_base_lv2,      11548,      11549,      11550,      11551,          0,          0, 
759 : arts_skill_oh_ww_bloodspartan_base_lv3,      11552,      11553,      11554,      11555,          0,          0, 
760 : arts_skill_oh_ww_bloodspartan_base_lv4,      11556,      11557,      11558,      11559,          0,          0, 
761 : arts_skill_oh_ww_bloodspartan_base_lv5,      11560,      11561,      11562,      11563,          0,          0, 
762 : arts_skill_oh_ww_bloodspartan_speed1_lv1,      11564,      11565,      11566,      11567,          0,          0, 
763 : arts_skill_oh_ww_bloodspartan_speed1_lv2,      11568,      11569,      11570,      11571,          0,          0, 
764 : arts_skill_oh_ww_bloodspartan_speed1_lv3,      11572,      11573,      11574,      11575,          0,          0, 
765 : arts_skill_oh_ww_bloodspartan_speed1_lv4,      11576,      11577,      11578,      11579,          0,          0, 
766 : arts_skill_oh_ww_bloodspartan_speed1_lv5,      11580,      11581,      11582,      11583,          0,          0, 
767 : arts_skill_oh_ww_bloodspartan_speed2_lv1,      11584,      11585,      11586,      11587,          0,          0, 
768 : arts_skill_oh_ww_bloodspartan_speed2_lv2,      11588,      11589,      11590,      11591,          0,          0, 
769 : arts_skill_oh_ww_bloodspartan_speed2_lv3,      11592,      11593,      11594,      11595,          0,          0, 
770 : arts_skill_oh_ww_bloodspartan_speed2_lv4,      11596,      11597,      11598,      11599,          0,          0, 
771 : arts_skill_oh_ww_bloodspartan_speed2_lv5,      11600,      11601,      11602,      11603,          0,          0, 
772 : arts_skill_oh_ww_bloodspartan_power1_lv1,      11604,      11605,      11606,      11607,          0,          0, 
773 : arts_skill_oh_ww_bloodspartan_power1_lv2,      11608,      11609,      11610,      11611,          0,          0, 
774 : arts_skill_oh_ww_bloodspartan_power1_lv3,      11612,      11613,      11614,      11615,          0,          0, 
775 : arts_skill_oh_ww_bloodspartan_power1_lv4,      11616,      11617,      11618,      11619,          0,          0, 
776 : arts_skill_oh_ww_bloodspartan_power1_lv5,      11620,      11621,      11622,      11623,          0,          0, 
777 : arts_skill_oh_ww_bloodspartan_power2_lv1,      11624,      11625,      11626,      11627,          0,          0, 
778 : arts_skill_oh_ww_bloodspartan_power2_lv2,      11628,      11629,      11630,      11631,          0,          0, 
779 : arts_skill_oh_ww_bloodspartan_power2_lv3,      11632,      11633,      11634,      11635,          0,          0, 
780 : arts_skill_oh_ww_bloodspartan_power2_lv4,      11636,      11637,      11638,      11639,          0,          0, 
781 : arts_skill_oh_ww_bloodspartan_power2_lv5,      11640,      11641,      11642,      11643,          0,          0, 
782 : arts_skill_oh_ww_gurennotati_base_lv1,      11644,      11645,      11646,      11647,          0,          0, 
